INPUT_TABLE
Variable ID
OutputDriver_Unmgd

region,AgSupplySector,AgSupplySubsector,UnmanagedLandTechnology,year,generic.ghg
Canada,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,2095,OC
China,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,2095,OC
Eastern Europe,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,2095,OC
Former Soviet Union,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,2095,OC
India,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,2095,OC
Japan,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,2095,OC
Korea,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,2095,OC
Latin America,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,2095,OC
Southeast Asia,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,2095,OC
USA,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,2095,OC
Western Europe,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,2095,OC
Africa,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,2095,OC
Australia_NZ,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,2095,OC
China,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,2095,OC
Eastern Europe,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,2095,OC
Former Soviet Union,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,2095,OC
India,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,2095,OC
Japan,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,2095,OC
Latin America,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,2095,OC
Southeast Asia,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,2095,OC
USA,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,2095,OC
Western Europe,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,2095,OC
Canada,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,2095,OC
China,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,2095,OC
Former Soviet Union,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,2095,OC
India,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,2095,OC
Latin America,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,2095,OC
Southeast Asia,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,2095,OC
USA,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,2095,OC
Western Europe,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,2095,OC
Canada,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,2095,OC
China,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,2095,OC
Former Soviet Union,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,2095,OC
India,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,2095,OC
Latin America,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,2095,OC
Southeast Asia,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,2095,OC
USA,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,2095,OC
Western Europe,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,2095,OC
Australia_NZ,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,2095,OC
Canada,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,2095,OC
China,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,2095,OC
Eastern Europe,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,2095,OC
Former Soviet Union,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,2095,OC
India,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,2095,OC
Japan,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,2095,OC
Latin America,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,2095,OC
Southeast Asia,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,2095,OC
USA,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,2095,OC
Western Europe,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,2095,OC
Australia_NZ,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,2095,OC
Canada,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,2095,OC
China,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,2095,OC
Eastern Europe,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,2095,OC
Former Soviet Union,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,2095,OC
India,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,2095,OC
Latin America,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,2095,OC
Southeast Asia,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,2095,OC
USA,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,2095,OC
Western Europe,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,2095,OC
Australia_NZ,UnmanagedLand,DeforestationAEZ17,DeforestationAEZ17,2095,OC
China,UnmanagedLand,DeforestationAEZ17,DeforestationAEZ17,2095,OC
Latin America,UnmanagedLand,DeforestationAEZ17,DeforestationAEZ17,2095,OC
Latin America,UnmanagedLand,DeforestationAEZ18,DeforestationAEZ18,2095,OC
Africa,UnmanagedLand,DeforestationAEZ01,DeforestationAEZ01,1975,SO2_3
Australia_NZ,UnmanagedLand,DeforestationAEZ01,DeforestationAEZ01,1975,SO2_3
Latin America,UnmanagedLand,DeforestationAEZ01,DeforestationAEZ01,1975,SO2_3
Africa,UnmanagedLand,DeforestationAEZ02,DeforestationAEZ02,1975,SO2_3
India,UnmanagedLand,DeforestationAEZ02,DeforestationAEZ02,1975,SO2_2
Latin America,UnmanagedLand,DeforestationAEZ02,DeforestationAEZ02,1975,SO2_3
Africa,UnmanagedLand,DeforestationAEZ03,DeforestationAEZ03,1975,SO2_3
Australia_NZ,UnmanagedLand,DeforestationAEZ03,DeforestationAEZ03,1975,SO2_3
India,UnmanagedLand,DeforestationAEZ03,DeforestationAEZ03,1975,SO2_2
Latin America,UnmanagedLand,DeforestationAEZ03,DeforestationAEZ03,1975,SO2_3
Southeast Asia,UnmanagedLand,DeforestationAEZ03,DeforestationAEZ03,1975,SO2_2
Africa,UnmanagedLand,DeforestationAEZ04,DeforestationAEZ04,1975,SO2_3
Australia_NZ,UnmanagedLand,DeforestationAEZ04,DeforestationAEZ04,1975,SO2_3
China,UnmanagedLand,DeforestationAEZ04,DeforestationAEZ04,1975,SO2_2
India,UnmanagedLand,DeforestationAEZ04,DeforestationAEZ04,1975,SO2_2
Latin America,UnmanagedLand,DeforestationAEZ04,DeforestationAEZ04,1975,SO2_3
Southeast Asia,UnmanagedLand,DeforestationAEZ04,DeforestationAEZ04,1975,SO2_2
Africa,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1975,SO2_3
Australia_NZ,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1975,SO2_3
China,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1975,SO2_2
India,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1975,SO2_2
Latin America,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1975,SO2_3
Southeast Asia,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1975,SO2_2
Africa,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1975,SO2_3
Australia_NZ,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1975,SO2_3
China,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1975,SO2_2
India,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1975,SO2_2
Latin America,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1975,SO2_3
Southeast Asia,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1975,SO2_2
Africa,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1975,SO2_3
Australia_NZ,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1975,SO2_3
Canada,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1975,SO2_1
China,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1975,SO2_2
Former Soviet Union,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1975,SO2_4
Latin America,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1975,SO2_3
Middle East,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1975,SO2_3
USA,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1975,SO2_1
Africa,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1975,SO2_3
Australia_NZ,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1975,SO2_3
Canada,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1975,SO2_1
China,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1975,SO2_2
Eastern Europe,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1975,SO2_1
Former Soviet Union,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1975,SO2_4
India,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1975,SO2_2
Latin America,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1975,SO2_3
Middle East,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1975,SO2_3
Southeast Asia,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1975,SO2_2
USA,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1975,SO2_1
Western Europe,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1975,SO2_1
Africa,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1975,SO2_3
Australia_NZ,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1975,SO2_3
Canada,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1975,SO2_1
China,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1975,SO2_2
Eastern Europe,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1975,SO2_1
Former Soviet Union,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1975,SO2_4
India,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1975,SO2_2
Japan,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1975,SO2_2
Latin America,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1975,SO2_3
Middle East,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1975,SO2_3
Southeast Asia,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1975,SO2_2
USA,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1975,SO2_1
Western Europe,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1975,SO2_1
Africa,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1975,SO2_3
Australia_NZ,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1975,SO2_3
Canada,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1975,SO2_1
China,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1975,SO2_2
Eastern Europe,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1975,SO2_1
Former Soviet Union,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1975,SO2_4
India,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1975,SO2_2
Japan,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1975,SO2_2
Korea,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1975,SO2_2
Latin America,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1975,SO2_3
Southeast Asia,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1975,SO2_2
USA,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1975,SO2_1
Western Europe,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1975,SO2_1
Africa,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1975,SO2_3
Australia_NZ,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1975,SO2_3
Canada,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1975,SO2_1
China,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1975,SO2_2
Eastern Europe,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1975,SO2_1
Former Soviet Union,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1975,SO2_4
India,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1975,SO2_2
Japan,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1975,SO2_2
Korea,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1975,SO2_2
Latin America,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1975,SO2_3
Southeast Asia,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1975,SO2_2
USA,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1975,SO2_1
Western Europe,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1975,SO2_1
Africa,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1975,SO2_3
Australia_NZ,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1975,SO2_3
China,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1975,SO2_2
Eastern Europe,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1975,SO2_1
Former Soviet Union,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1975,SO2_4
India,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1975,SO2_2
Japan,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1975,SO2_2
Latin America,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1975,SO2_3
Southeast Asia,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1975,SO2_2
USA,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1975,SO2_1
Western Europe,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1975,SO2_1
Canada,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1975,SO2_1
China,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1975,SO2_2
Former Soviet Union,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1975,SO2_4
India,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1975,SO2_2
Latin America,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1975,SO2_3
Southeast Asia,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1975,SO2_2
USA,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1975,SO2_1
Western Europe,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1975,SO2_1
Canada,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,1975,SO2_1
China,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,1975,SO2_2
Former Soviet Union,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,1975,SO2_4
India,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,1975,SO2_2
Latin America,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,1975,SO2_3
Southeast Asia,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,1975,SO2_2
USA,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,1975,SO2_1
Western Europe,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,1975,SO2_1
Australia_NZ,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1975,SO2_3
Canada,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1975,SO2_1
China,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1975,SO2_2
Eastern Europe,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1975,SO2_1
Former Soviet Union,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1975,SO2_4
India,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1975,SO2_2
Japan,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1975,SO2_2
Latin America,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1975,SO2_3
Southeast Asia,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1975,SO2_2
USA,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1975,SO2_1
Western Europe,UnmanagedLand,DeforestationAEZ15,DeforestationAEZ15,1975,SO2_1
Australia_NZ,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1975,SO2_3
Canada,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1975,SO2_1
China,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1975,SO2_2
Eastern Europe,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1975,SO2_1
Former Soviet Union,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1975,SO2_4
India,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1975,SO2_2
Latin America,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1975,SO2_3
Southeast Asia,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1975,SO2_2
USA,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1975,SO2_1
Western Europe,UnmanagedLand,DeforestationAEZ16,DeforestationAEZ16,1975,SO2_1
Australia_NZ,UnmanagedLand,DeforestationAEZ17,DeforestationAEZ17,1975,SO2_3
China,UnmanagedLand,DeforestationAEZ17,DeforestationAEZ17,1975,SO2_2
Latin America,UnmanagedLand,DeforestationAEZ17,DeforestationAEZ17,1975,SO2_3
Latin America,UnmanagedLand,DeforestationAEZ18,DeforestationAEZ18,1975,SO2_3
Africa,UnmanagedLand,DeforestationAEZ01,DeforestationAEZ01,1990,SO2_3
Australia_NZ,UnmanagedLand,DeforestationAEZ01,DeforestationAEZ01,1990,SO2_3
Latin America,UnmanagedLand,DeforestationAEZ01,DeforestationAEZ01,1990,SO2_3
Africa,UnmanagedLand,DeforestationAEZ02,DeforestationAEZ02,1990,SO2_3
India,UnmanagedLand,DeforestationAEZ02,DeforestationAEZ02,1990,SO2_2
Latin America,UnmanagedLand,DeforestationAEZ02,DeforestationAEZ02,1990,SO2_3
Africa,UnmanagedLand,DeforestationAEZ03,DeforestationAEZ03,1990,SO2_3
Australia_NZ,UnmanagedLand,DeforestationAEZ03,DeforestationAEZ03,1990,SO2_3
India,UnmanagedLand,DeforestationAEZ03,DeforestationAEZ03,1990,SO2_2
Latin America,UnmanagedLand,DeforestationAEZ03,DeforestationAEZ03,1990,SO2_3
Southeast Asia,UnmanagedLand,DeforestationAEZ03,DeforestationAEZ03,1990,SO2_2
Africa,UnmanagedLand,DeforestationAEZ04,DeforestationAEZ04,1990,SO2_3
Australia_NZ,UnmanagedLand,DeforestationAEZ04,DeforestationAEZ04,1990,SO2_3
China,UnmanagedLand,DeforestationAEZ04,DeforestationAEZ04,1990,SO2_2
India,UnmanagedLand,DeforestationAEZ04,DeforestationAEZ04,1990,SO2_2
Latin America,UnmanagedLand,DeforestationAEZ04,DeforestationAEZ04,1990,SO2_3
Southeast Asia,UnmanagedLand,DeforestationAEZ04,DeforestationAEZ04,1990,SO2_2
Africa,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1990,SO2_3
Australia_NZ,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1990,SO2_3
China,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1990,SO2_2
India,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1990,SO2_2
Latin America,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1990,SO2_3
Southeast Asia,UnmanagedLand,DeforestationAEZ05,DeforestationAEZ05,1990,SO2_2
Africa,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1990,SO2_3
Australia_NZ,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1990,SO2_3
China,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1990,SO2_2
India,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1990,SO2_2
Latin America,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1990,SO2_3
Southeast Asia,UnmanagedLand,DeforestationAEZ06,DeforestationAEZ06,1990,SO2_2
Africa,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,SO2_3
Australia_NZ,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,SO2_3
Canada,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,SO2_1
China,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,SO2_2
Former Soviet Union,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,SO2_4
Latin America,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,SO2_3
Middle East,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,SO2_3
USA,UnmanagedLand,DeforestationAEZ07,DeforestationAEZ07,1990,SO2_1
Africa,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,SO2_3
Australia_NZ,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,SO2_3
Canada,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,SO2_1
China,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,SO2_2
Eastern Europe,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,SO2_1
Former Soviet Union,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,SO2_4
India,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,SO2_2
Latin America,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,SO2_3
Middle East,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,SO2_3
Southeast Asia,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,SO2_2
USA,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,SO2_1
Western Europe,UnmanagedLand,DeforestationAEZ08,DeforestationAEZ08,1990,SO2_1
Africa,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,SO2_3
Australia_NZ,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,SO2_3
Canada,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,SO2_1
China,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,SO2_2
Eastern Europe,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,SO2_1
Former Soviet Union,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,SO2_4
India,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,SO2_2
Japan,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,SO2_2
Latin America,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,SO2_3
Middle East,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,SO2_3
Southeast Asia,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,SO2_2
USA,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,SO2_1
Western Europe,UnmanagedLand,DeforestationAEZ09,DeforestationAEZ09,1990,SO2_1
Africa,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1990,SO2_3
Australia_NZ,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1990,SO2_3
Canada,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1990,SO2_1
China,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1990,SO2_2
Eastern Europe,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1990,SO2_1
Former Soviet Union,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1990,SO2_4
India,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1990,SO2_2
Japan,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1990,SO2_2
Korea,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1990,SO2_2
Latin America,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1990,SO2_3
Southeast Asia,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1990,SO2_2
USA,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1990,SO2_1
Western Europe,UnmanagedLand,DeforestationAEZ10,DeforestationAEZ10,1990,SO2_1
Africa,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1990,SO2_3
Australia_NZ,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1990,SO2_3
Canada,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1990,SO2_1
China,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1990,SO2_2
Eastern Europe,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1990,SO2_1
Former Soviet Union,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1990,SO2_4
India,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1990,SO2_2
Japan,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1990,SO2_2
Korea,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1990,SO2_2
Latin America,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1990,SO2_3
Southeast Asia,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1990,SO2_2
USA,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1990,SO2_1
Western Europe,UnmanagedLand,DeforestationAEZ11,DeforestationAEZ11,1990,SO2_1
Africa,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,SO2_3
Australia_NZ,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,SO2_3
China,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,SO2_2
Eastern Europe,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,SO2_1
Former Soviet Union,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,SO2_4
India,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,SO2_2
Japan,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,SO2_2
Latin America,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,SO2_3
Southeast Asia,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,SO2_2
USA,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,SO2_1
Western Europe,UnmanagedLand,DeforestationAEZ12,DeforestationAEZ12,1990,SO2_1
Canada,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1990,SO2_1
China,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1990,SO2_2
Former Soviet Union,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1990,SO2_4
India,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1990,SO2_2
Latin America,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1990,SO2_3
Southeast Asia,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1990,SO2_2
USA,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1990,SO2_1
Western Europe,UnmanagedLand,DeforestationAEZ13,DeforestationAEZ13,1990,SO2_1
Canada,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,1990,SO2_1
China,UnmanagedLand,DeforestationAEZ14,DeforestationAEZ14,1990,SO2_2
