# File: GCAMDATA_FAOSTAT_ForExportPrice_214Regs_Roundwood_1973to2020.csv
# Title: FAO forests export qunatity and export value by country_year
# Units: Export Quantity in m3; Export Value in 1000 US$
# Description:  Data is generated by gcamdata-FAOSTAT for deriving export prices
# Data source: FAOSTAT (domain:FO FAO.udpate:2021-12-16T00:00:00)
# Date of CSV last update: 2022-09-14
# Column types: iciccicnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,area,item_code,item,element,element_code,unit,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
51,Armenia,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,16,16,0,62,91,291,69,222,298,378,0,90,15,9,0,0,0,0,0,0,0,0
533,Aruba,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
36,Australia,1865,Industrial roundwood,Export Value,5922,USD,558,1688,2315,1677,128,280,662,1720,1120,1855,2646,1770,1064,1233,1323,2887,3274,2798,8535,10986,14956,29715,21637,26701,36277,21910,33143,37306,35914,65319,72787,91168,47960,72335,72335,80346,87217,141415,219200,140991,201503,292665,291954,403927,611598,638384,585434
40,Austria,1865,Industrial roundwood,Export Value,5922,USD,21582,35375,35370,44838,59461,65687,63489,87181,70293,55623,36768,39583,43032,48290,63505,49000,66900,121326,84084,72615,52277,62740,61000,69084,75606,70316,88427,68741,67298,67611,72929,93138,79508,76709,107111,116774,81323,106264,123485,90745,99570,91080,85012,90307,86399,102368,84773
31,Azerbaijan,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,132,111,20,40,40,111,276,171,67,0,0,0,0,0,1,1,1,1,1,0,0,0,0,244,0,0,0
44,Bahamas,1865,Industrial roundwood,Export Value,5922,USD,4196,2715,1563,1990,1207,0,0,0,0,0,0,0,0,0,0,0,0,3,0,28,435,214,100,65,0,0,0,0,0,187,328,190,190,5,70,0,0,7,75,75,86,86,0,3,48,4,0
48,Bahrain,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,24,9,9,198,0,0,0,0,0,0,112,18,18,67,65,79,26,479,215,112,112,97,143,21,60,35,0
50,Bangladesh,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,4,57,19,56,13888,13888,13888,0,0,41,37,37,37,76,81,81,81,54,31,31,31,1,0,0,6,4
52,Barbados,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,55,0,0,4,2,2,2,2,2,2,2,2,0,0,0,0,0
112,Belarus,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6321,5823,7185,20046,30000,10250,22329,19587,20769,22670,27475,34531,34531,34531,34531,34531,34531,45840,101104,128446,82619,107289,116399,93721,87275,76278,185,6358
56,Belgium,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93043,67712,64843,79502,93604,92069,135091,112368,182657,89770,116492,149558,136700,177705,207518,185380,157758,265122,298423,239024
58,Belgium-Luxembourg,1865,Industrial roundwood,Export Value,5922,USD,16721,16063,19902,20630,32103,44762,50920,64485,64737,64800,44941,49261,44888,69297,96351,105656,112406,105129,124724,109698,103782,117702,131351,97845,93221,82484,137802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,Belize,1865,Industrial roundwood,Export Value,5922,USD,78,71,63,160,170,109,521,562,194,73,67,73,101,485,332,400,1114,0,0,0,0,0,0,0,0,0,0,0,0,0,7,33,33,18,10,76,100,642,2937,926,301,700,1855,708,368,112,129
204,Benin,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,16,4,4,0,0,103,100,194,420,4483,7320,15544,16080,16704,15956,18958,12625,32067,86203,114881,110979,166734,72577,43160,23067,29885,8285
64,Bhutan,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,217,217,217,217,217,217,217,217,20,63,63,217,0,0,41,0,0,0,0,0,0,0,0,0,0,657,184,184,184,184,184,184,186,186,186,186,186,0,0,0,0,0
68,Bolivia (Plurinational State of),1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,925,0,0,0,0,0,0,0,0,0,0,0,0,178,300,41,7972,7381,849,849,0,0,66,47,21,263,492,682,1103,2536,3371,6328,2711,6467,5451,1664,1557,1060,566,1759,2815,2298,4193
70,Bosnia and Herzegovina,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,215,0,0,0,2441,5355,6774,6774,1420,3627,8804,15455,10299,10300,10103,10435,8748,13714,15601,11112,9217,9608,7007,9292,8120,6722,5452
72,Botswana,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,1,9,5,4,1,18,8
76,Brazil,1865,Industrial roundwood,Export Value,5922,USD,13320,6850,1236,1708,895,1602,1951,1490,1360,1370,908,2039,2231,1107,1085,3824,4316,6128,5177,15223,11847,20090,58531,25611,35914,45039,22286,34543,17746,23152,3814,5062,1782,789,3870,6458,1144,6143,17752,17672,17344,30226,32192,39885,65568,95573,87880
92,British Virgin Islands,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Brunei Darussalam,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,124,138,0,0,0,130,130,130,130,107,107,107,107,107,126,126,126,126,59,58,118,0,0,0,0,0
100,Bulgaria,1865,Industrial roundwood,Export Value,5922,USD,275,1425,1330,848,1195,1763,806,246,96,120,132,260,2005,2640,3200,10000,10200,7108,4094,5055,11409,721,2461,4947,3754,2541,8282,7962,7459,5014,5035,16114,18738,22282,31749,20762,13945,29129,31395,32150,22109,41799,16405,13486,23216,24279,12846
854,Burkina Faso,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,326,326,329,329,329,329,688,128,46,28,210,210,43,1,0,48,99,0
108,Burundi,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,114,392,541,541,541,440,405,416,425,425,405,405,406,178,33,6,0,0
132,Cabo Verde,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,71,71,71,71,71,71,71,71,217,217,217,217,217,217,5,0,0,0,0
116,Cambodia,1865,Industrial roundwood,Export Value,5922,USD,94,94,94,94,94,94,94,94,94,15,0,0,0,180,180,999,2650,5448,14356,87230,61944,113000,131000,62000,21000,1800,800,22,0,142,685,347,323,127,20343,5197,5907,6172,26094,19154,80797,143034,51376,59847,51432,17888,18380
120,Cameroon,1865,Industrial roundwood,Export Value,5922,USD,45526,49043,30756,48554,32500,78516,101208,113873,55518,45811,34431,33347,64300,37000,47663,74611,71733,180492,156748,205029,137534,161426,303844,266627,237136,118326,164250,101182,28424,17612,9106,5005,90408,179868,193299,163504,168662,249326,291076,269296,272145,308017,384959,331090,323324,394003,280593
124,Canada,1865,Industrial roundwood,Export Value,5922,USD,27233,44727,40937,45043,60660,53556,68769,89390,74918,88731,142150,193556,137506,203151,273494,265691,165649,120516,121313,161180,145803,109183,117634,94543,85892,167229,249927,309574,310606,405989,399565,385247,509600,489165,401309,300794,251189,398556,626731,612504,812278,749440,563151,630530,721727,683510,610609
140,Central African Republic,1865,Industrial roundwood,Export Value,5922,USD,10618,11266,9677,10086,7942,12200,29159,27449,25947,14141,12355,13610,11664,13696,9000,8032,14173,11679,4748,9168,7475,25135,17425,9957,12121,21321,28302,39559,78250,27264,40614,44909,42106,44469,44960,53301,69305,51252,67442,51104,42129,44800,49546,65648,74784,66826,41446
148,Chad,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,56,5,0,0
152,Chile,1865,Industrial roundwood,Export Value,5922,USD,0,0,603,726,4302,20595,31235,56835,17672,36891,34587,29880,40371,42854,69038,108421,74557,95525,82495,74573,130024,113897,135400,74668,106859,23223,50083,35847,26349,24649,13027,18104,11225,8146,7762,5495,1799,3646,4792,900,1100,6131,3248,3948,20573,39917,34777
344,"China, Hong Kong SAR",1865,Industrial roundwood,Export Value,5922,USD,4200,3308,2380,1034,1213,1213,1213,17054,0,0,0,0,0,0,13702,14323,22132,1917,4282,6118,5416,61991,75105,99895,39512,17500,644,565,741,74855,570,3449,2960,52667,71733,41298,1036,466,384,805,790,790,1493,192,8095,2742,2884
446,"China, Macao SAR",1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,984,29,81,25,25,31,32,43,22,43,3,3,0,18,12,35,34,2,0,0,0,0,0,0,0,0,0,0,27
158,"China, Taiwan Province of",1865,Industrial roundwood,Export Value,5922,USD,15300,6941,9916,7958,8458,8658,14505,8215,9125,5639,10088,12809,6496,4265,3718,1429,15928,0,12896,7765,9777,11121,10127,9488,6594,8135,5830,5807,6830,6692,5918,11601,8244,16719,27441,21562,19061,17153,22055,28338,27746,34067,16156,20082,20636,9008,4062
162,Christmas Island,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,Colombia,1865,Industrial roundwood,Export Value,5922,USD,1931,751,234,234,234,234,0,0,0,0,0,0,0,0,0,0,0,21,28,17,13,479,746,391,1535,1500,1360,1636,1590,2978,6130,6748,2242,1223,3079,7448,9261,11603,8477,10824,19623,27555,19771,14697,11380,36751,35870
174,Comoros,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,Congo,1865,Industrial roundwood,Export Value,5922,USD,17500,25760,12160,18780,18900,20201,21066,44591,28501,21200,19553,26032,28716,39460,64422,91656,110779,153433,124665,123153,75024,80009,79831,65136,107444,76358,55667,73456,234942,113850,149640,166932,218114,204290,212363,243180,166052,267490,352219,325771,269027,316227,268235,229290,312948,298387,300870
184,Cook Islands,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,477,717,726,726,726,726,726,726,726,130,130,130,130,130,130,130,130,130,130,130,130,130,130,0,0,0,0,0
188,Costa Rica,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,200,37,17,17,46,26,146,146,146,723,1175,0,7,21,52,0,29,342,417,929,929,993,42,42,342,3614,5694,5694,7837,9731,12855,26053,39052,40354,41317,29222,30199,71816,58213,76727,61530,54999
384,Cote dIvoire,1865,Industrial roundwood,Export Value,5922,USD,239639,216442,162798,265064,281359,257269,317890,490188,287124,222295,200458,184580,130717,121087,81070,72100,72100,100968,102922,62034,57186,47690,47622,40796,9736,10381,11202,21336,25089,19866,21500,36240,38000,29176,41104,69368,52400,57662,49805,57069,149800,103668,59091,34213,10659,3922,1137
191,Croatia,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23451,8257,17888,118422,125071,150772,111611,114552,23659,25710,25598,27864,36589,37504,36710,49862,50554,44580,56419,66218,43410,57540,50484,35744,48444,34567,21137,24655
192,Cuba,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,19,18,18,18,18,18,0,0,0,0,3,3,3,1192,1530,1530,1530,1530,1530,1530,1590,0,0,0,0,0
196,Cyprus,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,353,56,0,0,0,0,166,166,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
203,Czechia,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87141,94792,117245,136826,141705,130913,144089,89046,95124,104834,175437,170880,178791,176735,256858,235049,152509,133490,384271,365804,450599,446748,365964,435804,401590,556599,729874
200,Czechoslovakia,1865,Industrial roundwood,Export Value,5922,USD,41210,64950,75100,72600,89000,105837,126837,128637,107744,114800,89000,73300,74160,60900,42150,47350,32850,37597,47846,64969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,Democratic Peoples Republic of Korea,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,14,10663,1151,4614,6125,7736,6377,5279,17565,27151,12975,12975,12975,2163,2163,2163,11787,6267,14099,11321,6135,8103,2725,1662,1649,3238,12214,16391,12883,6298,1635,0
180,Democratic Republic of the Congo,1865,Industrial roundwood,Export Value,5922,USD,3200,3250,3250,6131,4961,4100,5600,8300,7300,6800,8997,6947,9524,9139,9845,12672,12832,35037,36621,30818,26627,29020,36160,36282,20317,16066,17743,19272,6805,6646,24250,46725,58277,80734,117195,103617,57626,77633,110467,102592,87728,94360,67879,45304,42968,40996,34915
208,Denmark,1865,Industrial roundwood,Export Value,5922,USD,1960,3227,9929,10758,10266,11577,13845,12860,13447,33632,24872,18495,16838,20280,22752,26698,26985,23804,25994,23496,13810,17953,24902,22015,27316,38353,53181,69265,47112,21931,26388,27464,43961,43794,75924,76968,44860,59876,68157,52595,60476,60476,59108,63834,63834,61266,65574
262,Djibouti,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
212,Dominica,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,25,6,6,6,6,10,10,10,10,10,0,0,59,0,0
214,Dominican Republic,1865,Industrial roundwood,Export Value,5922,USD,31,31,31,31,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,400,317,91,1329,406,139,277,1153,1928,213,50,352,122
218,Ecuador,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,1760,35,4104,3097,2283,13005,20173,3099,7146,4738,6926,5180,5314,4594,10663,17461,30140,31724,17708,15471,33368,20553,63039,75663,68076,86426,75535,93195,89067
818,Egypt,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,169,11,71,1282,109,734,172,45,197,390,702,270,48
222,El Salvador,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,666,702,987,278,2593,3982,3277,3314,3314,4925,4912,4969,5355,3257,4912,3565,2482
226,Equatorial Guinea,1865,Industrial roundwood,Export Value,5922,USD,550,1000,1500,2000,1700,120,700,2200,5800,9900,7300,7100,6619,17208,17208,10763,15199,24005,23826,26328,14795,21803,32616,58475,101615,46154,81324,89966,89531,74106,114564,88821,93396,112049,154878,86132,8639,87529,129474,133768,158182,161839,184574,264719,292776,345393,190706
232,Eritrea,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,65,65,65,65,65,87,87,1,0,0,0,0
233,Estonia,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26094,30969,50329,102468,76303,106000,151539,144018,133437,106230,100162,117402,108625,95257,78355,129481,136944,61325,140382,190217,145986,181714,180335,122161,129185,145419,235549,169370
231,Ethiopia,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,279,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,22,0,2,2,2,2,0,26
238,Falkland Islands (Malvinas),1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,Faroe Islands,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0
242,Fiji,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,1534,184,184,91,972,211,211,693,693,554,1281,371,587,19,926,1218,224,224,269,236,236,236,159,531,749,874,2520,2832,2729,2080,2141,5154,4894,17798,17310,2788,1807,1395,925,314
246,Finland,1865,Industrial roundwood,Export Value,5922,USD,17120,28624,47966,41203,68736,50933,76722,134742,169107,85834,68334,75781,81607,103044,116791,51804,36365,44974,27040,40016,80874,132625,101091,76390,78342,76743,80530,42995,33748,34740,41806,48336,64277,66499,84706,99242,69408,56868,81683,70443,80113,76293,65537,64941,72160,112595,98538
250,France,1865,Industrial roundwood,Export Value,5922,USD,77357,111265,94267,95484,125492,152762,185095,217917,168181,142303,142260,151747,190567,259683,295823,351169,378817,425063,374487,375997,228063,258437,290192,272286,251171,292564,285069,392544,272533,219190,246184,267669,265564,294889,374453,351684,297803,395361,451877,324430,344844,372414,315771,295203,340961,386535,340709
254,French Guyana,1865,Industrial roundwood,Export Value,5922,USD,484,664,705,1105,1560,2200,3316,3316,2553,2900,339,339,327,308,564,2386,2131,2178,1350,503,403,418,869,869,869,869,869,869,869,869,869,869,3047,3482,3896,4236,4236,4236,4236,4236,4236,4236,4236,4236,4236,4236,4236
258,French Polynesia,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,0,0,0,0,0,50,50,66,66,66,66,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0
266,Gabon,1865,Industrial roundwood,Export Value,5922,USD,87840,125000,52844,57600,81917,85909,111494,129525,115430,97733,105359,110897,91683,114427,66913,77633,101050,250413,71309,243525,330482,349179,112338,109932,152337,240112,273166,285751,275550,198887,126480,109212,522445,528247,703031,702358,552495,399105,24776,24474,13404,6449,12428,5355,15485,19797,16856
270,Gambia,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,15,0,0,0,0,1,1,0,3,3,3,5,179,179,43,703,16,50,7169,38230,78080,67309,33221,56840,92805,97400,14978,52118
268,Georgia,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,88,63,0,0,5615,7693,7844,7844,7630,7630,7630,7630,7630,257,152,152,152,152,3,15,0,0,15,12,16,0,0
276,Germany,1865,Industrial roundwood,Export Value,5922,USD,86956,156445,140761,143974,126879,110844,129372,194926,156963,128641,104519,134986,188260,204000,230427,241788,262693,335932,507277,384134,263310,285574,331517,211117,253486,311796,254805,404615,343390,315732,340577,422347,504894,612498,794700,658493,373548,382174,432021,358541,359527,401159,359304,380692,420918,543612,770104
288,Ghana,1865,Industrial roundwood,Export Value,5922,USD,77039,49002,42719,41265,49680,38386,18573,12398,4391,3469,4311,5140,9550,18440,39505,45420,23809,34015,42023,40909,56718,143758,24204,6000,0,0,0,0,0,0,0,11216,25178,25339,69001,93115,50967,54942,64879,117486,122274,221787,123607,186179,164515,168757,166260
292,Gibraltar,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,Greece,1865,Industrial roundwood,Export Value,5922,USD,0,150,13,38,21,94,94,14,42,60,108,145,36,445,1300,1300,5799,5028,10239,16942,10467,936,673,673,1728,1782,1794,366,191,9,454,154,54,1815,2690,2150,798,1050,837,1905,2366,1508,1508,1509,651,959,1026
312,Guadeloupe,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,45,0,5,3,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
320,Guatemala,1865,Industrial roundwood,Export Value,5922,USD,73,123,123,0,0,11,11,11,78,16,32,53,362,290,290,5643,3848,477,1409,205,233,0,0,0,0,0,0,0,0,690,1089,2614,4188,2915,2158,2116,4054,4060,7293,6171,3397,6200,8924,7108,9012,8068,11280
324,Guinea,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,1200,1400,1400,1400,800,800,800,800,800,3006,2817,4084,1955,6105,3975,5378,11069,8422,5991,5991,5991,5991,5991,1907,1907,1907,1907,12728,7216,58413,19301,5441,1586,3885,2812,25490,16137,417,34
624,Guinea-Bissau,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,275,831,677,558,1237,2303,1720,880,1064,4309,4720,1682,1920,512,898,898,898,686,823,823,823,823,1827,1712,3977,4295,6187,0,49928,17621,160,191,7622,8232
328,Guyana,1865,Industrial roundwood,Export Value,5922,USD,936,1069,3704,3784,3168,2052,2818,2533,2885,2785,2785,1359,1758,2653,5163,1095,1131,238,1403,954,489,3232,2194,2823,8584,6000,3056,3409,3567,4578,5598,7698,13482,23992,23747,18080,11784,19000,15350,15473,12935,24810,64373,36894,40414,40807,24763
332,Haiti,1865,Industrial roundwood,Export Value,5922,USD,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1,0
340,Honduras,1865,Industrial roundwood,Export Value,5922,USD,1207,1133,1470,2261,2678,2882,2353,4414,2774,2454,632,710,302,352,1683,3834,12834,2483,1483,14593,13173,12541,13239,19856,15251,9589,7490,7490,4000,4014,4004,680,1151,103,419,143,55,739,285,473,1523,2588,573,677,4095,3529,2823
348,Hungary,1865,Industrial roundwood,Export Value,5922,USD,11905,15460,25977,18978,26708,25406,34631,34198,33938,38737,30934,37065,38951,51465,58221,58296,57852,56895,58554,67488,43083,31040,29814,28518,34154,54421,54394,49715,47396,45891,56448,55463,58526,55914,74907,83924,50029,68474,77885,68387,73924,70934,49328,49969,51107,54572,68674
352,Iceland,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,678,0,0,21,15,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,9,9,8,0,0,0
356,India,1865,Industrial roundwood,Export Value,5922,USD,22043,10698,14801,16775,13031,13031,14412,14412,3549,2121,2121,2121,324,336,1188,5109,2718,5684,4883,458,663,973,977,1907,1810,131,131,539,331,1111,3271,1633,3235,5358,2141,2978,1762,1616,2538,1916,2101,4695,4652,20166,70094,54154,55794
360,Indonesia,1865,Industrial roundwood,Export Value,5922,USD,562013,703658,439948,841452,925409,936406,1579468,1559303,623548,336521,315439,172025,8933,8844,10738,15753,11824,7255,13459,16955,8523,8955,6000,3800,5000,39522,64856,375195,386624,79438,25666,19803,19278,15254,13359,9270,6595,7487,17913,17106,10558,25646,13426,23724,31337,27577,19015
364,Iran (Islamic Republic of),1865,Industrial roundwood,Export Value,5922,USD,50,0,24,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,26,26,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3481,56,56,2,10,7,0,4
368,Iraq,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,14,14,0,0,0,0,0
372,Ireland,1865,Industrial roundwood,Export Value,5922,USD,62,37,61,919,1384,2124,2619,3593,5724,6678,4029,3080,2905,3181,3610,10583,10078,5639,11868,26678,11736,14439,15524,9604,8994,8773,8200,8098,8215,7287,11195,13733,13142,13295,25270,21144,19986,49206,53099,29835,51424,38699,28858,39576,8850,11317,11317
376,Israel,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,48,81,152,14,1,0,0,103,204,51,53,71,71,12,0,0,0,0,0
380,Italy,1865,Industrial roundwood,Export Value,5922,USD,631,1098,1512,800,1019,2303,1919,1104,1314,1770,1064,981,789,1789,1198,5116,4487,4527,5161,4696,3701,2553,1856,2079,4381,1875,2826,3269,2867,2318,5249,7293,6717,6812,8058,10815,8206,12489,19223,26436,28056,30009,28069,25815,24959,23006,65469
388,Jamaica,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,0,3,2,28,0,33,2,0,0,0,0,0,12,0,0,14,1,2,15,1,20,35,0,18,499,17
392,Japan,1865,Industrial roundwood,Export Value,5922,USD,1718,2081,3756,3182,4546,7770,6605,4720,6457,6088,9413,8468,7242,7930,11172,5887,661,5727,5792,5030,2308,2427,1511,3025,1161,456,561,758,531,717,1233,1359,3482,3674,3428,6983,5842,9904,17075,17388,32158,65163,77813,77956,122026,134054,135000
400,Jordan,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,118,118,118,118,118,118,33,40,40,39,74,0,0,43,83,559
398,Kazakhstan,1865,Industrial roundwood,Export Value,5922,USD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567,3995,42,46,486,187,187,29041,29867,29867,160,0,74,74,0,0,0,0,5,5,0,0,0,0,0,0,9302,9017
404,Kenya,1865,Industrial roundwood,Export Value,5922,USD,32,108,221,22,536,536,506,439,1060,521,1073,579,0,0,0,0,0,197,0,0,41,22,34,0,5,0,0,0,0,147,404,376,376,109,546,749,749,457,2411,909,20361,7207,431,456,486,8007,3287
