INPUT_TABLE
Variable ID
GDPCtrlMax

region,supplysector,subsector,stub.technology,year,Non.CO2,ctrl.name,max.reduction
Central Asia,industrial processes,other industrial processes,other industrial processes,2005,NMVOC,GDP_control,60
Central Asia,industrial processes,solvents,solvents,2005,NMVOC,GDP_control,60
Central Asia,urban processes,landfills,landfills,2005,NMVOC,GDP_control,60
Central Asia,urban processes,landfills,landfills,2005,NOx,GDP_control,80
China,industrial processes,other industrial processes,other industrial processes,2005,CO,GDP_control,80
China,urban processes,landfills,landfills,2005,CO,GDP_control,80
China,industrial processes,other industrial processes,other industrial processes,2005,NMVOC,GDP_control,60
China,industrial processes,solvents,solvents,2005,NMVOC,GDP_control,60
China,urban processes,landfills,landfills,2005,NMVOC,GDP_control,60
China,industrial processes,other industrial processes,other industrial processes,2005,NOx,GDP_control,95
China,urban processes,landfills,landfills,2005,NOx,GDP_control,80
EU-12,industrial processes,other industrial processes,other industrial processes,2005,CO,GDP_control,80
EU-12,urban processes,landfills,landfills,2005,CO,GDP_control,80
EU-12,industrial processes,other industrial processes,other industrial processes,2005,NMVOC,GDP_control,60
EU-12,industrial processes,solvents,solvents,2005,NMVOC,GDP_control,60
EU-12,urban processes,landfills,landfills,2005,NMVOC,GDP_control,60
EU-12,industrial processes,other industrial processes,other industrial processes,2005,NOx,GDP_control,95
EU-12,urban processes,landfills,landfills,2005,NOx,GDP_control,80
EU-15,industrial processes,other industrial processes,other industrial processes,2005,CO,GDP_control,80
EU-15,urban processes,landfills,landfills,2005,CO,GDP_control,80
EU-15,industrial processes,other industrial processes,other industrial processes,2005,NMVOC,GDP_control,60
EU-15,industrial processes,solvents,solvents,2005,NMVOC,GDP_control,60
EU-15,urban processes,landfills,landfills,2005,NMVOC,GDP_control,60
EU-15,industrial processes,other industrial processes,other industrial processes,2005,NOx,GDP_control,95
EU-15,urban processes,landfills,landfills,2005,NOx,GDP_control,80
Europe_Eastern,industrial processes,other industrial processes,other industrial processes,2005,CO,GDP_control,80
Europe_Eastern,urban processes,landfills,landfills,2005,CO,GDP_control,80
Europe_Eastern,industrial processes,other industrial processes,other industrial processes,2005,NMVOC,GDP_control,60
Europe_Eastern,industrial processes,solvents,solvents,2005,NMVOC,GDP_control,60
Europe_Eastern,urban processes,landfills,landfills,2005,NMVOC,GDP_control,60
Europe_Eastern,industrial processes,other industrial processes,other industrial processes,2005,NOx,GDP_control,95
Europe_Eastern,urban processes,landfills,landfills,2005,NOx,GDP_control,80
Europe_Non_EU,industrial processes,other industrial processes,other industrial processes,2005,CO,GDP_control,80
Europe_Non_EU,urban processes,landfills,landfills,2005,CO,GDP_control,80
Europe_Non_EU,industrial processes,other industrial processes,other industrial processes,2005,NMVOC,GDP_control,60
Europe_Non_EU,industrial processes,solvents,solvents,2005,NMVOC,GDP_control,60
Europe_Non_EU,urban processes,landfills,landfills,2005,NMVOC,GDP_control,60
Europe_Non_EU,industrial processes,other industrial processes,other industrial processes,2005,NOx,GDP_control,95
Europe_Non_EU,urban processes,landfills,landfills,2005,NOx,GDP_control,80
European Free Trade Association,industrial processes,other industrial processes,other industrial processes,2005,CO,GDP_control,80
European Free Trade Association,urban processes,landfills,landfills,2005,CO,GDP_control,80
European Free Trade Association,industrial processes,other industrial processes,other industrial processes,2005,NMVOC,GDP_control,60
European Free Trade Association,industrial processes,solvents,solvents,2005,NMVOC,GDP_control,60
European Free Trade Association,urban processes,landfills,landfills,2005,NMVOC,GDP_control,60
European Free Trade Association,industrial processes,other industrial processes,other industrial processes,2005,NOx,GDP_control,95
European Free Trade Association,urban processes,landfills,landfills,2005,NOx,GDP_control,80
India,industrial processes,other industrial processes,other industrial processes,2005,CO,GDP_control,80
India,industrial processes,other industrial processes,other industrial processes,2005,NMVOC,GDP_control,60
India,industrial processes,solvents,solvents,2005,NMVOC,GDP_control,60
India,urban processes,landfills,landfills,2005,NMVOC,GDP_control,60
India,industrial processes,other industrial processes,other industrial processes,2005,NOx,GDP_control,95
Indonesia,industrial processes,other industrial processes,other industrial processes,2005,CO,GDP_control,80
Indonesia,urban processes,landfills,landfills,2005,CO,GDP_control,80
Indonesia,industrial processes,other industrial processes,other industrial processes,2005,NMVOC,GDP_control,60
Indonesia,industrial processes,solvents,solvents,2005,NMVOC,GDP_control,60
Indonesia,urban processes,landfills,landfills,2005,NMVOC,GDP_control,60
Indonesia,industrial processes,other industrial processes,other industrial processes,2005,NOx,GDP_control,95
Indonesia,urban processes,landfills,landfills,2005,NOx,GDP_control,80
Japan,industrial processes,other industrial processes,other industrial processes,2005,CO,GDP_control,80
Japan,urban processes,landfills,landfills,2005,CO,GDP_control,80
Japan,industrial processes,other industrial processes,other industrial processes,2005,NMVOC,GDP_control,60
Japan,industrial processes,solvents,solvents,2005,NMVOC,GDP_control,60
Japan,urban processes,landfills,landfills,2005,NMVOC,GDP_control,60
Japan,industrial processes,other industrial processes,other industrial processes,2005,NOx,GDP_control,95
Japan,urban processes,landfills,landfills,2005,NOx,GDP_control,80
Mexico,industrial processes,other industrial processes,other industrial processes,2005,CO,GDP_control,80
Mexico,industrial processes,other industrial processes,other industrial processes,2005,NMVOC,GDP_control,60
Mexico,industrial processes,solvents,solvents,2005,NMVOC,GDP_control,60
Mexico,urban processes,landfills,landfills,2005,NMVOC,GDP_control,60
Mexico,industrial processes,other industrial processes,other industrial processes,2005,NOx,GDP_control,95
Middle East,industrial processes,other industrial processes,other industrial processes,2005,CO,GDP_control,80
Middle East,industrial processes,other industrial processes,other industrial processes,2005,NMVOC,GDP_control,60
Middle East,industrial processes,solvents,solvents,2005,NMVOC,GDP_control,60
Middle East,urban processes,landfills,landfills,2005,NMVOC,GDP_control,60
Middle East,industrial processes,other industrial processes,other industrial processes,2005,NOx,GDP_control,95
Pakistan,industrial processes,other industrial processes,other industrial processes,2005,CO,GDP_control,80
Pakistan,industrial processes,other industrial processes,other industrial processes,2005,NMVOC,GDP_control,60
Pakistan,industrial processes,solvents,solvents,2005,NMVOC,GDP_control,60
Pakistan,urban processes,landfills,landfills,2005,NMVOC,GDP_control,60
Pakistan,industrial processes,other industrial processes,other industrial processes,2005,NOx,GDP_control,95
Russia,industrial processes,other industrial processes,other industrial processes,2005,CO,GDP_control,80
Russia,industrial processes,other industrial processes,other industrial processes,2005,NMVOC,GDP_control,60
Russia,industrial processes,solvents,solvents,2005,NMVOC,GDP_control,60
Russia,urban processes,landfills,landfills,2005,NMVOC,GDP_control,60
Russia,industrial processes,other industrial processes,other industrial processes,2005,NOx,GDP_control,95
South Africa,industrial processes,other industrial processes,other industrial processes,2005,CO,GDP_control,80
South Africa,industrial processes,other industrial processes,other industrial processes,2005,NMVOC,GDP_control,60
South Africa,industrial processes,solvents,solvents,2005,NMVOC,GDP_control,60
South Africa,urban processes,landfills,landfills,2005,NMVOC,GDP_control,60
South Africa,industrial processes,other industrial processes,other industrial processes,2005,NOx,GDP_control,95
South America_Northern,industrial processes,other industrial processes,other industrial processes,2005,CO,GDP_control,80
South America_Northern,urban processes,landfills,landfills,2005,CO,GDP_control,80
South America_Northern,industrial processes,other industrial processes,other industrial processes,2005,NMVOC,GDP_control,60
South America_Northern,industrial processes,solvents,solvents,2005,NMVOC,GDP_control,60
South America_Northern,urban processes,landfills,landfills,2005,NMVOC,GDP_control,60
South America_Northern,industrial processes,other industrial processes,other industrial processes,2005,NOx,GDP_control,95
South America_Northern,urban processes,landfills,landfills,2005,NOx,GDP_control,80
South America_Southern,industrial processes,other industrial processes,other industrial processes,2005,CO,GDP_control,80
South America_Southern,industrial processes,other industrial processes,other industrial processes,2005,NMVOC,GDP_control,60
South America_Southern,industrial processes,solvents,solvents,2005,NMVOC,GDP_control,60
South America_Southern,urban processes,landfills,landfills,2005,NMVOC,GDP_control,60
South America_Southern,industrial processes,other industrial processes,other industrial processes,2005,NOx,GDP_control,95
South Asia,industrial processes,other industrial processes,other industrial processes,2005,CO,GDP_control,80
South Asia,industrial processes,other industrial processes,other industrial processes,2005,NMVOC,GDP_control,60
South Asia,industrial processes,solvents,solvents,2005,NMVOC,GDP_control,60
South Asia,urban processes,landfills,landfills,2005,NMVOC,GDP_control,60
South Asia,industrial processes,other industrial processes,other industrial processes,2005,NOx,GDP_control,95
South Korea,industrial processes,other industrial processes,other industrial processes,2005,CO,GDP_control,80
South Korea,industrial processes,other industrial processes,other industrial processes,2005,NMVOC,GDP_control,60
South Korea,industrial processes,solvents,solvents,2005,NMVOC,GDP_control,60
South Korea,urban processes,landfills,landfills,2005,NMVOC,GDP_control,60
South Korea,industrial processes,other industrial processes,other industrial processes,2005,NOx,GDP_control,95
Southeast Asia,industrial processes,other industrial processes,other industrial processes,2005,CO,GDP_control,80
Southeast Asia,urban processes,landfills,landfills,2005,CO,GDP_control,80
Southeast Asia,industrial processes,other industrial processes,other industrial processes,2005,NMVOC,GDP_control,60
Southeast Asia,industrial processes,solvents,solvents,2005,NMVOC,GDP_control,60
Southeast Asia,urban processes,landfills,landfills,2005,NMVOC,GDP_control,60
Southeast Asia,industrial processes,other industrial processes,other industrial processes,2005,NOx,GDP_control,95
Southeast Asia,urban processes,landfills,landfills,2005,NOx,GDP_control,80
Taiwan,industrial processes,other industrial processes,other industrial processes,2005,CO,GDP_control,80
Taiwan,urban processes,landfills,landfills,2005,CO,GDP_control,80
Taiwan,industrial processes,other industrial processes,other industrial processes,2005,NMVOC,GDP_control,60
Taiwan,industrial processes,solvents,solvents,2005,NMVOC,GDP_control,60
Taiwan,urban processes,landfills,landfills,2005,NMVOC,GDP_control,60
Taiwan,industrial processes,other industrial processes,other industrial processes,2005,NOx,GDP_control,95
Taiwan,urban processes,landfills,landfills,2005,NOx,GDP_control,80
Argentina,industrial processes,other industrial processes,other industrial processes,2005,CO,GDP_control,80
Argentina,industrial processes,other industrial processes,other industrial processes,2005,NMVOC,GDP_control,60
Argentina,industrial processes,solvents,solvents,2005,NMVOC,GDP_control,60
Argentina,urban processes,landfills,landfills,2005,NMVOC,GDP_control,60
Argentina,industrial processes,other industrial processes,other industrial processes,2005,NOx,GDP_control,95
Colombia,industrial processes,other industrial processes,other industrial processes,2005,CO,GDP_control,80
Colombia,industrial processes,other industrial processes,other industrial processes,2005,NMVOC,GDP_control,60
Colombia,industrial processes,solvents,solvents,2005,NMVOC,GDP_control,60
Colombia,urban processes,landfills,landfills,2005,NMVOC,GDP_control,60
Colombia,industrial processes,other industrial processes,other industrial processes,2005,NOx,GDP_control,95
USA,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
USA,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
USA,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
USA,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
USA,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
Africa_Eastern,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
Africa_Eastern,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
Africa_Eastern,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
Africa_Eastern,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
Africa_Eastern,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
Africa_Northern,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
Africa_Northern,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
Africa_Northern,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
Africa_Northern,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
Africa_Northern,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
Africa_Southern,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
Africa_Southern,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
Africa_Southern,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
Africa_Southern,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
Africa_Southern,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
Africa_Western,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
Africa_Western,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
Africa_Western,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
Africa_Western,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
Africa_Western,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
Australia_NZ,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
Australia_NZ,urban processes,landfills,landfills,2010,CO,GDP_control,80
Australia_NZ,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
Australia_NZ,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
Australia_NZ,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
Australia_NZ,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
Australia_NZ,urban processes,landfills,landfills,2010,NOx,GDP_control,80
Brazil,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
Brazil,urban processes,landfills,landfills,2010,CO,GDP_control,80
Brazil,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
Brazil,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
Brazil,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
Brazil,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
Brazil,urban processes,landfills,landfills,2010,NOx,GDP_control,80
Canada,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
Canada,urban processes,landfills,landfills,2010,CO,GDP_control,80
Canada,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
Canada,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
Canada,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
Canada,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
Canada,urban processes,landfills,landfills,2010,NOx,GDP_control,80
Central America and Caribbean,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
Central America and Caribbean,urban processes,landfills,landfills,2010,CO,GDP_control,80
Central America and Caribbean,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
Central America and Caribbean,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
Central America and Caribbean,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
Central America and Caribbean,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
Central America and Caribbean,urban processes,landfills,landfills,2010,NOx,GDP_control,80
Central Asia,urban processes,landfills,landfills,2010,CO,GDP_control,80
Central Asia,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
Central Asia,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
Central Asia,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
Central Asia,urban processes,landfills,landfills,2010,NOx,GDP_control,80
China,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
China,urban processes,landfills,landfills,2010,CO,GDP_control,80
China,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
China,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
China,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
China,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
China,urban processes,landfills,landfills,2010,NOx,GDP_control,80
EU-12,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
EU-12,urban processes,landfills,landfills,2010,CO,GDP_control,80
EU-12,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
EU-12,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
EU-12,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
EU-12,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
EU-12,urban processes,landfills,landfills,2010,NOx,GDP_control,80
EU-15,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
EU-15,urban processes,landfills,landfills,2010,CO,GDP_control,80
EU-15,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
EU-15,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
EU-15,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
EU-15,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
EU-15,urban processes,landfills,landfills,2010,NOx,GDP_control,80
Europe_Eastern,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
Europe_Eastern,urban processes,landfills,landfills,2010,CO,GDP_control,80
Europe_Eastern,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
Europe_Eastern,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
Europe_Eastern,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
Europe_Eastern,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
Europe_Eastern,urban processes,landfills,landfills,2010,NOx,GDP_control,80
Europe_Non_EU,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
Europe_Non_EU,urban processes,landfills,landfills,2010,CO,GDP_control,80
Europe_Non_EU,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
Europe_Non_EU,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
Europe_Non_EU,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
Europe_Non_EU,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
Europe_Non_EU,urban processes,landfills,landfills,2010,NOx,GDP_control,80
European Free Trade Association,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
European Free Trade Association,urban processes,landfills,landfills,2010,CO,GDP_control,80
European Free Trade Association,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
European Free Trade Association,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
European Free Trade Association,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
European Free Trade Association,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
European Free Trade Association,urban processes,landfills,landfills,2010,NOx,GDP_control,80
India,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
India,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
India,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
India,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
India,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
Indonesia,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
Indonesia,urban processes,landfills,landfills,2010,CO,GDP_control,80
Indonesia,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
Indonesia,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
Indonesia,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
Indonesia,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
Indonesia,urban processes,landfills,landfills,2010,NOx,GDP_control,80
Japan,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
Japan,urban processes,landfills,landfills,2010,CO,GDP_control,80
Japan,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
Japan,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
Japan,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
Japan,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
Japan,urban processes,landfills,landfills,2010,NOx,GDP_control,80
Mexico,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
Mexico,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
Mexico,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
Mexico,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
Mexico,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
Middle East,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
Middle East,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
Middle East,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
Middle East,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
Middle East,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
Pakistan,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
Pakistan,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
Pakistan,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
Pakistan,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
Pakistan,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
Russia,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
Russia,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
Russia,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
Russia,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
Russia,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
South Africa,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
South Africa,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
South Africa,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
South Africa,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
South Africa,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
South America_Northern,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
South America_Northern,urban processes,landfills,landfills,2010,CO,GDP_control,80
South America_Northern,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
South America_Northern,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
South America_Northern,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
South America_Northern,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
South America_Northern,urban processes,landfills,landfills,2010,NOx,GDP_control,80
South America_Southern,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
South America_Southern,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
South America_Southern,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
South America_Southern,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
South America_Southern,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
South Asia,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
South Asia,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
South Asia,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
South Asia,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
South Asia,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
South Korea,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
South Korea,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
South Korea,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
South Korea,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
South Korea,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
Southeast Asia,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
Southeast Asia,urban processes,landfills,landfills,2010,CO,GDP_control,80
Southeast Asia,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
Southeast Asia,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
Southeast Asia,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
Southeast Asia,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
Southeast Asia,urban processes,landfills,landfills,2010,NOx,GDP_control,80
Taiwan,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
Taiwan,urban processes,landfills,landfills,2010,CO,GDP_control,80
Taiwan,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
Taiwan,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
Taiwan,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
Taiwan,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
Taiwan,urban processes,landfills,landfills,2010,NOx,GDP_control,80
Argentina,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
Argentina,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
Argentina,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
Argentina,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
Argentina,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
Colombia,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
Colombia,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
Colombia,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
Colombia,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
Colombia,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
USA,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
USA,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
USA,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
USA,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
USA,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
Africa_Eastern,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
Africa_Eastern,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
Africa_Eastern,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
Africa_Eastern,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
Africa_Eastern,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
Africa_Northern,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
Africa_Northern,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
Africa_Northern,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
Africa_Northern,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
Africa_Northern,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
Africa_Southern,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
Africa_Southern,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
Africa_Southern,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
Africa_Southern,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
Africa_Southern,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
Africa_Western,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
Africa_Western,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
Africa_Western,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
Africa_Western,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
Africa_Western,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
Australia_NZ,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
Australia_NZ,urban processes,landfills,landfills,2010,CO,GDP_control,80
Australia_NZ,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
Australia_NZ,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,60
Australia_NZ,urban processes,landfills,landfills,2010,NMVOC,GDP_control,60
Australia_NZ,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,95
Australia_NZ,urban processes,landfills,landfills,2010,NOx,GDP_control,80
Brazil,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,80
Brazil,urban processes,landfills,landfills,2010,CO,GDP_control,80
Brazil,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,60
