INPUT_TABLE
Variable ID
GDPCtrlSteep

region,supplysector,subsector,stub.technology,year,Non.CO2,ctrl.name,steepness
South Asia,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
South Asia,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
South Korea,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
South Korea,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
South Korea,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
South Korea,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
South Korea,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Southeast Asia,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Southeast Asia,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
Southeast Asia,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Southeast Asia,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Southeast Asia,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Southeast Asia,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Southeast Asia,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
Taiwan,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Taiwan,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
Taiwan,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Taiwan,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Taiwan,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Taiwan,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Taiwan,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
Argentina,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Argentina,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Argentina,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Argentina,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Argentina,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Colombia,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Colombia,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Colombia,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Colombia,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Colombia,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
USA,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
USA,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
USA,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
USA,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
USA,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Africa_Eastern,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Africa_Eastern,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Africa_Eastern,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Africa_Eastern,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Africa_Eastern,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Africa_Northern,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Africa_Northern,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Africa_Northern,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Africa_Northern,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Africa_Northern,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Africa_Southern,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Africa_Southern,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Africa_Southern,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Africa_Southern,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Africa_Southern,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Africa_Western,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Africa_Western,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Africa_Western,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Africa_Western,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Africa_Western,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Australia_NZ,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Australia_NZ,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
Australia_NZ,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Australia_NZ,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Australia_NZ,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Australia_NZ,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Australia_NZ,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
Brazil,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Brazil,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
Brazil,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Brazil,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Brazil,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Brazil,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Brazil,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
Canada,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Canada,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
Canada,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Canada,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Canada,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Canada,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Canada,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
Central America and Caribbean,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Central America and Caribbean,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
Central America and Caribbean,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Central America and Caribbean,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Central America and Caribbean,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Central America and Caribbean,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Central America and Caribbean,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
Central Asia,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
Central Asia,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Central Asia,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Central Asia,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Central Asia,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
China,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
China,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
China,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
China,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
China,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
China,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
China,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
EU-12,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
EU-12,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
EU-12,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
EU-12,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
EU-12,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
EU-12,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
EU-12,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
EU-15,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
EU-15,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
EU-15,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
EU-15,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
EU-15,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
EU-15,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
EU-15,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
Europe_Eastern,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Europe_Eastern,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
Europe_Eastern,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Europe_Eastern,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Europe_Eastern,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Europe_Eastern,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Europe_Eastern,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
Europe_Non_EU,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Europe_Non_EU,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
Europe_Non_EU,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Europe_Non_EU,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Europe_Non_EU,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Europe_Non_EU,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Europe_Non_EU,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
European Free Trade Association,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
European Free Trade Association,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
European Free Trade Association,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
European Free Trade Association,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
European Free Trade Association,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
European Free Trade Association,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
European Free Trade Association,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
India,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
India,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
India,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
India,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
India,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Indonesia,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Indonesia,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
Indonesia,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Indonesia,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Indonesia,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Indonesia,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Indonesia,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
Japan,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Japan,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
Japan,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Japan,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Japan,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Japan,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Japan,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
Mexico,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Mexico,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Mexico,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Mexico,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Mexico,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Middle East,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Middle East,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Middle East,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Middle East,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Middle East,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Pakistan,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Pakistan,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Pakistan,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Pakistan,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Pakistan,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Russia,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Russia,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Russia,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Russia,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Russia,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
South Africa,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
South Africa,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
South Africa,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
South Africa,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
South Africa,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
South America_Northern,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
South America_Northern,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
South America_Northern,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
South America_Northern,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
South America_Northern,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
South America_Northern,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
South America_Northern,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
South America_Southern,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
South America_Southern,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
South America_Southern,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
South America_Southern,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
South America_Southern,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
South Asia,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
South Asia,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
South Asia,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
South Asia,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
South Asia,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
South Korea,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
South Korea,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
South Korea,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
South Korea,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
South Korea,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Southeast Asia,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Southeast Asia,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
Southeast Asia,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Southeast Asia,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Southeast Asia,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Southeast Asia,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Southeast Asia,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
Taiwan,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Taiwan,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
Taiwan,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Taiwan,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Taiwan,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Taiwan,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Taiwan,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
Argentina,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Argentina,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Argentina,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Argentina,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Argentina,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Colombia,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Colombia,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Colombia,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Colombia,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Colombia,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
USA,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
USA,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
USA,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
USA,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
USA,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Africa_Eastern,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Africa_Eastern,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Africa_Eastern,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Africa_Eastern,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Africa_Eastern,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Africa_Northern,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Africa_Northern,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Africa_Northern,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Africa_Northern,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Africa_Northern,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Africa_Southern,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Africa_Southern,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Africa_Southern,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Africa_Southern,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Africa_Southern,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Africa_Western,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Africa_Western,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Africa_Western,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Africa_Western,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Africa_Western,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Australia_NZ,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Australia_NZ,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
Australia_NZ,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Australia_NZ,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Australia_NZ,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Australia_NZ,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Australia_NZ,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
Brazil,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Brazil,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
Brazil,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Brazil,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Brazil,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Brazil,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Brazil,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
Canada,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Canada,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
Canada,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Canada,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Canada,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Canada,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Canada,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
Central America and Caribbean,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Central America and Caribbean,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
Central America and Caribbean,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Central America and Caribbean,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Central America and Caribbean,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Central America and Caribbean,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Central America and Caribbean,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
Central Asia,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
Central Asia,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Central Asia,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Central Asia,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Central Asia,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
China,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
China,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
China,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
China,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
China,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
China,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
China,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
EU-12,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
EU-12,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
EU-12,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
EU-12,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
EU-12,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
EU-12,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
EU-12,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
EU-15,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
EU-15,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
EU-15,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
EU-15,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
EU-15,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
EU-15,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
EU-15,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
Europe_Eastern,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Europe_Eastern,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
Europe_Eastern,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Europe_Eastern,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Europe_Eastern,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Europe_Eastern,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Europe_Eastern,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
Europe_Non_EU,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Europe_Non_EU,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
Europe_Non_EU,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Europe_Non_EU,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Europe_Non_EU,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Europe_Non_EU,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Europe_Non_EU,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
European Free Trade Association,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
European Free Trade Association,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
European Free Trade Association,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
European Free Trade Association,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
European Free Trade Association,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
European Free Trade Association,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
European Free Trade Association,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
India,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
India,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
India,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
India,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
India,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Indonesia,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Indonesia,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
Indonesia,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Indonesia,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Indonesia,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Indonesia,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Indonesia,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
Japan,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Japan,urban processes,landfills,landfills,2010,CO,GDP_control,3.5
Japan,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Japan,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Japan,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
Japan,industrial processes,other industrial processes,other industrial processes,2010,NOx,GDP_control,3.5
Japan,urban processes,landfills,landfills,2010,NOx,GDP_control,3.5
Mexico,industrial processes,other industrial processes,other industrial processes,2010,CO,GDP_control,3.5
Mexico,industrial processes,other industrial processes,other industrial processes,2010,NMVOC,GDP_control,3.5
Mexico,industrial processes,solvents,solvents,2010,NMVOC,GDP_control,3.5
Mexico,urban processes,landfills,landfills,2010,NMVOC,GDP_control,3.5
