# File: MARKAL_nonghg_indenergy_tech_coeff_USA_dhl.csv
# Title: Industrial fuel use emission factors
# Source: Dan Loughlin (EPA)'s calculations based on GREET 2014 and market shares estimated using the EPA US nine-region MARKAL database: Database documentation Office of Research and Development. U.S. Environmental Protection Agency; 2013. No.: EPA 600/B-13/203. Available at:http://cfpub.epa.gov/si/si_public_record_Report.cfm?dirEntryId=278925&CFID=36235307&CFTOKEN=34660040&jsessionid=cc308791e9d5b702ad59412787521533d523
# EFs for NOx SO2 PM10 PM2.5 NMVOC CO BC and OC
# Units: Tg/EJ
# Column types: ccccicn
# ----------
region,supplysector,subsector,stub.technology,year,Non.CO2,emiss.coeff
WA,industrial fuel use,gas,gas cogen,2055,CH4,0.006850703
WA,industrial fuel use,liquid fuels,liquid fuels,2005,CH4,0.001323044
WA,industrial fuel use,liquid fuels,liquid fuels,2010,CH4,0.000967387
WA,industrial fuel use,liquid fuels,liquid fuels,2015,CH4,0.001713545
WA,industrial fuel use,liquid fuels,liquid fuels,2020,CH4,0.001374678
WA,industrial fuel use,liquid fuels,liquid fuels,2025,CH4,0.001364147
WA,industrial fuel use,liquid fuels,liquid fuels,2030,CH4,0.001335228
WA,industrial fuel use,liquid fuels,liquid fuels,2035,CH4,0.001432383
WA,industrial fuel use,liquid fuels,liquid fuels,2040,CH4,0.001529652
WA,industrial fuel use,liquid fuels,liquid fuels,2045,CH4,0.001449985
WA,industrial fuel use,liquid fuels,liquid fuels,2050,CH4,0.001526354
WA,industrial fuel use,liquid fuels,liquid fuels,2055,CH4,0.001833532
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2005,CH4,0.001323044
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2010,CH4,0.000967387
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2015,CH4,0.001713545
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2020,CH4,0.001374678
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2025,CH4,0.001364147
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2030,CH4,0.001335228
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2035,CH4,0.001432383
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2040,CH4,0.001529652
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2045,CH4,0.001449985
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2050,CH4,0.001526354
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2055,CH4,0.001833532
WA,industrial fuel use,biomass,biomass,2005,CH4,0.002700672
WA,industrial fuel use,biomass,biomass,2010,CH4,0.001787464
WA,industrial fuel use,biomass,biomass,2015,CH4,0.001418173
WA,industrial fuel use,biomass,biomass,2020,CH4,0.002060443
WA,industrial fuel use,biomass,biomass,2025,CH4,0.00241307
WA,industrial fuel use,biomass,biomass,2030,CH4,0.00263504
WA,industrial fuel use,biomass,biomass,2035,CH4,0.002794984
WA,industrial fuel use,biomass,biomass,2040,CH4,0.002914502
WA,industrial fuel use,biomass,biomass,2045,CH4,0.003036274
WA,industrial fuel use,biomass,biomass,2050,CH4,0.003088001
WA,industrial fuel use,biomass,biomass,2055,CH4,0.003067403
WA,industrial fuel use,biomass,biomass cogen,2005,CH4,0.002700672
WA,industrial fuel use,biomass,biomass cogen,2010,CH4,0.001787464
WA,industrial fuel use,biomass,biomass cogen,2015,CH4,0.001418173
WA,industrial fuel use,biomass,biomass cogen,2020,CH4,0.002060443
WA,industrial fuel use,biomass,biomass cogen,2025,CH4,0.00241307
WA,industrial fuel use,biomass,biomass cogen,2030,CH4,0.00263504
WA,industrial fuel use,biomass,biomass cogen,2035,CH4,0.002794984
WA,industrial fuel use,biomass,biomass cogen,2040,CH4,0.002914502
WA,industrial fuel use,biomass,biomass cogen,2045,CH4,0.003036274
WA,industrial fuel use,biomass,biomass cogen,2050,CH4,0.003088001
WA,industrial fuel use,biomass,biomass cogen,2055,CH4,0.003067403
WA,industrial fuel use,coal,coal,2005,N2O,0.002945881
WA,industrial fuel use,coal,coal,2010,N2O,0.004699422
WA,industrial fuel use,coal,coal,2015,N2O,0.003718249
WA,industrial fuel use,coal,coal,2020,N2O,0.003503987
WA,industrial fuel use,coal,coal,2025,N2O,0.003902448
WA,industrial fuel use,coal,coal,2030,N2O,0.005231917
WA,industrial fuel use,coal,coal,2035,N2O,0.005844861
WA,industrial fuel use,coal,coal,2040,N2O,0.006123209
WA,industrial fuel use,coal,coal,2045,N2O,0.006493024
WA,industrial fuel use,coal,coal,2050,N2O,0.00643187
WA,industrial fuel use,coal,coal,2055,N2O,0.006580646
WA,industrial fuel use,coal,coal cogen,2005,N2O,0.002945881
WA,industrial fuel use,coal,coal cogen,2010,N2O,0.004699422
WA,industrial fuel use,coal,coal cogen,2015,N2O,0.003718249
WA,industrial fuel use,coal,coal cogen,2020,N2O,0.003503987
WA,industrial fuel use,coal,coal cogen,2025,N2O,0.003902448
WA,industrial fuel use,coal,coal cogen,2030,N2O,0.005231917
WA,industrial fuel use,coal,coal cogen,2035,N2O,0.005844861
WA,industrial fuel use,coal,coal cogen,2040,N2O,0.006123209
WA,industrial fuel use,coal,coal cogen,2045,N2O,0.006493024
WA,industrial fuel use,coal,coal cogen,2050,N2O,0.00643187
WA,industrial fuel use,coal,coal cogen,2055,N2O,0.006580646
WA,industrial fuel use,gas,gas,2005,N2O,0.000509795
WA,industrial fuel use,gas,gas,2010,N2O,0.000459136
WA,industrial fuel use,gas,gas,2015,N2O,0.000457847
WA,industrial fuel use,gas,gas,2020,N2O,0.000469807
WA,industrial fuel use,gas,gas,2025,N2O,0.0004748
WA,industrial fuel use,gas,gas,2030,N2O,0.000493269
WA,industrial fuel use,gas,gas,2035,N2O,0.0005142
WA,industrial fuel use,gas,gas,2040,N2O,0.000525413
WA,industrial fuel use,gas,gas,2045,N2O,0.000530678
WA,industrial fuel use,gas,gas,2050,N2O,0.000534097
WA,industrial fuel use,gas,gas,2055,N2O,0.000535185
WA,industrial fuel use,gas,gas cogen,2005,N2O,0.000509795
WA,industrial fuel use,gas,gas cogen,2010,N2O,0.000459136
WA,industrial fuel use,gas,gas cogen,2015,N2O,0.000457847
WA,industrial fuel use,gas,gas cogen,2020,N2O,0.000469807
WA,industrial fuel use,gas,gas cogen,2025,N2O,0.0004748
WA,industrial fuel use,gas,gas cogen,2030,N2O,0.000493269
WA,industrial fuel use,gas,gas cogen,2035,N2O,0.0005142
WA,industrial fuel use,gas,gas cogen,2040,N2O,0.000525413
WA,industrial fuel use,gas,gas cogen,2045,N2O,0.000530678
WA,industrial fuel use,gas,gas cogen,2050,N2O,0.000534097
WA,industrial fuel use,gas,gas cogen,2055,N2O,0.000535185
WA,industrial fuel use,liquid fuels,liquid fuels,2005,N2O,0.001205361
WA,industrial fuel use,liquid fuels,liquid fuels,2010,N2O,0.00093169
WA,industrial fuel use,liquid fuels,liquid fuels,2015,N2O,0.001178062
WA,industrial fuel use,liquid fuels,liquid fuels,2020,N2O,0.001101739
WA,industrial fuel use,liquid fuels,liquid fuels,2025,N2O,0.001087631
WA,industrial fuel use,liquid fuels,liquid fuels,2030,N2O,0.001190799
WA,industrial fuel use,liquid fuels,liquid fuels,2035,N2O,0.001164964
WA,industrial fuel use,liquid fuels,liquid fuels,2040,N2O,0.001209273
WA,industrial fuel use,liquid fuels,liquid fuels,2045,N2O,0.001159988
WA,industrial fuel use,liquid fuels,liquid fuels,2050,N2O,0.001205016
WA,industrial fuel use,liquid fuels,liquid fuels,2055,N2O,0.00124116
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2005,N2O,0.001205361
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2010,N2O,0.00093169
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2015,N2O,0.001178062
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2020,N2O,0.001101739
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2025,N2O,0.001087631
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2030,N2O,0.001190799
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2035,N2O,0.001164964
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2040,N2O,0.001209273
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2045,N2O,0.001159988
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2050,N2O,0.001205016
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2055,N2O,0.00124116
WA,industrial fuel use,biomass,biomass,2005,N2O,0.004132681
WA,industrial fuel use,biomass,biomass,2010,N2O,0.003463983
WA,industrial fuel use,biomass,biomass,2015,N2O,0.003601908
WA,industrial fuel use,biomass,biomass,2020,N2O,0.003722272
WA,industrial fuel use,biomass,biomass,2025,N2O,0.003702038
WA,industrial fuel use,biomass,biomass,2030,N2O,0.003641635
WA,industrial fuel use,biomass,biomass,2035,N2O,0.003573848
WA,industrial fuel use,biomass,biomass,2040,N2O,0.00352887
WA,industrial fuel use,biomass,biomass,2045,N2O,0.003523621
WA,industrial fuel use,biomass,biomass,2050,N2O,0.003493967
WA,industrial fuel use,biomass,biomass,2055,N2O,0.003484782
WA,industrial fuel use,biomass,biomass cogen,2005,N2O,0.004132681
WA,industrial fuel use,biomass,biomass cogen,2010,N2O,0.003463983
WA,industrial fuel use,biomass,biomass cogen,2015,N2O,0.003601908
WA,industrial fuel use,biomass,biomass cogen,2020,N2O,0.003722272
WA,industrial fuel use,biomass,biomass cogen,2025,N2O,0.003702038
WA,industrial fuel use,biomass,biomass cogen,2030,N2O,0.003641635
WA,industrial fuel use,biomass,biomass cogen,2035,N2O,0.003573848
WA,industrial fuel use,biomass,biomass cogen,2040,N2O,0.00352887
WA,industrial fuel use,biomass,biomass cogen,2045,N2O,0.003523621
WA,industrial fuel use,biomass,biomass cogen,2050,N2O,0.003493967
WA,industrial fuel use,biomass,biomass cogen,2055,N2O,0.003484782
WA,industrial fuel use,coal,coal,2005,BC,0.052178527
WA,industrial fuel use,coal,coal,2010,BC,0.054113893
WA,industrial fuel use,coal,coal,2015,BC,0.054816673
WA,industrial fuel use,coal,coal,2020,BC,0.051442317
WA,industrial fuel use,coal,coal,2025,BC,0.05280003
WA,industrial fuel use,coal,coal,2030,BC,0.054819383
WA,industrial fuel use,coal,coal,2035,BC,0.055934389
WA,industrial fuel use,coal,coal,2040,BC,0.056737391
WA,industrial fuel use,coal,coal,2045,BC,0.057341111
WA,industrial fuel use,coal,coal,2050,BC,0.057867944
WA,industrial fuel use,coal,coal,2055,BC,0.058307588
WA,industrial fuel use,coal,coal cogen,2005,BC,0.052178527
WA,industrial fuel use,coal,coal cogen,2010,BC,0.054113893
WA,industrial fuel use,coal,coal cogen,2015,BC,0.054816673
WA,industrial fuel use,coal,coal cogen,2020,BC,0.051442317
WA,industrial fuel use,coal,coal cogen,2025,BC,0.05280003
WA,industrial fuel use,coal,coal cogen,2030,BC,0.054819383
WA,industrial fuel use,coal,coal cogen,2035,BC,0.055934389
WA,industrial fuel use,coal,coal cogen,2040,BC,0.056737391
WA,industrial fuel use,coal,coal cogen,2045,BC,0.057341111
WA,industrial fuel use,coal,coal cogen,2050,BC,0.057867944
WA,industrial fuel use,coal,coal cogen,2055,BC,0.058307588
WA,industrial fuel use,gas,gas,2005,BC,0.000879555
WA,industrial fuel use,gas,gas,2010,BC,0.000594596
WA,industrial fuel use,gas,gas,2015,BC,0.000780779
WA,industrial fuel use,gas,gas,2020,BC,0.000758542
WA,industrial fuel use,gas,gas,2025,BC,0.000791704
WA,industrial fuel use,gas,gas,2030,BC,0.000829295
WA,industrial fuel use,gas,gas,2035,BC,0.000745895
WA,industrial fuel use,gas,gas,2040,BC,0.000739727
WA,industrial fuel use,gas,gas,2045,BC,0.000759191
WA,industrial fuel use,gas,gas,2050,BC,0.000728476
WA,industrial fuel use,gas,gas,2055,BC,0.000688571
WA,industrial fuel use,gas,gas cogen,2005,BC,0.000879555
WA,industrial fuel use,gas,gas cogen,2010,BC,0.000594596
WA,industrial fuel use,gas,gas cogen,2015,BC,0.000780779
WA,industrial fuel use,gas,gas cogen,2020,BC,0.000758542
WA,industrial fuel use,gas,gas cogen,2025,BC,0.000791704
WA,industrial fuel use,gas,gas cogen,2030,BC,0.000829295
WA,industrial fuel use,gas,gas cogen,2035,BC,0.000745895
WA,industrial fuel use,gas,gas cogen,2040,BC,0.000739727
WA,industrial fuel use,gas,gas cogen,2045,BC,0.000759191
WA,industrial fuel use,gas,gas cogen,2050,BC,0.000728476
WA,industrial fuel use,gas,gas cogen,2055,BC,0.000688571
WA,industrial fuel use,liquid fuels,liquid fuels,2005,BC,0.006454742
WA,industrial fuel use,liquid fuels,liquid fuels,2010,BC,0.004508524
WA,industrial fuel use,liquid fuels,liquid fuels,2015,BC,0.008305931
WA,industrial fuel use,liquid fuels,liquid fuels,2020,BC,0.006497267
WA,industrial fuel use,liquid fuels,liquid fuels,2025,BC,0.006541149
WA,industrial fuel use,liquid fuels,liquid fuels,2030,BC,0.006611293
WA,industrial fuel use,liquid fuels,liquid fuels,2035,BC,0.007134251
WA,industrial fuel use,liquid fuels,liquid fuels,2040,BC,0.007808451
WA,industrial fuel use,liquid fuels,liquid fuels,2045,BC,0.007612419
WA,industrial fuel use,liquid fuels,liquid fuels,2050,BC,0.008134605
WA,industrial fuel use,liquid fuels,liquid fuels,2055,BC,0.010098531
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2005,BC,0.006454742
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2010,BC,0.004508524
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2015,BC,0.008305931
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2020,BC,0.006497267
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2025,BC,0.006541149
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2030,BC,0.006611293
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2035,BC,0.007134251
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2040,BC,0.007808451
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2045,BC,0.007612419
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2050,BC,0.008134605
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2055,BC,0.010098531
WA,industrial fuel use,biomass,biomass,2005,BC,8.17E-05
WA,industrial fuel use,biomass,biomass,2010,BC,3.08E-05
WA,industrial fuel use,biomass,biomass,2015,BC,6.28E-06
WA,industrial fuel use,biomass,biomass,2020,BC,1.68E-05
WA,industrial fuel use,biomass,biomass,2025,BC,2.00E-05
WA,industrial fuel use,biomass,biomass,2030,BC,2.24E-05
WA,industrial fuel use,biomass,biomass,2035,BC,2.03E-05
WA,industrial fuel use,biomass,biomass,2040,BC,1.87E-05
WA,industrial fuel use,biomass,biomass,2045,BC,2.45E-05
WA,industrial fuel use,biomass,biomass,2050,BC,2.33E-05
WA,industrial fuel use,biomass,biomass,2055,BC,1.33E-05
WA,industrial fuel use,biomass,biomass cogen,2005,BC,8.17E-05
WA,industrial fuel use,biomass,biomass cogen,2010,BC,3.08E-05
WA,industrial fuel use,biomass,biomass cogen,2015,BC,6.28E-06
WA,industrial fuel use,biomass,biomass cogen,2020,BC,1.68E-05
WA,industrial fuel use,biomass,biomass cogen,2025,BC,2.00E-05
WA,industrial fuel use,biomass,biomass cogen,2030,BC,2.24E-05
WA,industrial fuel use,biomass,biomass cogen,2035,BC,2.03E-05
WA,industrial fuel use,biomass,biomass cogen,2040,BC,1.87E-05
WA,industrial fuel use,biomass,biomass cogen,2045,BC,2.45E-05
WA,industrial fuel use,biomass,biomass cogen,2050,BC,2.33E-05
WA,industrial fuel use,biomass,biomass cogen,2055,BC,1.33E-05
WA,industrial fuel use,coal,coal,2005,OC,0.004608879
WA,industrial fuel use,coal,coal,2010,OC,0.004949044
WA,industrial fuel use,coal,coal,2015,OC,0.005291355
WA,industrial fuel use,coal,coal,2020,OC,0.005047635
WA,industrial fuel use,coal,coal,2025,OC,0.005240698
WA,industrial fuel use,coal,coal,2030,OC,0.005398598
WA,industrial fuel use,coal,coal,2035,OC,0.005483036
WA,industrial fuel use,coal,coal,2040,OC,0.005583473
WA,industrial fuel use,coal,coal,2045,OC,0.005638434
WA,industrial fuel use,coal,coal,2050,OC,0.005723515
WA,industrial fuel use,coal,coal,2055,OC,0.005777195
WA,industrial fuel use,coal,coal cogen,2005,OC,0.004608879
WA,industrial fuel use,coal,coal cogen,2010,OC,0.004949044
WA,industrial fuel use,coal,coal cogen,2015,OC,0.005291355
WA,industrial fuel use,coal,coal cogen,2020,OC,0.005047635
WA,industrial fuel use,coal,coal cogen,2025,OC,0.005240698
WA,industrial fuel use,coal,coal cogen,2030,OC,0.005398598
WA,industrial fuel use,coal,coal cogen,2035,OC,0.005483036
WA,industrial fuel use,coal,coal cogen,2040,OC,0.005583473
WA,industrial fuel use,coal,coal cogen,2045,OC,0.005638434
WA,industrial fuel use,coal,coal cogen,2050,OC,0.005723515
WA,industrial fuel use,coal,coal cogen,2055,OC,0.005777195
WA,industrial fuel use,gas,gas,2005,OC,0.000586894
WA,industrial fuel use,gas,gas,2010,OC,0.000538986
WA,industrial fuel use,gas,gas,2015,OC,0.000406177
WA,industrial fuel use,gas,gas,2020,OC,0.000436774
WA,industrial fuel use,gas,gas,2025,OC,0.000431434
WA,industrial fuel use,gas,gas,2030,OC,0.000454497
WA,industrial fuel use,gas,gas,2035,OC,0.0005142
WA,industrial fuel use,gas,gas,2040,OC,0.000542203
WA,industrial fuel use,gas,gas,2045,OC,0.0005354
WA,industrial fuel use,gas,gas,2050,OC,0.000552822
WA,industrial fuel use,gas,gas,2055,OC,0.000563528
WA,industrial fuel use,gas,gas cogen,2005,OC,0.000586894
WA,industrial fuel use,gas,gas cogen,2010,OC,0.000538986
WA,industrial fuel use,gas,gas cogen,2015,OC,0.000406177
WA,industrial fuel use,gas,gas cogen,2020,OC,0.000436774
WA,industrial fuel use,gas,gas cogen,2025,OC,0.000431434
WA,industrial fuel use,gas,gas cogen,2030,OC,0.000454497
WA,industrial fuel use,gas,gas cogen,2035,OC,0.0005142
WA,industrial fuel use,gas,gas cogen,2040,OC,0.000542203
WA,industrial fuel use,gas,gas cogen,2045,OC,0.0005354
WA,industrial fuel use,gas,gas cogen,2050,OC,0.000552822
WA,industrial fuel use,gas,gas cogen,2055,OC,0.000563528
WA,industrial fuel use,liquid fuels,liquid fuels,2005,OC,0.001005656
WA,industrial fuel use,liquid fuels,liquid fuels,2010,OC,0.000735357
WA,industrial fuel use,liquid fuels,liquid fuels,2015,OC,0.000821073
WA,industrial fuel use,liquid fuels,liquid fuels,2020,OC,0.000738931
WA,industrial fuel use,liquid fuels,liquid fuels,2025,OC,0.000752739
WA,industrial fuel use,liquid fuels,liquid fuels,2030,OC,0.000807621
WA,industrial fuel use,liquid fuels,liquid fuels,2035,OC,0.000823774
WA,industrial fuel use,liquid fuels,liquid fuels,2040,OC,0.000854344
WA,industrial fuel use,liquid fuels,liquid fuels,2045,OC,0.000848845
WA,industrial fuel use,liquid fuels,liquid fuels,2050,OC,0.000886654
WA,industrial fuel use,liquid fuels,liquid fuels,2055,OC,0.000947795
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2005,OC,0.001005656
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2010,OC,0.000735357
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2015,OC,0.000821073
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2020,OC,0.000738931
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2025,OC,0.000752739
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2030,OC,0.000807621
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2035,OC,0.000823774
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2040,OC,0.000854344
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2045,OC,0.000848845
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2050,OC,0.000886654
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2055,OC,0.000947795
WA,industrial fuel use,biomass,biomass,2005,OC,0.001323111
WA,industrial fuel use,biomass,biomass,2010,OC,0.000961533
WA,industrial fuel use,biomass,biomass,2015,OC,0.000872239
WA,industrial fuel use,biomass,biomass,2020,OC,0.000937586
WA,industrial fuel use,biomass,biomass,2025,OC,0.000909273
WA,industrial fuel use,biomass,biomass,2030,OC,0.000885803
WA,industrial fuel use,biomass,biomass,2035,OC,0.000855939
WA,industrial fuel use,biomass,biomass,2040,OC,0.000839137
WA,industrial fuel use,biomass,biomass,2045,OC,0.000830943
WA,industrial fuel use,biomass,biomass,2050,OC,0.000815259
WA,industrial fuel use,biomass,biomass,2055,OC,0.000761882
WA,industrial fuel use,biomass,biomass cogen,2005,OC,0.001323111
WA,industrial fuel use,biomass,biomass cogen,2010,OC,0.000961533
WA,industrial fuel use,biomass,biomass cogen,2015,OC,0.000872239
WA,industrial fuel use,biomass,biomass cogen,2020,OC,0.000937586
WA,industrial fuel use,biomass,biomass cogen,2025,OC,0.000909273
WA,industrial fuel use,biomass,biomass cogen,2030,OC,0.000885803
WA,industrial fuel use,biomass,biomass cogen,2035,OC,0.000855939
WA,industrial fuel use,biomass,biomass cogen,2040,OC,0.000839137
WA,industrial fuel use,biomass,biomass cogen,2045,OC,0.000830943
WA,industrial fuel use,biomass,biomass cogen,2050,OC,0.000815259
WA,industrial fuel use,biomass,biomass cogen,2055,OC,0.000761882
WA,industrial fuel use,coal,coal,2005,CO2,0.022413751
WA,industrial fuel use,coal,coal,2010,CO2,0.023247485
WA,industrial fuel use,coal,coal,2015,CO2,0.023542577
WA,industrial fuel use,coal,coal,2020,CO2,0.022100946
WA,industrial fuel use,coal,coal,2025,CO2,0.022682182
WA,industrial fuel use,coal,coal,2030,CO2,0.023544891
WA,industrial fuel use,coal,coal,2035,CO2,0.024022124
WA,industrial fuel use,coal,coal,2040,CO2,0.024371859
WA,industrial fuel use,coal,coal,2045,CO2,0.024626877
WA,industrial fuel use,coal,coal,2050,CO2,0.024861999
WA,industrial fuel use,coal,coal,2055,CO2,0.025047846
WA,industrial fuel use,coal,coal cogen,2005,CO2,0.022413751
WA,industrial fuel use,coal,coal cogen,2010,CO2,0.023247485
WA,industrial fuel use,coal,coal cogen,2015,CO2,0.023542577
WA,industrial fuel use,coal,coal cogen,2020,CO2,0.022100946
WA,industrial fuel use,coal,coal cogen,2025,CO2,0.022682182
WA,industrial fuel use,coal,coal cogen,2030,CO2,0.023544891
WA,industrial fuel use,coal,coal cogen,2035,CO2,0.024022124
WA,industrial fuel use,coal,coal cogen,2040,CO2,0.024371859
WA,industrial fuel use,coal,coal cogen,2045,CO2,0.024626877
WA,industrial fuel use,coal,coal cogen,2050,CO2,0.024861999
WA,industrial fuel use,coal,coal cogen,2055,CO2,0.025047846
WA,industrial fuel use,gas,gas,2005,CO2,0.010100215
WA,industrial fuel use,gas,gas,2010,CO2,0.008735772
WA,industrial fuel use,gas,gas,2015,CO2,0.008975567
WA,industrial fuel use,gas,gas,2020,CO2,0.009141549
WA,industrial fuel use,gas,gas,2025,CO2,0.009319403
WA,industrial fuel use,gas,gas,2030,CO2,0.009661635
WA,industrial fuel use,gas,gas,2035,CO2,0.009858394
WA,industrial fuel use,gas,gas,2040,CO2,0.010090146
WA,industrial fuel use,gas,gas,2045,CO2,0.010177486
WA,industrial fuel use,gas,gas,2050,CO2,0.010210503
WA,industrial fuel use,gas,gas,2055,CO2,0.010168744
WA,industrial fuel use,gas,gas cogen,2005,CO2,0.010100215
WA,industrial fuel use,gas,gas cogen,2010,CO2,0.008735772
WA,industrial fuel use,gas,gas cogen,2015,CO2,0.008975567
WA,industrial fuel use,gas,gas cogen,2020,CO2,0.009141549
WA,industrial fuel use,gas,gas cogen,2025,CO2,0.009319403
WA,industrial fuel use,gas,gas cogen,2030,CO2,0.009661635
WA,industrial fuel use,gas,gas cogen,2035,CO2,0.009858394
WA,industrial fuel use,gas,gas cogen,2040,CO2,0.010090146
WA,industrial fuel use,gas,gas cogen,2045,CO2,0.010177486
WA,industrial fuel use,gas,gas cogen,2050,CO2,0.010210503
WA,industrial fuel use,gas,gas cogen,2055,CO2,0.010168744
WA,industrial fuel use,liquid fuels,liquid fuels,2005,CO2,0.010479635
WA,industrial fuel use,liquid fuels,liquid fuels,2010,CO2,0.008057126
WA,industrial fuel use,liquid fuels,liquid fuels,2015,CO2,0.009803119
WA,industrial fuel use,liquid fuels,liquid fuels,2020,CO2,0.008852648
WA,industrial fuel use,liquid fuels,liquid fuels,2025,CO2,0.008747973
WA,industrial fuel use,liquid fuels,liquid fuels,2030,CO2,0.009364278
WA,industrial fuel use,liquid fuels,liquid fuels,2035,CO2,0.009051173
WA,industrial fuel use,liquid fuels,liquid fuels,2040,CO2,0.009239591
WA,industrial fuel use,liquid fuels,liquid fuels,2045,CO2,0.008436274
WA,industrial fuel use,liquid fuels,liquid fuels,2050,CO2,0.008581178
WA,industrial fuel use,liquid fuels,liquid fuels,2055,CO2,0.009028672
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2005,CO2,0.010479635
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2010,CO2,0.008057126
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2015,CO2,0.009803119
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2020,CO2,0.008852648
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2025,CO2,0.008747973
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2030,CO2,0.009364278
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2035,CO2,0.009051173
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2040,CO2,0.009239591
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2045,CO2,0.008436274
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2050,CO2,0.008581178
WA,industrial fuel use,liquid fuels,liquid fuels cogen,2055,CO2,0.009028672
WA,industrial fuel use,biomass,biomass,2005,CO2,0
WA,industrial fuel use,biomass,biomass,2010,CO2,0
WA,industrial fuel use,biomass,biomass,2015,CO2,3.77E-05
WA,industrial fuel use,biomass,biomass,2020,CO2,0.000105651
WA,industrial fuel use,biomass,biomass,2025,CO2,0.000104916
WA,industrial fuel use,biomass,biomass,2030,CO2,0.000123232
WA,industrial fuel use,biomass,biomass,2035,CO2,0.000110634
WA,industrial fuel use,biomass,biomass,2040,CO2,0.000114428
WA,industrial fuel use,biomass,biomass,2045,CO2,0.00011092
WA,industrial fuel use,biomass,biomass,2050,CO2,0.00011344
WA,industrial fuel use,biomass,biomass,2055,CO2,0.000118348
WA,industrial fuel use,biomass,biomass cogen,2005,CO2,0
WA,industrial fuel use,biomass,biomass cogen,2010,CO2,0
WA,industrial fuel use,biomass,biomass cogen,2015,CO2,3.77E-05
WA,industrial fuel use,biomass,biomass cogen,2020,CO2,0.000105651
WA,industrial fuel use,biomass,biomass cogen,2025,CO2,0.000104916
WA,industrial fuel use,biomass,biomass cogen,2030,CO2,0.000123232
WA,industrial fuel use,biomass,biomass cogen,2035,CO2,0.000110634
WA,industrial fuel use,biomass,biomass cogen,2040,CO2,0.000114428
WA,industrial fuel use,biomass,biomass cogen,2045,CO2,0.00011092
WA,industrial fuel use,biomass,biomass cogen,2050,CO2,0.00011344
WA,industrial fuel use,biomass,biomass cogen,2055,CO2,0.000118348
WI,industrial fuel use,coal,coal,2005,NOx,0.261565752
WI,industrial fuel use,coal,coal,2010,NOx,0.24128762
WI,industrial fuel use,coal,coal,2015,NOx,0.247879608
WI,industrial fuel use,coal,coal,2020,NOx,0.234312556
WI,industrial fuel use,coal,coal,2025,NOx,0.240398293
WI,industrial fuel use,coal,coal,2030,NOx,0.246677964
WI,industrial fuel use,coal,coal,2035,NOx,0.250299201
