# File: UCD_trn_data_SSP1.csv,,,,,,,,,,,,,,
# Title: SSP1 UCD transportation database,,,,,,,,,,,,,,
# Units: varies,,,,,,,,,,,,,,
# Description: UC Davis transportation database,,,,,,,,,,,,,,
# Source: Unknown,,,,,,,,,,,,,,
UCD_region,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,variable,unit,2005,2020,2035,2050,2065,2080,2095
Brazil,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Capital costs (purchase),2005$/veh,115703.0385,30949.75006,29860.857,29052.62236,28836.96249,28632.08562,28437.45259
Brazil,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,Capital costs (purchase),2005$/veh,30948.71795,30948.71795,30948.71795,30948.71795,30948.71795,30948.71795,30948.71795
Brazil,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Capital costs (purchase),2005$/veh,38664.05371,35577.9194,33649.08546,33456.20207,33330.82786,33211.72237,33098.57215
Brazil,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,Capital costs (purchase),2005$/veh,35262.78166,35262.78166,35262.78166,35262.78166,35262.78166,35262.78166,35262.78166
Brazil,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Capital costs (purchase),2005$/veh,80787.05262,42617.77857,38528.21349,34983.92376,34547.70348,34133.29422,33739.60542
Brazil,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Capital costs (purchase),2005$/veh,146298.7949,37798.75582,35511.17907,34061.56351,33671.46125,33300.8641,32948.79681
Brazil,Passenger,Air Domestic,All,Liquids,Liquids,energy,PJ/yr,85.6139425,,,,,,
Brazil,Passenger,Air International,All,Liquids,Liquids,energy,PJ/yr,105.2123149,,,,,,
Brazil,Passenger,Bus,All,Liquids,Liquids,energy,PJ/yr,189.923797,,,,,,
Brazil,Passenger,Bus,All,NG,Natural Gas,energy,PJ/yr,0,,,,,,
Brazil,Passenger,HSR,All,Electric,Electricity,energy,PJ/yr,0,,,,,,
Brazil,Passenger,LDV_2W,Moped,Liquids,Liquids,energy,PJ/yr,0.063164342,,,,,,
Brazil,Passenger,LDV_2W,Moped,BEV,Electricity,energy,PJ/yr,0,,,,,,
Brazil,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,energy,PJ/yr,53.98524972,,,,,,
Brazil,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,energy,PJ/yr,0,,,,,,
Brazil,Passenger,LDV_2W,Motorcycle (>250cc),Liquids,Liquids,energy,PJ/yr,7.300696309,,,,,,
Brazil,Passenger,LDV_2W,Motorcycle (>250cc),BEV,Electricity,energy,PJ/yr,0,,,,,,
Brazil,Passenger,LDV_4W,Mini Car,Liquids,Liquids,energy,PJ/yr,252.6366895,,,,,,
Brazil,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,energy,PJ/yr,0
Brazil,Passenger,LDV_4W,Mini Car,NG,Natural Gas,energy,PJ/yr,12.76336451
Brazil,Passenger,LDV_4W,Mini Car,BEV,Electricity,energy,PJ/yr,0
Brazil,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,energy,PJ/yr,0
Brazil,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,energy,PJ/yr,248.7658468
Brazil,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,energy,PJ/yr,0
Brazil,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,energy,PJ/yr,28.16078055
Brazil,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,energy,PJ/yr,0
Brazil,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,energy,PJ/yr,0
Brazil,Passenger,LDV_4W,Compact Car,Liquids,Liquids,energy,PJ/yr,164.1919171
Brazil,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,energy,PJ/yr,0
Brazil,Passenger,LDV_4W,Compact Car,NG,Natural Gas,energy,PJ/yr,18.58684625
Brazil,Passenger,LDV_4W,Compact Car,BEV,Electricity,energy,PJ/yr,0
Brazil,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,energy,PJ/yr,0
Brazil,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,energy,PJ/yr,164.3330421
Brazil,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,energy,PJ/yr,0
Brazil,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,energy,PJ/yr,8.302208682
Brazil,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,energy,PJ/yr,0
Brazil,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,energy,PJ/yr,0
Brazil,Freight,Rail,All,Liquids,Liquids,energy,PJ/yr,23.14046461
Brazil,Freight,Rail,All,Electric,Electricity,energy,PJ/yr,0
Brazil,Freight,Rail,All,Tech-Adv-Liquid,Liquids,energy,PJ/yr,0
Brazil,Freight,Rail,All,Tech-Adv-Electric,Electricity,energy,PJ/yr,0
Brazil,Passenger,Rail,All,Liquids,Liquids,energy,PJ/yr,1.21791919
Brazil,Passenger,Rail,All,Electric,Electricity,energy,PJ/yr,3.807974629
Brazil,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,energy,PJ/yr,0
Brazil,Passenger,Rail,All,Tech-Adv-Electric,Electricity,energy,PJ/yr,0
Brazil,Freight,Ship Domestic,All,Liquids,Liquids,energy,PJ/yr,47.46924
Brazil,Freight,Ship International,All,Liquids,Liquids,energy,PJ/yr,191.0145875
Brazil,Freight,Truck,Truck (0-1t),Liquids,Liquids,energy,PJ/yr,94.2660791
Brazil,Freight,Truck,Truck (0-1t),NG,Natural Gas,energy,PJ/yr,0
Brazil,Freight,Truck,Truck (6-15t),Liquids,Liquids,energy,PJ/yr,97.69148764
Brazil,Freight,Truck,Truck (6-15t),NG,Natural Gas,energy,PJ/yr,0,,,,,,
Brazil,Freight,Truck,Truck (>15t),Liquids,Liquids,energy,PJ/yr,638.3546892,,,,,,
Brazil,Freight,Truck,Truck (>15t),NG,Natural Gas,energy,PJ/yr,0,,,,,,
Brazil,Passenger,Air Domestic,All,Liquids,Liquids,intensity,MJ/vkm,426.1111111,366.4804211,329.8295067,310.5843595,310.5843595,310.5843595,310.5843595
Brazil,Passenger,Air International,All,Liquids,Liquids,intensity,MJ/vkm,477.7777778,410.9167694,369.8218719,348.2432192,348.2432192,348.2432192,348.2432192
Brazil,Passenger,Bus,All,Liquids,Liquids,intensity,MJ/vkm,11.6567853,11.65095807,11.64513375,11.63931235,11.63349386,11.62767828,11.6218656
Brazil,Passenger,Bus,All,NG,Natural Gas,intensity,MJ/vkm,12.82246383,12.81605388,12.80964713,12.80324359,12.79684325,12.7904461,12.78405216
Brazil,Passenger,HSR,All,Electric,Electricity,intensity,MJ/vkm,265.9220451,265.9220451,264.9265806,263.9348427,262.9468172,261.9624904,260.9818483
Brazil,Passenger,LDV_2W,Moped,Liquids,Liquids,intensity,MJ/vkm,0.644798,0.573153778,0.5158384,0.468944,0.46057,0.452489825,0.444688276
Brazil,Passenger,LDV_2W,Moped,BEV,Electricity,intensity,MJ/vkm,0.160131653,0.158457803,0.156818584,0.155212933,0.15473763,0.154265229,0.153795703
Brazil,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,intensity,MJ/vkm,1.1928763,1.060334489,0.95430104,0.8675464,0.8520545,0.837106175,0.82267331
Brazil,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,intensity,MJ/vkm,0.334117905,0.330625383,0.327205121,0.323854897,0.322863168,0.321877493,0.320897819
Brazil,Passenger,LDV_2W,Motorcycle (>250cc),Liquids,Liquids,intensity,MJ/vkm,1.289596,1.146307556,1.0316768,0.937888,0.92114,0.904979649,0.889376552
Brazil,Passenger,LDV_2W,Motorcycle (>250cc),BEV,Electricity,intensity,MJ/vkm,0.405171529,0.400936287,0.39678867,0.392725988,0.391523356,0.390328068,0.389140055
Brazil,Passenger,LDV_4W,Mini Car,Liquids,Liquids,intensity,MJ/vkm,2.029,1.803555556,1.6232,1.475636364,1.449285714,1.423859649,1.399310345
Brazil,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,1.522284511,1.401040612,1.297685157,1.208531215,1.19215052,1.176207943,1.160686137
Brazil,Passenger,LDV_4W,Mini Car,NG,Natural Gas,intensity,MJ/vkm,2.045989234,1.82935508,1.654204062,1.509661959,1.483732651,1.458679004,1.434457397
Brazil,Passenger,LDV_4W,Mini Car,BEV,Electricity,intensity,MJ/vkm,0.538161857,0.532536472,0.527027474,0.521631288,0.520033914,0.518446294,0.516868337
Brazil,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,intensity,MJ/vkm,0.96558318,0.790022602,0.749159364,0.712315461,0.709697723,0.707099155,0.704519548
Brazil,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,intensity,MJ/vkm,2.952579719,2.624515306,2.362063775,2.147330705,2.108985514,2.071985768,2.036261875
Brazil,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,2.215212604,2.038779742,1.888377957,1.758642067,1.734805051,1.711605578,1.689018408
Brazil,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,intensity,MJ/vkm,2.977302277,2.662058506,2.407180564,2.196844398,2.159112338,2.122654531,2.0874075
Brazil,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,intensity,MJ/vkm,0.797026066,0.788694783,0.780535872,0.772544037,0.770178302,0.767827011,0.765490033
Brazil,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,intensity,MJ/vkm,1.420444782,1.162182094,1.102069227,1.047869101,1.044018215,1.040195528,1.036400733
Brazil,Passenger,LDV_4W,Compact Car,Liquids,Liquids,intensity,MJ/vkm,2.923168901,2.598372356,2.338535121,2.125941019,2.087977786,2.051346597,2.015978552
Brazil,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,intensity,MJ/vkm,2.193146742,2.018471338,1.869567715,1.741124131,1.717524557,1.694556175,1.672193997
Brazil,Passenger,LDV_4W,Compact Car,NG,Natural Gas,intensity,MJ/vkm,2.947645195,2.635541586,2.383202498,2.174961503,2.137605294,2.101510646,2.066614713
Brazil,Passenger,LDV_4W,Compact Car,BEV,Electricity,intensity,MJ/vkm,0.807078099,0.798641742,0.790379931,0.782287304,0.779891732,0.777510787,0.775144336
Brazil,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,intensity,MJ/vkm,1.45135524,1.187472469,1.126051479,1.070671898,1.066737212,1.062831339,1.058953965
Brazil,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,intensity,MJ/vkm,3.883222277,3.451753135,3.106577822,2.824161656,2.773730198,2.725068264,2.678084329
Brazil,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,intensity,MJ/vkm,2.913439686,2.681395818,2.483587929,2.312959751,2.281609393,2.251097529,2.221390963
Brazil,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,intensity,MJ/vkm,3.915737296,3.501129818,3.165915261,2.889281888,2.839656818,2.791707641,2.745350872
Brazil,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,intensity,MJ/vkm,0.999030437,0.98858761,0.978360842,0.968343495,0.96537817,0.96243095,0.959501671
Brazil,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,intensity,MJ/vkm,1.634994908,1.337723106,1.268530532,1.206143784,1.201711243,1.197311161,1.192943183
Brazil,Freight,Rail,All,Liquids,Liquids,intensity,MJ/vkm,202.4422897,201.6844582,200.9294636,200.1772953,199.4279427,198.6813952,197.9376425
Brazil,Freight,Rail,All,Electric,Electricity,intensity,MJ/vkm,114.783523,114.3538372,113.92576,113.4992852,113.0744069,112.6511191,112.2294159
Brazil,Freight,Rail,All,Tech-Adv-Liquid,Liquids,intensity,MJ/vkm,,,99.08850262,98.7175703,98.34802654,97.97986615,97.61308395
Brazil,Freight,Rail,All,Tech-Adv-Electric,Electricity,intensity,MJ/vkm,,,51.40939587,51.21694764,51.02521983,50.83420975,50.6439147
Brazil,Passenger,Rail,All,Liquids,Liquids,intensity,MJ/vkm,59.0367,58.81569938,58.59552607,58.37617697,58.15764898,57.93993904,57.72304409
Brazil,Passenger,Rail,All,Electric,Electricity,intensity,MJ/vkm,213.537,212.7376361,211.9412645,211.1478741,210.3574538,209.5699923,208.7854786
Brazil,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,intensity,MJ/vkm,,,33.23088739,33.1064894,32.98255709,32.85908872,32.73608254
Brazil,Passenger,Rail,All,Tech-Adv-Electric,Electricity,intensity,MJ/vkm,,,118.8938801,118.4488074,118.0054009,117.5636542,117.1235612
Brazil,Freight,Ship Domestic,All,Liquids,Liquids,intensity,MJ/vkm,341.6402915,336.5514043,331.5383185,326.5999048,321.7350511,316.9426616,312.2216568
Brazil,Freight,Ship International,All,Liquids,Liquids,intensity,MJ/vkm,2124.343876,2092.70081,2061.529082,2030.821671,2000.571661,1970.772239,1941.416692
Brazil,Freight,Truck,Truck (0-1t),Liquids,Liquids,intensity,MJ/vkm,6.089266936,6.086222911,6.083180409,6.080139427,6.077099965,6.074062022,6.071025599
Brazil,Freight,Truck,Truck (0-1t),NG,Natural Gas,intensity,MJ/vkm,7.307120323,7.303467494,7.29981649,7.296167312,7.292519958,7.288874427,7.285230719
Brazil,Freight,Truck,Truck (6-15t),Liquids,Liquids,intensity,MJ/vkm,11.156115,11.15053806,11.14496391,11.13939254,11.13382396,11.12825816,11.12269514
Brazil,Freight,Truck,Truck (6-15t),NG,Natural Gas,intensity,MJ/vkm,13.387338,13.38064567,13.37395669,13.36727105,13.36058875,13.35390979,13.34723417
Brazil,Freight,Truck,Truck (>15t),Liquids,Liquids,intensity,MJ/vkm,10.84921778,10.84650575,10.84379439,10.84108372,10.83837372,10.83566439,10.83295575
Brazil,Freight,Truck,Truck (>15t),NG,Natural Gas,intensity,MJ/vkm,13.01906134,13.0158069,13.01255327,13.00930046,13.00604846,13.00279727,12.9995469
Brazil,Passenger,Air Domestic,All,Liquids,Liquids,load factor,pers/veh,124.7278928,134.4170969,141.6495385,145.9590361,145.9590361,145.9590361,145.9590361
Brazil,Passenger,Air International,All,Liquids,Liquids,load factor,pers/veh,233,251.1000779,264.6107597,272.661188,272.661188,272.661188,272.661188
Brazil,Passenger,Bus,All,Liquids,Liquids,load factor,pers/veh,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081
Brazil,Passenger,Bus,All,NG,Natural Gas,load factor,pers/veh,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081,20.65019081
Brazil,Passenger,HSR,All,Electric,Electricity,load factor,pers/veh,1000,1000,1000,1000,1000,1000,1000
Brazil,Passenger,LDV_2W,Moped,Liquids,Liquids,load factor,pers/veh,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Brazil,Passenger,LDV_2W,Moped,BEV,Electricity,load factor,pers/veh,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Brazil,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,load factor,pers/veh,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Brazil,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,load factor,pers/veh,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Brazil,Passenger,LDV_2W,Motorcycle (>250cc),Liquids,Liquids,load factor,pers/veh,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Brazil,Passenger,LDV_2W,Motorcycle (>250cc),BEV,Electricity,load factor,pers/veh,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Brazil,Passenger,LDV_4W,Mini Car,Liquids,Liquids,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Mini Car,NG,Natural Gas,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Mini Car,BEV,Electricity,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Compact Car,Liquids,Liquids,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Compact Car,NG,Natural Gas,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Compact Car,BEV,Electricity,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,load factor,pers/veh,1.83,1.83,1.83,1.83,1.83,1.83,1.83
Brazil,Passenger,Rail,All,Liquids,Liquids,load factor,pers/veh,250,250,250,250,250,250,250
Brazil,Passenger,Rail,All,Electric,Electricity,load factor,pers/veh,250,250,250,250,250,250,250
Brazil,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,load factor,pers/veh,250,250,250,250,250,250,250
Brazil,Passenger,Rail,All,Tech-Adv-Electric,Electricity,load factor,pers/veh,250,250,250,250,250,250,250
Brazil,Freight,Rail,All,Liquids,Liquids,load factor,tonnes/veh,2000,2000,2000,2000,2000,2000,2000
Brazil,Freight,Rail,All,Electric,Electricity,load factor,tonnes/veh,2000,2000,2000,2000,2000,2000,2000
Brazil,Freight,Rail,All,Tech-Adv-Liquid,Liquids,load factor,tonnes/veh,2000,2000,2000,2000,2000,2000,2000
Brazil,Freight,Rail,All,Tech-Adv-Electric,Electricity,load factor,tonnes/veh,2000,2000,2000,2000,2000,2000,2000
Brazil,Freight,Ship Domestic,All,Liquids,Liquids,load factor,tonnes/veh,1000,1000,1000,1000,1000,1000,1000
Brazil,Freight,Ship International,All,Liquids,Liquids,load factor,tonnes/veh,20000,20000,20000,20000,20000,20000,20000
Brazil,Freight,Truck,Truck (0-1t),Liquids,Liquids,load factor,tonnes/veh,1.225,1.225,1.225,1.225,1.225,1.225,1.225
Brazil,Freight,Truck,Truck (0-1t),NG,Natural Gas,load factor,tonnes/veh,1.225,1.225,1.225,1.225,1.225,1.225,1.225
Brazil,Freight,Truck,Truck (6-15t),Liquids,Liquids,load factor,tonnes/veh,4.725,4.725,4.725,4.725,4.725,4.725,4.725
Brazil,Freight,Truck,Truck (6-15t),NG,Natural Gas,load factor,tonnes/veh,4.725,4.725,4.725,4.725,4.725,4.725,4.725
Brazil,Freight,Truck,Truck (>15t),Liquids,Liquids,load factor,tonnes/veh,8.1,8.1,8.1,8.1,8.1,8.1,8.1
Brazil,Freight,Truck,Truck (>15t),NG,Natural Gas,load factor,tonnes/veh,8.1,8.1,8.1,8.1,8.1,8.1,8.1
Brazil,Passenger,Air Domestic,All,Liquids,Liquids,non-fuel OPEX,2005$/vkt,8.406007882,7.791276879,7.501792657,7.730024661,7.730024661,7.730024661,7.730024661
Brazil,Passenger,Air International,All,Liquids,Liquids,non-fuel OPEX,2005$/vkt,8.589838586,7.961664052,7.665849109,7.899072311,7.899072311,7.899072311,7.899072311
Brazil,Passenger,LDV_2W,Moped,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,173.4349986,173.4349986,173.4349986,173.4349986,173.4349986,173.4349986,173.4349986
Brazil,Passenger,LDV_2W,Moped,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,138.7479989,138.7479989,138.7479989,138.7479989,138.7479989,138.7479989,138.7479989
Brazil,Passenger,LDV_2W,Motorcycle (50-250cc),Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,1529.115487,1529.115487,1529.115487,1529.115487,1529.115487,1529.115487,1529.115487
Brazil,Passenger,LDV_2W,Motorcycle (50-250cc),BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,1223.29239,1223.29239,1223.29239,1223.29239,1223.29239,1223.29239,1223.29239
Brazil,Passenger,LDV_2W,Motorcycle (>250cc),Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,1529.115487,1529.115487,1529.115487,1529.115487,1529.115487,1529.115487,1529.115487
Brazil,Passenger,LDV_2W,Motorcycle (>250cc),BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,1223.29239,1223.29239,1223.29239,1223.29239,1223.29239,1223.29239,1223.29239
Brazil,Passenger,LDV_4W,Mini Car,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,304.2564103,304.2564103,304.2564103,304.2564103,304.2564103,304.2564103,304.2564103
Brazil,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,304.2564103,304.2564103,304.2564103,304.2564103,304.2564103,304.2564103,304.2564103
Brazil,Passenger,LDV_4W,Mini Car,NG,Natural Gas,Operating costs (maintenance),2005$/veh/yr,289.0435897,289.0435897,289.0435897,289.0435897,289.0435897,289.0435897,289.0435897
Brazil,Passenger,LDV_4W,Mini Car,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,243.4051282,243.4051282,243.4051282,243.4051282,243.4051282,243.4051282,243.4051282
Brazil,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,Operating costs (maintenance),2005$/veh/yr,273.8307692,273.8307692,273.8307692,273.8307692,273.8307692,273.8307692,273.8307692
Brazil,Passenger,LDV_4W,Subcompact Car,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,533.1025641,533.1025641,533.1025641,533.1025641,533.1025641,533.1025641,533.1025641
Brazil,Passenger,LDV_4W,Subcompact Car,Hybrid Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,533.1025641,533.1025641,533.1025641,533.1025641,533.1025641,533.1025641,533.1025641
Brazil,Passenger,LDV_4W,Subcompact Car,NG,Natural Gas,Operating costs (maintenance),2005$/veh/yr,506.4474359,506.4474359,506.4474359,506.4474359,506.4474359,506.4474359,506.4474359
Brazil,Passenger,LDV_4W,Subcompact Car,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,426.4820513,426.4820513,426.4820513,426.4820513,426.4820513,426.4820513,426.4820513
Brazil,Passenger,LDV_4W,Subcompact Car,FCEV,Hydrogen,Operating costs (maintenance),2005$/veh/yr,479.7923077,479.7923077,479.7923077,479.7923077,479.7923077,479.7923077,479.7923077
Brazil,Passenger,LDV_4W,Compact Car,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,728.9294872,728.9294872,728.9294872,728.9294872,728.9294872,728.9294872,728.9294872
Brazil,Passenger,LDV_4W,Compact Car,Hybrid Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,728.9294872,728.9294872,728.9294872,728.9294872,728.9294872,728.9294872,728.9294872
Brazil,Passenger,LDV_4W,Compact Car,NG,Natural Gas,Operating costs (maintenance),2005$/veh/yr,692.4830128,692.4830128,692.4830128,692.4830128,692.4830128,692.4830128,692.4830128
Brazil,Passenger,LDV_4W,Compact Car,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,583.1435897,583.1435897,583.1435897,583.1435897,583.1435897,583.1435897,583.1435897
Brazil,Passenger,LDV_4W,Compact Car,FCEV,Hydrogen,Operating costs (maintenance),2005$/veh/yr,656.0365385,656.0365385,656.0365385,656.0365385,656.0365385,656.0365385,656.0365385
Brazil,Passenger,LDV_4W,Large Car and SUV,Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,773.7179487,773.7179487,773.7179487,773.7179487,773.7179487,773.7179487,773.7179487
Brazil,Passenger,LDV_4W,Large Car and SUV,Hybrid Liquids,Liquids,Operating costs (maintenance),2005$/veh/yr,773.7179487,773.7179487,773.7179487,773.7179487,773.7179487,773.7179487,773.7179487
Brazil,Passenger,LDV_4W,Large Car and SUV,NG,Natural Gas,Operating costs (maintenance),2005$/veh/yr,735.0320513,735.0320513,735.0320513,735.0320513,735.0320513,735.0320513,735.0320513
Brazil,Passenger,LDV_4W,Large Car and SUV,BEV,Electricity,Operating costs (maintenance),2005$/veh/yr,618.974359,618.974359,618.974359,618.974359,618.974359,618.974359,618.974359
Brazil,Passenger,LDV_4W,Large Car and SUV,FCEV,Hydrogen,Operating costs (maintenance),2005$/veh/yr,696.3461538,696.3461538,696.3461538,696.3461538,696.3461538,696.3461538,696.3461538
