# File: Water_footprint_m3.csv
# Title: Average annual water consumption
# Units: m3
# Author: moirai
# Description: crop average annual water volume consumed (m^3) for sage land cells in country X glu
# Original source: water footprint network; country raster; new glu raster
# Source: https://github.com/JGCRI/moirai
# Column types: ciccn 
# ----------
iso,glu_code,SAGE_crop,water_type,value
tun,144,Potatoes,total,10190
tun,144,Rapeseed,green,43761
tun,144,Rapeseed,gray,373
tun,144,Rapeseed,total,44134
tun,144,Sorghum,blue,5821
tun,144,Sorghum,green,14969
tun,144,Sorghum,gray,1166
tun,144,Sorghum,total,21955
tun,144,Sunflower,green,68690
tun,144,Sunflower,gray,591
tun,144,Sunflower,total,69281
tun,144,Wheat,blue,12479
tun,144,Wheat,green,8942791
tun,144,Wheat,gray,391616
tun,144,Wheat,total,9346887
tur,55,Barley,blue,1225982
tur,55,Barley,green,177123744
tur,55,Barley,gray,15695933
tur,55,Barley,total,194045600
tur,55,Maize,blue,11184504
tur,55,Maize,green,28999210
tur,55,Maize,gray,11585883
tur,55,Maize,total,51769624
tur,55,Olives,blue,9808520
tur,55,Olives,green,115665512
tur,55,Olives,gray,7622389
tur,55,Olives,total,133096464
tur,55,Potatoes,blue,1760298
tur,55,Potatoes,green,1576544
tur,55,Potatoes,gray,325936
tur,55,Potatoes,total,3662779
tur,55,Rapeseed,green,88133
tur,55,Rapeseed,gray,8251
tur,55,Rapeseed,total,96384
tur,55,Rice,blue,165455744
tur,55,Rice,green,57374528
tur,55,Rice,gray,40704928
tur,55,Rice,total,263535232
tur,55,Sunflower,blue,86206296
tur,55,Sunflower,green,812323072
tur,55,Sunflower,gray,105841416
tur,55,Sunflower,total,1004370752
tur,55,Wheat,blue,82204088
tur,55,Wheat,green,2238527488
tur,55,Wheat,gray,217936368
tur,55,Wheat,total,2538668544
tur,70,Barley,blue,33378818
tur,70,Barley,green,4806415360
tur,70,Barley,gray,420675968
tur,70,Barley,total,5260465664
tur,70,Cotton,blue,20504504
tur,70,Cotton,green,7513967
tur,70,Cotton,gray,2526050
tur,70,Cotton,total,30544516
tur,70,Maize,blue,83695024
tur,70,Maize,green,912097024
tur,70,Maize,gray,334726400
tur,70,Maize,total,1330520704
tur,70,Millet,green,1958979
tur,70,Millet,gray,168074
tur,70,Millet,total,2127052
tur,70,Olives,blue,78009488
tur,70,Olives,green,1084841600
tur,70,Olives,gray,75886168
tur,70,Olives,total,1238736896
tur,70,Potatoes,blue,116382272
tur,70,Potatoes,green,151899792
tur,70,Potatoes,gray,29847124
tur,70,Potatoes,total,298129344
tur,70,Rapeseed,green,818888
tur,70,Rapeseed,gray,82168
tur,70,Rapeseed,total,901056
tur,70,Rice,blue,122605936
tur,70,Rice,green,48383012
tur,70,Rice,gray,33201192
tur,70,Rice,total,204190192
tur,70,Sunflower,blue,74616392
tur,70,Sunflower,green,386801984
tur,70,Sunflower,gray,50598980
tur,70,Sunflower,total,512016800
tur,70,Wheat,blue,583165824
tur,70,Wheat,green,16240867328
tur,70,Wheat,gray,1550149504
tur,70,Wheat,total,18373423104
tur,72,Barley,blue,7164075
tur,72,Barley,green,556152256
tur,72,Barley,gray,55206996
tur,72,Barley,total,618523072
tur,72,Maize,blue,41991
tur,72,Maize,green,1226085
tur,72,Maize,gray,401608
tur,72,Maize,total,1669685
tur,72,Olives,blue,7611987
tur,72,Olives,green,112332776
tur,72,Olives,gray,8162704
tur,72,Olives,total,128107512
tur,72,Potatoes,blue,11622644
tur,72,Potatoes,green,11716885
tur,72,Potatoes,gray,2268672
tur,72,Potatoes,total,25608190
tur,72,Rapeseed,green,89002
tur,72,Rapeseed,gray,8898
tur,72,Rapeseed,total,97900
tur,72,Rice,green,3346
tur,72,Rice,gray,1413
tur,72,Rice,total,4759
tur,72,Sunflower,blue,163464
tur,72,Sunflower,green,1962778
tur,72,Sunflower,gray,255204
tur,72,Sunflower,total,2381445
tur,72,Wheat,blue,53144084
tur,72,Wheat,green,1211159808
tur,72,Wheat,gray,124732176
tur,72,Wheat,total,1389035904
tur,75,Barley,blue,73515664
tur,75,Barley,green,3901050880
tur,75,Barley,gray,330302880
tur,75,Barley,total,4304862720
tur,75,Cotton,blue,3318997504
tur,75,Cotton,green,862933056
tur,75,Cotton,gray,336492928
tur,75,Cotton,total,4518420480
tur,75,Groundnut,blue,100277608
tur,75,Groundnut,green,49653036
tur,75,Groundnut,gray,9487584
tur,75,Groundnut,total,159418272
tur,75,Maize,blue,415400352
tur,75,Maize,green,535174048
tur,75,Maize,gray,259068144
tur,75,Maize,total,1209643520
tur,75,Millet,green,5739669
tur,75,Millet,gray,546176
tur,75,Millet,total,6285847
tur,75,Olives,blue,159110592
tur,75,Olives,green,897487872
tur,75,Olives,gray,65248200
tur,75,Olives,total,1121844992
tur,75,Potatoes,blue,246797616
tur,75,Potatoes,green,107846128
tur,75,Potatoes,gray,30227348
tur,75,Potatoes,total,384870720
tur,75,Rapeseed,green,618770
tur,75,Rapeseed,gray,70586
tur,75,Rapeseed,total,689356
tur,75,Rice,blue,23807002
tur,75,Rice,green,5264500
tur,75,Rice,gray,4865065
tur,75,Rice,total,33936560
tur,75,Soybean,green,54163500
tur,75,Soybean,gray,8983990
tur,75,Soybean,total,63147472
tur,75,Sunflower,blue,46861704
tur,75,Sunflower,green,136026144
tur,75,Sunflower,gray,19947042
tur,75,Sunflower,total,202834736
tur,75,Wheat,blue,1422689536
tur,75,Wheat,green,13294036992
tur,75,Wheat,gray,1220652928
tur,75,Wheat,total,15937373184
tur,84,Barley,blue,27119688
tur,84,Barley,green,2304536576
tur,84,Barley,gray,188432288
tur,84,Barley,total,2520092672
tur,84,Cotton,blue,1934898944
tur,84,Cotton,green,206800240
tur,84,Cotton,gray,150962720
tur,84,Cotton,total,2292661248
tur,84,Groundnut,blue,1440416
tur,84,Groundnut,green,492872
tur,84,Groundnut,gray,133626
tur,84,Groundnut,total,2066915
tur,84,Maize,blue,14388306
tur,84,Maize,green,19443582
tur,84,Maize,gray,10792721
tur,84,Maize,total,44624596
tur,84,Millet,green,2418347
tur,84,Millet,gray,242697
tur,84,Millet,total,2661045
tur,84,Olives,blue,83094704
tur,84,Olives,green,439449536
tur,84,Olives,gray,35528688
tur,84,Olives,total,558073408
tur,84,Potatoes,blue,11872638
tur,84,Potatoes,green,9754473
tur,84,Potatoes,gray,2331435
tur,84,Potatoes,total,23958554
tur,84,Rapeseed,green,293607
tur,84,Rapeseed,gray,38379
tur,84,Rapeseed,total,331986
tur,84,Rice,blue,19348270
tur,84,Rice,green,1920361
tur,84,Rice,gray,2938347
tur,84,Rice,total,24206988
tur,84,Soybean,green,277757
tur,84,Soybean,gray,68757
tur,84,Soybean,total,346514
tur,84,Sunflower,blue,11962077
tur,84,Sunflower,green,27411172
tur,84,Sunflower,gray,4377437
tur,84,Sunflower,total,43750676
tur,84,Wheat,blue,427853632
tur,84,Wheat,green,6899738624
tur,84,Wheat,gray,646737984
tur,84,Wheat,total,7974337024
tur,99,Barley,blue,26153
tur,99,Barley,green,47605396
tur,99,Barley,gray,4265912
tur,99,Barley,total,51897460
tur,99,Cotton,blue,2175958
tur,99,Cotton,green,236758
tur,99,Cotton,gray,218307
tur,99,Cotton,total,2631022
tur,99,Groundnut,blue,2566
tur,99,Groundnut,green,89363
tur,99,Groundnut,gray,22571
tur,99,Groundnut,total,114499
tur,99,Maize,blue,9735
tur,99,Maize,green,1286547
tur,99,Maize,gray,742126
tur,99,Maize,total,2038409
tur,99,Olives,blue,97679
tur,99,Olives,green,4658188
tur,99,Olives,gray,426563
tur,99,Olives,total,5182430
tur,99,Potatoes,blue,4852
tur,99,Potatoes,green,119389
tur,99,Potatoes,gray,49528
tur,99,Potatoes,total,173770
tur,99,Rapeseed,green,2782
tur,99,Rapeseed,gray,462
tur,99,Rapeseed,total,3243
tur,99,Soybean,green,93829
tur,99,Soybean,gray,25200
tur,99,Soybean,total,119029
tur,99,Sunflower,blue,697
tur,99,Sunflower,green,110211
tur,99,Sunflower,gray,20279
tur,99,Sunflower,total,131187
tur,99,Wheat,blue,174672
tur,99,Wheat,green,72979944
tur,99,Wheat,gray,7444329
tur,99,Wheat,total,80598936
tza,87,Barley,green,945153
tza,87,Barley,total,945153
tza,87,Cassava,green,462429376
tza,87,Cassava,gray,109
tza,87,Cassava,total,462429504
tza,87,Coconuts,green,316624192
tza,87,Coconuts,total,316624192
tza,87,Coffee,green,113631920
tza,87,Coffee,gray,208789
tza,87,Coffee,total,113840584
tza,87,Cotton,blue,8223
tza,87,Cotton,green,223351840
tza,87,Cotton,gray,1462961
tza,87,Cotton,total,224822912
tza,87,Groundnut,green,72422120
tza,87,Groundnut,gray,723
tza,87,Groundnut,total,72422840
tza,87,Maize,blue,459749
tza,87,Maize,green,881090240
tza,87,Maize,gray,12646897
tza,87,Maize,total,894197632
tza,87,Millet,green,102803472
tza,87,Millet,total,102803472
tza,87,Oilpalm,green,4626962
tza,87,Oilpalm,total,4626962
tza,87,Potatoes,green,11718216
tza,87,Potatoes,gray,46
tza,87,Potatoes,total,11718261
tza,87,Rice,blue,952327
tza,87,Rice,green,218471040
tza,87,Rice,gray,3515679
tza,87,Rice,total,222939024
tza,87,Sorghum,green,530076800
tza,87,Sorghum,gray,254
tza,87,Sorghum,total,530077056
tza,87,Soybean,green,2513716
tza,87,Soybean,gray,77
tza,87,Soybean,total,2513793
tza,87,Sugarcane,green,15369677
tza,87,Sugarcane,total,15369677
tza,87,Sunflower,green,46186200
tza,87,Sunflower,total,46186200
tza,87,Wheat,green,3689133
tza,87,Wheat,total,3689133
tza,171,Barley,green,3129236
tza,171,Barley,total,3129236
tza,171,Cassava,green,1054750848
tza,171,Cassava,gray,8615
tza,171,Cassava,total,1054759488
tza,171,Coconuts,green,955167680
tza,171,Coconuts,gray,80
tza,171,Coconuts,total,955167744
tza,171,Coffee,blue,38515
tza,171,Coffee,green,328682304
tza,171,Coffee,gray,654046
tza,171,Coffee,total,329374880
tza,171,Cotton,blue,71465600
tza,171,Cotton,green,518778720
tza,171,Cotton,gray,5290562
tza,171,Cotton,total,595535808
tza,171,Groundnut,green,163960592
tza,171,Groundnut,total,163960592
tza,171,Maize,blue,38427468
tza,171,Maize,green,3443363840
tza,171,Maize,gray,41664756
tza,171,Maize,total,3523447808
tza,171,Millet,green,354704544
tza,171,Millet,total,354704544
tza,171,Oilpalm,green,12717039
tza,171,Oilpalm,total,12717039
tza,171,Potatoes,green,30988424
tza,171,Potatoes,total,30988424
tza,171,Rice,blue,257382240
tza,171,Rice,green,1262704896
tza,171,Rice,gray,12807955
tza,171,Rice,total,1532893952
tza,171,Sorghum,green,927076544
tza,171,Sorghum,gray,1506
tza,171,Sorghum,total,927078016
tza,171,Soybean,green,7449896
tza,171,Soybean,total,7449896
tza,171,Sugarcane,green,19283656
tza,171,Sugarcane,total,19283656
tza,171,Sunflower,green,143025216
tza,171,Sunflower,total,143025216
tza,171,Wheat,green,150526496
tza,171,Wheat,total,150526496
tza,179,Barley,green,1240638
tza,179,Barley,total,1240638
tza,179,Cassava,green,143030608
tza,179,Cassava,total,143030608
tza,179,Coconuts,green,394112736
tza,179,Coconuts,total,394112736
tza,179,Coffee,green,137630304
tza,179,Coffee,gray,320340
tza,179,Coffee,total,137950832
tza,179,Cotton,blue,7199244
tza,179,Cotton,green,265975504
tza,179,Cotton,gray,2278799
tza,179,Cotton,total,275453600
tza,179,Groundnut,green,58754856
tza,179,Groundnut,total,58754856
tza,179,Maize,blue,9537079
tza,179,Maize,green,1206380544
tza,179,Maize,gray,18130978
tza,179,Maize,total,1234048896
tza,179,Millet,green,257697936
tza,179,Millet,total,257697936
tza,179,Oilpalm,green,5174493
tza,179,Oilpalm,total,5174493
tza,179,Potatoes,green,12120988
tza,179,Potatoes,total,12120988
tza,179,Rice,blue,14651783
tza,179,Rice,green,359479776
tza,179,Rice,gray,5494237
tza,179,Rice,total,379625952
tza,179,Sorghum,green,392703776
tza,179,Sorghum,total,392703776
tza,179,Soybean,green,3390768
tza,179,Soybean,total,3390768
tza,179,Sugarcane,green,13498472
tza,179,Sugarcane,total,13498472
tza,179,Sunflower,green,59540604
tza,179,Sunflower,total,59540604
tza,179,Wheat,green,67537176
tza,179,Wheat,total,67537176
tza,183,Barley,green,1633746
tza,183,Barley,total,1633746
tza,183,Cassava,green,322279424
tza,183,Cassava,total,322279424
tza,183,Coconuts,green,578584896
tza,183,Coconuts,total,578584896
tza,183,Coffee,green,207857728
tza,183,Coffee,gray,430788
tza,183,Coffee,total,208288336
tza,183,Cotton,blue,1948279
tza,183,Cotton,green,412167712
tza,183,Cotton,gray,3038000
tza,183,Cotton,total,417154112
tza,183,Groundnut,green,73064208
tza,183,Groundnut,total,73064208
tza,183,Maize,blue,4079062
tza,183,Maize,green,1012623552
tza,183,Maize,gray,16282240
tza,183,Maize,total,1032985664
tza,183,Millet,green,185673472
tza,183,Millet,total,185673472
tza,183,Oilpalm,green,7687644
tza,183,Oilpalm,total,7687644
tza,183,Potatoes,green,15862832
tza,183,Potatoes,total,15862832
tza,183,Rice,blue,6086313
tza,183,Rice,green,298628832
tza,183,Rice,gray,5080634
tza,183,Rice,total,309796288
tza,183,Sorghum,green,352175104
tza,183,Sorghum,total,352175104
tza,183,Soybean,green,4768828
tza,183,Soybean,total,4768828
tza,183,Sugarcane,green,37189748
tza,183,Sugarcane,total,37189748
tza,183,Sunflower,green,77457232
tza,183,Sunflower,total,77457232
tza,183,Wheat,green,107769
tza,183,Wheat,total,107769
tza,188,Barley,green,471516
tza,188,Barley,total,471516
tza,188,Cassava,green,26440700
tza,188,Cassava,total,26440700
tza,188,Coconuts,green,140780240
tza,188,Coconuts,total,140780240
tza,188,Coffee,green,49615532
tza,188,Coffee,gray,111619
tza,188,Coffee,total,49727140
tza,188,Cotton,blue,279238
tza,188,Cotton,green,73734416
tza,188,Cotton,gray,774643
tza,188,Cotton,total,74788256
tza,188,Groundnut,green,22857622
tza,188,Groundnut,gray,2886
tza,188,Groundnut,total,22860508
tza,188,Maize,blue,331234
tza,188,Maize,green,825911936
tza,188,Maize,gray,10050166
tza,188,Maize,total,836293056
tza,188,Millet,green,8656075
tza,188,Millet,total,8656075
tza,188,Oilpalm,green,1777184
tza,188,Oilpalm,total,1777184
tza,188,Potatoes,green,6259426
tza,188,Potatoes,gray,101356
tza,188,Potatoes,total,6360781
tza,188,Rice,blue,546274
tza,188,Rice,green,75208936
tza,188,Rice,gray,908131
tza,188,Rice,total,76663328
tza,188,Sorghum,green,76500096
tza,188,Sorghum,total,76500096
tza,188,Soybean,green,1340676
tza,188,Soybean,total,1340676
tza,188,Sugarcane,green,7701749
tza,188,Sugarcane,total,7701749
tza,188,Sunflower,green,22231892
tza,188,Sunflower,total,22231892
tza,188,Wheat,green,57856680
tza,188,Wheat,total,57856680
uga,87,Cassava,green,2041241856
uga,87,Cassava,gray,1201283
uga,87,Cassava,total,2042445440
uga,87,Coffee,green,2380387072
uga,87,Coffee,gray,835758
uga,87,Coffee,total,2381216768
uga,87,Cotton,green,798528000
uga,87,Cotton,gray,1768449
uga,87,Cotton,total,800295360
uga,87,Groundnut,green,748022784
uga,87,Groundnut,gray,801051
uga,87,Groundnut,total,748822784
uga,87,Maize,green,2042297728
uga,87,Maize,gray,4510587
uga,87,Maize,total,2046804736
uga,87,Millet,green,1430012928
uga,87,Millet,gray,1263561
uga,87,Millet,total,1431278976
uga,87,Potatoes,green,212445856
uga,87,Potatoes,gray,204500
uga,87,Potatoes,total,212650688
uga,87,Rice,blue,2638136
uga,87,Rice,green,223768976
uga,87,Rice,gray,4988223
uga,87,Rice,total,231395376
uga,87,Sorghum,green,1122742528
uga,87,Sorghum,gray,886529
uga,87,Sorghum,total,1123628032
uga,87,Soybean,green,453053504
uga,87,Soybean,gray,219013
uga,87,Soybean,total,453272608
uga,87,Sugarcane,blue,296820
uga,87,Sugarcane,green,180573232
uga,87,Sugarcane,gray,1771229
uga,87,Sugarcane,total,182640960
uga,87,Sunflower,green,431156000
uga,87,Sunflower,gray,368831
uga,87,Sunflower,total,431525024
uga,87,Wheat,green,17305492
uga,87,Wheat,gray,4651677
uga,87,Wheat,total,21957180
uga,179,Cassava,green,1991147
uga,179,Cassava,gray,1451
uga,179,Cassava,total,1992598
uga,179,Coffee,green,36888444
uga,179,Coffee,gray,15599
uga,179,Coffee,total,36904036
uga,179,Cotton,green,13825425
uga,179,Cotton,gray,37856
uga,179,Cotton,total,13863281
uga,179,Groundnut,green,1071627
uga,179,Groundnut,gray,1155
uga,179,Groundnut,total,1072783
uga,179,Maize,green,73540656
uga,179,Maize,gray,158537
uga,179,Maize,total,73699184
uga,179,Millet,green,6393295
uga,179,Millet,gray,5554
uga,179,Millet,total,6398849
uga,179,Potatoes,green,20450582
uga,179,Potatoes,gray,19444
uga,179,Potatoes,total,20470026
uga,179,Rice,green,968525
uga,179,Rice,gray,23178
uga,179,Rice,total,991704
uga,179,Sorghum,green,15200295
uga,179,Sorghum,gray,12020
uga,179,Sorghum,total,15212317
uga,179,Soybean,green,115884
uga,179,Soybean,gray,49
uga,179,Soybean,total,115934
uga,179,Sugarcane,green,3290663
uga,179,Sugarcane,gray,37779
uga,179,Sugarcane,total,3328441
uga,179,Sunflower,green,6954231
uga,179,Sunflower,gray,7134
uga,179,Sunflower,total,6961364
uga,179,Wheat,green,166239
uga,179,Wheat,gray,58419
uga,179,Wheat,total,224657
uga,183,Cassava,green,13902309
uga,183,Cassava,gray,6934
uga,183,Cassava,total,13909243
uga,183,Coffee,green,4446671
uga,183,Coffee,gray,1427
uga,183,Coffee,total,4448098
uga,183,Cotton,green,1181049
uga,183,Cotton,gray,2996
uga,183,Cotton,total,1184045
uga,183,Groundnut,green,3956829
uga,183,Groundnut,gray,3780
uga,183,Groundnut,total,3960608
uga,183,Maize,green,7781540
uga,183,Maize,gray,15925
uga,183,Maize,total,7797464
uga,183,Millet,green,2643163
uga,183,Millet,gray,2214
uga,183,Millet,total,2645377
uga,183,Potatoes,green,152481
uga,183,Potatoes,gray,117
uga,183,Potatoes,total,152598
uga,183,Rice,green,1933441
uga,183,Rice,gray,40059
uga,183,Rice,total,1973500
uga,183,Sorghum,green,4382172
uga,183,Sorghum,gray,3274
uga,183,Sorghum,total,4385446
uga,183,Sugarcane,green,344238
uga,183,Sugarcane,gray,2914
uga,183,Sugarcane,total,347152
uga,183,Sunflower,green,523003
uga,183,Sunflower,gray,412
uga,183,Sunflower,total,523414
ukr,30,Barley,blue,1374
ukr,30,Barley,green,72004848
ukr,30,Barley,gray,1038540
ukr,30,Barley,total,73044760
ukr,30,Maize,blue,7146
ukr,30,Maize,green,16000501
ukr,30,Maize,gray,1761438
ukr,30,Maize,total,17769080
ukr,30,Millet,green,10713212
ukr,30,Millet,gray,151579
ukr,30,Millet,total,10864792
ukr,30,Potatoes,blue,35497
ukr,30,Potatoes,green,204629888
ukr,30,Potatoes,gray,20027510
ukr,30,Potatoes,total,224692912
ukr,30,Rapeseed,green,7525382
ukr,30,Rapeseed,gray,141953
ukr,30,Rapeseed,total,7667334
ukr,30,Sorghum,green,740122
ukr,30,Sorghum,gray,9117
ukr,30,Sorghum,total,749239
ukr,30,Soybean,green,7192214
ukr,30,Soybean,gray,314877
ukr,30,Soybean,total,7507091
ukr,30,Wheat,blue,20094
ukr,30,Wheat,green,885086912
ukr,30,Wheat,gray,37433856
ukr,30,Wheat,total,922540864
ukr,39,Barley,blue,60846620
ukr,39,Barley,green,5532723200
ukr,39,Barley,gray,83769104
ukr,39,Barley,total,5677337600
ukr,39,Maize,blue,145695696
ukr,39,Maize,green,2114050176
ukr,39,Maize,gray,242204496
ukr,39,Maize,total,2501947136
ukr,39,Millet,green,376497536
ukr,39,Millet,gray,4827806
ukr,39,Millet,total,381326112
ukr,39,Potatoes,blue,36732624
ukr,39,Potatoes,green,4126156800
ukr,39,Potatoes,gray,443045568
ukr,39,Potatoes,total,4605931008
ukr,39,Rapeseed,green,201287392
ukr,39,Rapeseed,gray,3971361
ukr,39,Rapeseed,total,205259056
ukr,39,Rice,blue,24643020
ukr,39,Rice,green,24720182
ukr,39,Rice,total,49363220
ukr,39,Sorghum,green,25397080
ukr,39,Sorghum,gray,294535
ukr,39,Sorghum,total,25691608
ukr,39,Soybean,green,224184432
ukr,39,Soybean,gray,10774674
ukr,39,Soybean,total,234959680
ukr,39,Sunflower,blue,29323354
ukr,39,Sunflower,green,3921289984
ukr,39,Sunflower,gray,91323856
ukr,39,Sunflower,total,4041939712
ukr,39,Wheat,blue,53327748
ukr,39,Wheat,green,9881271296
ukr,39,Wheat,gray,429983328
ukr,39,Wheat,total,10364578816
ukr,47,Barley,blue,73703792
ukr,47,Barley,green,3721144320
ukr,47,Barley,gray,57596168
ukr,47,Barley,total,3852441856
ukr,47,Maize,blue,183341040
ukr,47,Maize,green,1538033920
ukr,47,Maize,gray,176181664
ukr,47,Maize,total,1897553024
ukr,47,Millet,green,228717408
ukr,47,Millet,gray,2935964
ukr,47,Millet,total,231652848
ukr,47,Potatoes,blue,26334234
ukr,47,Potatoes,green,510943648
ukr,47,Potatoes,gray,54018764
ukr,47,Potatoes,total,591297280
ukr,47,Rapeseed,green,124715832
ukr,47,Rapeseed,gray,2453900
ukr,47,Rapeseed,total,127169640
ukr,47,Rice,blue,32542428
ukr,47,Rice,green,23098504
ukr,47,Rice,total,55640952
ukr,47,Sorghum,green,16002165
ukr,47,Sorghum,gray,180833
ukr,47,Sorghum,total,16183008
ukr,47,Soybean,green,140932272
ukr,47,Soybean,gray,6833632
ukr,47,Soybean,total,147765824
ukr,47,Sunflower,blue,30178958
ukr,47,Sunflower,green,3559266816
ukr,47,Sunflower,gray,83174992
ukr,47,Sunflower,total,3672622592
ukr,47,Wheat,blue,183843840
ukr,47,Wheat,green,7842170368
ukr,47,Wheat,gray,343242304
ukr,47,Wheat,total,8369253888
ukr,49,Barley,blue,1907837
ukr,49,Barley,green,649870080
ukr,49,Barley,gray,9700004
ukr,49,Barley,total,661478144
ukr,49,Maize,blue,8204341
ukr,49,Maize,green,479734912
ukr,49,Maize,gray,53699480
ukr,49,Maize,total,541638400
ukr,49,Millet,green,59219324
ukr,49,Millet,gray,800584
ukr,49,Millet,total,60019992
ukr,49,Potatoes,blue,1476126
ukr,49,Potatoes,green,616547328
ukr,49,Potatoes,gray,60847896
ukr,49,Potatoes,total,678871104
ukr,49,Rapeseed,green,34847200
ukr,49,Rapeseed,gray,670114
ukr,49,Rapeseed,total,35517304
ukr,49,Sorghum,green,4160005
ukr,49,Sorghum,gray,49119
ukr,49,Sorghum,total,4209123
ukr,49,Soybean,green,36609708
ukr,49,Soybean,gray,1663346
ukr,49,Soybean,total,38273020
ukr,49,Sunflower,blue,881108
ukr,49,Sunflower,green,301284288
ukr,49,Sunflower,gray,6856094
ukr,49,Sunflower,total,309021568
ukr,49,Wheat,blue,4792968
ukr,49,Wheat,green,3351969280
ukr,49,Wheat,gray,141945536
ukr,49,Wheat,total,3498709248
ukr,53,Barley,blue,13263196
ukr,53,Barley,green,925547328
ukr,53,Barley,gray,14224573
ukr,53,Barley,total,953034432
ukr,53,Maize,blue,33389688
ukr,53,Maize,green,298476352
ukr,53,Maize,gray,35318980
ukr,53,Maize,total,367184800
ukr,53,Millet,green,71583896
ukr,53,Millet,gray,916227
ukr,53,Millet,total,72500120
ukr,53,Potatoes,blue,7889252
ukr,53,Potatoes,green,150032896
ukr,53,Potatoes,gray,18580122
ukr,53,Potatoes,total,176502416
ukr,53,Rapeseed,green,38046604
ukr,53,Rapeseed,gray,782571
ukr,53,Rapeseed,total,38829132
ukr,53,Rice,green,407244
ukr,53,Rice,total,407244
ukr,53,Sorghum,green,4825827
ukr,53,Sorghum,gray,55480
ukr,53,Sorghum,total,4881299
ukr,53,Soybean,green,36131428
ukr,53,Soybean,gray,1842240
ukr,53,Soybean,total,37973628
ukr,53,Sunflower,blue,8196820
ukr,53,Sunflower,green,1500406656
ukr,53,Sunflower,gray,35630800
ukr,53,Sunflower,total,1544235776
ukr,53,Wheat,blue,30362184
ukr,53,Wheat,green,2967300608
ukr,53,Wheat,gray,132109480
ukr,53,Wheat,total,3129771776
ukr,54,Barley,blue,5643352
ukr,54,Barley,green,193178944
ukr,54,Barley,gray,3050595
ukr,54,Barley,total,201872816
ukr,54,Maize,blue,27399376
ukr,54,Maize,green,291487392
ukr,54,Maize,gray,33454150
ukr,54,Maize,total,352340960
ukr,54,Millet,green,20251308
ukr,54,Millet,gray,271716
ukr,54,Millet,total,20522998
ukr,54,Potatoes,blue,3040566
ukr,54,Potatoes,green,151955376
ukr,54,Potatoes,gray,15025562
ukr,54,Potatoes,total,170021456
ukr,54,Rapeseed,green,11942314
ukr,54,Rapeseed,gray,229434
ukr,54,Rapeseed,total,12171752
ukr,54,Rice,blue,3240601
ukr,54,Rice,green,1434624
ukr,54,Rice,total,4675225
ukr,54,Sorghum,green,1439838
ukr,54,Sorghum,gray,16817
ukr,54,Sorghum,total,1456655
ukr,54,Soybean,green,11873818
ukr,54,Soybean,gray,565855
ukr,54,Soybean,total,12439680
ukr,54,Sunflower,blue,3519708
ukr,54,Sunflower,green,182342576
ukr,54,Sunflower,gray,4468286
ukr,54,Sunflower,total,190330576
ukr,54,Wheat,blue,14552340
ukr,54,Wheat,green,1024498240
ukr,54,Wheat,gray,42848460
ukr,54,Wheat,total,1081899008
ury,195,Barley,green,2766644
ury,195,Barley,gray,167482
ury,195,Barley,total,2934126
ury,195,Groundnut,green,585810
ury,195,Groundnut,total,585810
ury,195,Maize,blue,569788
ury,195,Maize,green,18092870
ury,195,Maize,gray,459026
ury,195,Maize,total,19121694
ury,195,Olives,blue,4671
ury,195,Olives,green,2069306
ury,195,Olives,total,2073978
ury,195,Potatoes,blue,202668
ury,195,Potatoes,green,941365
ury,195,Potatoes,gray,108622
ury,195,Potatoes,total,1252655
ury,195,Rice,blue,393930176
ury,195,Rice,green,421039360
ury,195,Rice,gray,44355812
ury,195,Rice,total,859325376
ury,195,Sorghum,green,5160118
ury,195,Sorghum,gray,230694
ury,195,Sorghum,total,5390811
ury,195,Soybean,blue,551751
ury,195,Soybean,green,110272488
ury,195,Soybean,gray,73635
ury,195,Soybean,total,110897840
ury,195,Sunflower,blue,680
ury,195,Sunflower,green,233218
ury,195,Sunflower,gray,10598
ury,195,Sunflower,total,244496
ury,195,Wheat,blue,3875
ury,195,Wheat,green,962491
ury,195,Wheat,gray,88004
ury,195,Wheat,total,1054369
ury,206,Barley,green,432520608
ury,206,Barley,gray,23910480
ury,206,Barley,total,456431104
ury,206,Groundnut,green,7664792
ury,206,Groundnut,total,7664792
ury,206,Maize,blue,3218451
ury,206,Maize,green,243848688
ury,206,Maize,gray,6187219
ury,206,Maize,total,253254336
ury,206,Olives,blue,795
ury,206,Olives,green,9686988
ury,206,Olives,total,9687781
ury,206,Potatoes,blue,5340261
ury,206,Potatoes,green,31255050
ury,206,Potatoes,gray,3242444
ury,206,Potatoes,total,39837752
ury,206,Rice,blue,270649792
ury,206,Rice,green,386189888
ury,206,Rice,gray,35110784
ury,206,Rice,total,691951488
ury,206,Sorghum,green,124489136
ury,206,Sorghum,gray,5620495
ury,206,Sorghum,total,130109576
ury,206,Soybean,blue,201647
ury,206,Soybean,green,264293072
ury,206,Soybean,gray,173614
ury,206,Soybean,total,264668176
ury,206,Sugarcane,blue,157898
ury,206,Sugarcane,green,30925532
ury,206,Sugarcane,gray,2563354
ury,206,Sugarcane,total,33646780
ury,206,Sunflower,blue,2981344
ury,206,Sunflower,green,478210688
ury,206,Sunflower,gray,21419086
ury,206,Sunflower,total,502611424
ury,206,Wheat,blue,213642
ury,206,Wheat,green,773208128
ury,206,Wheat,gray,63909504
ury,206,Wheat,total,837330048
usa,23,Barley,blue,1682809
