# File: Ref_veg_carbon_Mg_per_ha.csv
# Title: Reference veg and soil C density for HYDE land cells
# Units: Mg/ha
# Author: moirai
# Description: ref veg soil and veg carbon density (Mg/ha) for hyde land cells in country X glu X land type
# Original source: soil c for sage pot veg; veg c for sage pot veg; reference veg; country raster; new glu raster; hyde land area
# Source: https://github.com/JGCRI/moirai
# Column types: ciicnnnnnn
# ----------
iso,glu_code,land_type,c_type,weighted_average,median_value,min_value,max_value,q1_value,q3_value
rus,18,507,veg_c (below ground biomass),17,18,0,35,11,24
rus,18,601,soil_c (0-30 cms),176,150,60,630,130,190
rus,18,601,veg_c (above ground biomass),54,61,0,96,38,70
rus,18,601,veg_c (below ground biomass),19,21,0,33,13,24
rus,18,602,soil_c (0-30 cms),160,150,60,630,130,190
rus,18,602,veg_c (above ground biomass),54,61,0,96,38,70
rus,18,602,veg_c (below ground biomass),19,21,0,34,13,25
rus,18,603,soil_c (0-30 cms),164,150,60,630,130,190
rus,18,603,veg_c (above ground biomass),57,62,0,97,38,71
rus,18,603,veg_c (below ground biomass),19,20,0,32,13,23
rus,18,604,soil_c (0-30 cms),163,150,60,630,130,190
rus,18,604,veg_c (above ground biomass),60,62,0,98,39,71
rus,18,604,veg_c (below ground biomass),19,20,0,32,13,23
rus,18,605,soil_c (0-30 cms),187,150,60,630,130,190
rus,18,605,veg_c (above ground biomass),53,61,0,96,38,70
rus,18,605,veg_c (below ground biomass),18,21,0,34,13,24
rus,18,606,soil_c (0-30 cms),179,150,60,630,130,190
rus,18,606,veg_c (above ground biomass),57,61,0,97,38,71
rus,18,606,veg_c (below ground biomass),19,21,0,33,13,24
rus,18,607,soil_c (0-30 cms),185,150,60,630,130,190
rus,18,607,veg_c (above ground biomass),53,60,0,95,38,69
rus,18,607,veg_c (below ground biomass),19,22,0,34,14,25
rus,18,701,soil_c (0-30 cms),154,150,70,390,120,180
rus,18,701,veg_c (above ground biomass),43,52,2,82,34,65
rus,18,701,veg_c (below ground biomass),16,20,1,32,13,25
rus,18,702,soil_c (0-30 cms),148,150,70,390,120,180
rus,18,702,veg_c (above ground biomass),52,53,2,84,35,66
rus,18,702,veg_c (below ground biomass),18,19,1,30,12,23
rus,18,703,soil_c (0-30 cms),151,150,70,390,120,180
rus,18,703,veg_c (above ground biomass),48,53,2,83,34,66
rus,18,703,veg_c (below ground biomass),18,19,1,30,12,24
rus,18,704,soil_c (0-30 cms),178,150,70,390,120,180
rus,18,704,veg_c (above ground biomass),47,52,2,82,34,65
rus,18,704,veg_c (below ground biomass),18,20,1,31,13,25
rus,18,705,soil_c (0-30 cms),156,150,70,390,120,180
rus,18,705,veg_c (above ground biomass),51,53,2,84,34,66
rus,18,705,veg_c (below ground biomass),18,19,1,30,12,24
rus,18,706,soil_c (0-30 cms),156,150,70,390,120,180
rus,18,706,veg_c (above ground biomass),43,50,2,79,33,62
rus,18,706,veg_c (below ground biomass),19,22,1,34,14,27
rus,18,707,soil_c (0-30 cms),154,150,70,390,120,180
rus,18,707,veg_c (above ground biomass),49,53,2,83,34,66
rus,18,707,veg_c (below ground biomass),18,19,1,30,12,24
rus,18,901,soil_c (0-30 cms),188,150,30,410,130,180
rus,18,901,veg_c (above ground biomass),14,6,0,59,0,17
rus,18,901,veg_c (below ground biomass),8,3,0,32,0,9
rus,18,902,soil_c (0-30 cms),152,150,30,410,130,180
rus,18,902,veg_c (above ground biomass),7,5,0,50,0,15
rus,18,902,veg_c (below ground biomass),6,4,0,41,0,12
rus,18,903,soil_c (0-30 cms),179,150,30,410,130,180
rus,18,903,veg_c (above ground biomass),17,5,0,54,0,16
rus,18,903,veg_c (below ground biomass),12,4,0,37,0,11
rus,18,904,soil_c (0-30 cms),152,150,30,410,130,180
rus,18,904,veg_c (above ground biomass),1,5,0,55,0,16
rus,18,904,veg_c (below ground biomass),1,3,0,36,0,11
rus,18,905,soil_c (0-30 cms),138,150,30,410,130,180
rus,18,905,veg_c (above ground biomass),4,5,0,48,0,14
rus,18,905,veg_c (below ground biomass),3,4,0,44,0,13
rus,18,906,soil_c (0-30 cms),170,150,30,410,130,180
rus,18,906,veg_c (above ground biomass),18,5,0,57,0,17
rus,18,906,veg_c (below ground biomass),11,3,0,34,0,10
rus,18,907,soil_c (0-30 cms),150,150,30,410,130,180
rus,18,907,veg_c (above ground biomass),12,5,0,56,0,16
rus,18,907,veg_c (below ground biomass),7,3,0,35,0,10
rus,18,1001,soil_c (0-30 cms),105,140,20,560,110,170
rus,18,1001,veg_c (above ground biomass),6,4,0,56,2,12
rus,18,1001,veg_c (below ground biomass),7,5,0,62,2,14
rus,18,1002,soil_c (0-30 cms),149,140,20,560,110,170
rus,18,1002,veg_c (above ground biomass),10,5,0,60,2,14
rus,18,1002,veg_c (below ground biomass),9,4,0,57,2,13
rus,18,1003,soil_c (0-30 cms),168,140,20,560,110,170
rus,18,1003,veg_c (above ground biomass),18,5,0,69,2,16
rus,18,1003,veg_c (below ground biomass),13,4,0,48,2,11
rus,18,1004,soil_c (0-30 cms),174,140,20,560,110,170
rus,18,1004,veg_c (above ground biomass),35,6,0,83,3,19
rus,18,1004,veg_c (below ground biomass),14,3,0,35,1,8
rus,18,1005,soil_c (0-30 cms),154,140,20,560,110,170
rus,18,1005,veg_c (above ground biomass),10,5,0,62,2,14
rus,18,1005,veg_c (below ground biomass),9,4,0,55,2,12
rus,18,1006,soil_c (0-30 cms),139,140,20,560,110,170
rus,18,1006,veg_c (above ground biomass),13,5,0,60,2,13
rus,18,1006,veg_c (below ground biomass),12,4,0,58,2,13
rus,18,1007,soil_c (0-30 cms),84,140,20,560,110,170
rus,18,1007,veg_c (above ground biomass),3,3,0,40,1,9
rus,18,1007,veg_c (below ground biomass),6,6,0,78,3,17
rus,18,1201,soil_c (0-30 cms),93,120,40,370,90,160
rus,18,1201,veg_c (above ground biomass),6,6,0,46,3,14
rus,18,1201,veg_c (below ground biomass),10,9,0,76,4,23
rus,18,1202,soil_c (0-30 cms),97,120,40,370,90,160
rus,18,1202,veg_c (above ground biomass),7,7,0,54,3,16
rus,18,1202,veg_c (below ground biomass),9,8,0,68,4,20
rus,18,1203,soil_c (0-30 cms),122,120,40,370,90,160
rus,18,1203,veg_c (above ground biomass),12,7,0,60,3,18
rus,18,1203,veg_c (below ground biomass),13,8,0,63,4,19
rus,18,1205,soil_c (0-30 cms),165,120,40,370,90,160
rus,18,1205,veg_c (above ground biomass),6,6,0,46,3,14
rus,18,1205,veg_c (below ground biomass),10,9,0,77,4,23
rus,18,1206,soil_c (0-30 cms),55,120,40,370,90,160
rus,18,1206,veg_c (above ground biomass),4,8,0,66,4,20
rus,18,1206,veg_c (below ground biomass),4,7,0,57,3,17
rus,18,1207,soil_c (0-30 cms),87,120,40,370,90,160
rus,18,1207,veg_c (above ground biomass),3,5,0,38,2,12
rus,18,1207,veg_c (below ground biomass),6,10,0,84,5,25
rus,18,1301,soil_c (0-30 cms),250,260,120,370,180,290
rus,18,1301,veg_c (above ground biomass),16,14,1,47,8,25
rus,18,1301,veg_c (below ground biomass),14,12,1,41,7,22
rus,18,1302,soil_c (0-30 cms),245,260,120,370,180,290
rus,18,1302,veg_c (above ground biomass),16,14,1,46,8,25
rus,18,1302,veg_c (below ground biomass),14,12,1,42,7,22
rus,18,1305,soil_c (0-30 cms),267,260,120,370,180,290
rus,18,1305,veg_c (above ground biomass),17,14,1,46,8,25
rus,18,1305,veg_c (below ground biomass),15,12,1,41,7,22
rus,18,1307,soil_c (0-30 cms),271,260,120,370,180,290
rus,18,1307,veg_c (above ground biomass),14,14,1,45,8,24
rus,18,1307,veg_c (below ground biomass),13,13,1,42,7,23
rus,20,401,soil_c (0-30 cms),210,210,110,390,180,230
rus,20,401,veg_c (above ground biomass),49,54,1,97,26,69
rus,20,401,veg_c (below ground biomass),17,19,0,34,9,24
rus,20,402,soil_c (0-30 cms),207,210,110,390,180,230
rus,20,402,veg_c (above ground biomass),49,54,1,97,26,69
rus,20,402,veg_c (below ground biomass),17,19,0,34,9,24
rus,20,405,soil_c (0-30 cms),212,210,110,390,180,230
rus,20,405,veg_c (above ground biomass),50,54,1,97,26,69
rus,20,405,veg_c (below ground biomass),17,19,0,34,9,24
rus,20,407,soil_c (0-30 cms),209,210,110,390,180,230
rus,20,407,veg_c (above ground biomass),52,55,1,98,27,69
rus,20,407,veg_c (below ground biomass),18,18,0,33,9,23
rus,20,501,soil_c (0-30 cms),226,220,120,450,170,270
rus,20,501,veg_c (above ground biomass),56,51,3,102,25,71
rus,20,501,veg_c (below ground biomass),17,16,1,32,8,22
rus,20,502,soil_c (0-30 cms),231,220,120,450,170,270
rus,20,502,veg_c (above ground biomass),45,50,2,99,24,69
rus,20,502,veg_c (below ground biomass),16,17,1,35,8,24
rus,20,505,soil_c (0-30 cms),258,220,120,450,170,270
rus,20,505,veg_c (above ground biomass),41,49,2,97,24,68
rus,20,505,veg_c (below ground biomass),15,18,1,37,9,25
rus,20,507,soil_c (0-30 cms),174,220,120,450,170,270
rus,20,507,veg_c (above ground biomass),23,45,2,91,22,63
rus,20,507,veg_c (below ground biomass),11,22,1,43,11,30
rus,20,1001,soil_c (0-30 cms),173,170,100,370,140,220
rus,20,1001,veg_c (above ground biomass),25,18,1,70,6,44
rus,20,1001,veg_c (below ground biomass),11,8,0,31,3,19
rus,20,1002,soil_c (0-30 cms),175,170,100,370,140,220
rus,20,1002,veg_c (above ground biomass),26,19,1,72,6,45
rus,20,1002,veg_c (below ground biomass),10,7,0,28,3,18
rus,20,1005,soil_c (0-30 cms),205,170,100,370,140,220
rus,20,1005,veg_c (above ground biomass),20,17,1,66,6,41
rus,20,1005,veg_c (below ground biomass),10,9,0,35,3,22
rus,20,1007,soil_c (0-30 cms),162,170,100,370,140,220
rus,20,1007,veg_c (above ground biomass),23,18,1,70,6,44
rus,20,1007,veg_c (below ground biomass),10,8,0,31,3,19
rus,20,1301,soil_c (0-30 cms),204,190,130,330,130,240
rus,20,1301,veg_c (above ground biomass),5,4,1,37,1,8
rus,20,1301,veg_c (below ground biomass),4,3,1,29,1,6
rus,20,1302,soil_c (0-30 cms),171,190,130,330,130,240
rus,20,1302,veg_c (above ground biomass),3,4,1,35,1,7
rus,20,1302,veg_c (below ground biomass),3,3,1,31,1,7
rus,20,1305,soil_c (0-30 cms),167,190,130,330,130,240
rus,20,1305,veg_c (above ground biomass),3,4,1,34,1,7
rus,20,1305,veg_c (below ground biomass),3,3,1,32,1,7
rus,20,1307,soil_c (0-30 cms),189,190,130,330,130,240
rus,20,1307,veg_c (above ground biomass),4,4,1,36,1,8
rus,20,1307,veg_c (below ground biomass),4,3,1,30,1,6
rus,22,401,soil_c (0-30 cms),203,200,90,350,170,220
rus,22,401,veg_c (above ground biomass),45,46,0,102,18,67
rus,22,401,veg_c (below ground biomass),16,16,0,36,7,24
rus,22,402,soil_c (0-30 cms),196,200,90,350,170,220
rus,22,402,veg_c (above ground biomass),42,46,0,101,18,66
rus,22,402,veg_c (below ground biomass),15,17,0,37,7,24
rus,22,403,soil_c (0-30 cms),212,200,90,350,170,220
rus,22,403,veg_c (above ground biomass),49,47,0,103,19,67
rus,22,403,veg_c (below ground biomass),17,16,0,35,6,23
rus,22,404,soil_c (0-30 cms),192,200,90,350,170,220
rus,22,404,veg_c (above ground biomass),42,46,0,101,18,66
rus,22,404,veg_c (below ground biomass),16,17,0,37,7,24
rus,22,405,soil_c (0-30 cms),196,200,90,350,170,220
rus,22,405,veg_c (above ground biomass),46,46,0,102,18,67
rus,22,405,veg_c (below ground biomass),16,16,0,36,7,24
rus,22,406,soil_c (0-30 cms),222,200,90,350,170,220
rus,22,406,veg_c (above ground biomass),55,47,0,104,19,68
rus,22,406,veg_c (below ground biomass),18,15,0,34,6,22
rus,22,407,soil_c (0-30 cms),202,200,90,350,170,220
rus,22,407,veg_c (above ground biomass),47,47,0,102,19,67
rus,22,407,veg_c (below ground biomass),16,16,0,36,6,23
rus,22,501,soil_c (0-30 cms),244,250,130,320,230,270
rus,22,501,veg_c (above ground biomass),62,66,3,92,50,77
rus,22,501,veg_c (below ground biomass),20,21,1,29,16,24
rus,22,502,soil_c (0-30 cms),244,250,130,320,230,270
rus,22,502,veg_c (above ground biomass),62,66,3,92,50,77
rus,22,502,veg_c (below ground biomass),20,21,1,29,16,24
rus,22,505,soil_c (0-30 cms),244,250,130,320,230,270
rus,22,505,veg_c (above ground biomass),62,66,3,92,50,77
rus,22,505,veg_c (below ground biomass),20,21,1,29,16,24
rus,22,507,soil_c (0-30 cms),244,250,130,320,230,270
rus,22,507,veg_c (above ground biomass),62,66,3,92,50,77
rus,22,507,veg_c (below ground biomass),20,21,1,29,16,24
rus,22,701,soil_c (0-30 cms),196,200,140,280,170,220
rus,22,701,veg_c (above ground biomass),50,53,5,87,38,64
rus,22,701,veg_c (below ground biomass),17,19,2,31,13,22
rus,22,702,soil_c (0-30 cms),196,200,140,280,170,220
rus,22,702,veg_c (above ground biomass),50,53,5,87,38,64
rus,22,702,veg_c (below ground biomass),17,19,2,31,13,22
rus,22,1001,soil_c (0-30 cms),199,190,100,340,150,230
rus,22,1001,veg_c (above ground biomass),13,10,2,55,5,21
rus,22,1001,veg_c (below ground biomass),10,8,1,44,4,17
rus,22,1002,soil_c (0-30 cms),183,190,100,340,150,230
rus,22,1002,veg_c (above ground biomass),14,11,2,58,6,22
rus,22,1002,veg_c (below ground biomass),10,8,1,41,4,16
rus,22,1003,soil_c (0-30 cms),215,190,100,340,150,230
rus,22,1003,veg_c (above ground biomass),2,5,1,25,2,9
rus,22,1003,veg_c (below ground biomass),5,14,2,74,7,28
rus,22,1005,soil_c (0-30 cms),179,190,100,340,150,230
rus,22,1005,veg_c (above ground biomass),13,11,2,57,6,22
rus,22,1005,veg_c (below ground biomass),10,8,1,42,4,16
rus,22,1006,soil_c (0-30 cms),215,190,100,340,150,230
rus,22,1006,veg_c (above ground biomass),2,5,1,25,2,9
rus,22,1006,veg_c (below ground biomass),5,14,2,74,7,28
rus,22,1007,soil_c (0-30 cms),198,190,100,340,150,230
rus,22,1007,veg_c (above ground biomass),14,11,2,58,6,22
rus,22,1007,veg_c (below ground biomass),10,8,1,41,4,16
rus,25,401,soil_c (0-30 cms),216,200,100,410,170,230
rus,25,401,veg_c (above ground biomass),47,43,1,103,12,68
rus,25,401,veg_c (below ground biomass),16,15,0,36,4,24
rus,25,402,soil_c (0-30 cms),201,200,100,410,170,230
rus,25,402,veg_c (above ground biomass),38,42,1,100,12,66
rus,25,402,veg_c (below ground biomass),15,16,0,39,5,26
rus,25,403,soil_c (0-30 cms),195,200,100,410,170,230
rus,25,403,veg_c (above ground biomass),41,42,1,101,12,67
rus,25,403,veg_c (below ground biomass),15,16,0,37,4,25
rus,25,404,soil_c (0-30 cms),192,200,100,410,170,230
rus,25,404,veg_c (above ground biomass),38,42,1,101,12,67
rus,25,404,veg_c (below ground biomass),14,16,0,38,4,25
rus,25,405,soil_c (0-30 cms),210,200,100,410,170,230
rus,25,405,veg_c (above ground biomass),41,42,1,100,12,67
rus,25,405,veg_c (below ground biomass),16,16,0,38,4,25
rus,25,406,soil_c (0-30 cms),211,200,100,410,170,230
rus,25,406,veg_c (above ground biomass),38,42,1,100,12,66
rus,25,406,veg_c (below ground biomass),15,16,0,39,5,26
rus,25,407,soil_c (0-30 cms),212,200,100,410,170,230
rus,25,407,veg_c (above ground biomass),43,43,1,102,12,68
rus,25,407,veg_c (below ground biomass),15,15,0,36,4,24
rus,25,501,soil_c (0-30 cms),191,190,140,260,170,210
rus,25,501,veg_c (above ground biomass),41,42,4,75,30,50
rus,25,501,veg_c (below ground biomass),16,16,2,29,12,19
rus,25,502,soil_c (0-30 cms),191,190,140,260,170,210
rus,25,502,veg_c (above ground biomass),41,42,4,75,30,50
rus,25,502,veg_c (below ground biomass),16,16,2,29,12,19
rus,25,505,soil_c (0-30 cms),191,190,140,260,170,210
rus,25,505,veg_c (above ground biomass),41,42,4,75,30,50
rus,25,505,veg_c (below ground biomass),16,16,2,29,12,19
rus,25,507,soil_c (0-30 cms),191,190,140,260,170,210
rus,25,507,veg_c (above ground biomass),41,42,4,75,30,50
rus,25,507,veg_c (below ground biomass),16,16,2,29,12,19
rus,25,702,soil_c (0-30 cms),191,200,120,260,170,210
rus,25,702,veg_c (above ground biomass),54,55,9,78,45,65
rus,25,702,veg_c (below ground biomass),18,18,3,26,15,21
rus,25,1001,soil_c (0-30 cms),191,190,100,360,160,220
rus,25,1001,veg_c (above ground biomass),19,11,1,82,8,19
rus,25,1001,veg_c (below ground biomass),11,6,1,48,4,11
rus,25,1002,soil_c (0-30 cms),191,190,100,360,160,220
rus,25,1002,veg_c (above ground biomass),14,10,1,74,7,17
rus,25,1002,veg_c (below ground biomass),11,8,1,56,5,13
rus,25,1003,soil_c (0-30 cms),212,190,100,360,160,220
rus,25,1003,veg_c (above ground biomass),13,9,1,70,7,16
rus,25,1003,veg_c (below ground biomass),11,8,1,59,5,14
rus,25,1004,soil_c (0-30 cms),187,190,100,360,160,220
rus,25,1004,veg_c (above ground biomass),10,8,1,63,6,15
rus,25,1004,veg_c (below ground biomass),11,9,1,67,6,16
rus,25,1005,soil_c (0-30 cms),199,190,100,360,160,220
rus,25,1005,veg_c (above ground biomass),22,11,1,81,7,19
rus,25,1005,veg_c (below ground biomass),13,7,1,49,5,11
rus,25,1006,soil_c (0-30 cms),206,190,100,360,160,220
rus,25,1006,veg_c (above ground biomass),12,9,1,70,6,16
rus,25,1006,veg_c (below ground biomass),10,8,1,60,6,14
rus,25,1007,soil_c (0-30 cms),209,190,100,360,160,220
rus,25,1007,veg_c (above ground biomass),16,11,1,79,7,18
rus,25,1007,veg_c (below ground biomass),11,7,1,51,5,12
rus,33,401,soil_c (0-30 cms),155,150,90,300,130,190
rus,33,401,veg_c (above ground biomass),33,23,1,115,7,86
rus,33,401,veg_c (below ground biomass),12,8,0,42,2,31
rus,33,402,soil_c (0-30 cms),162,150,90,300,130,190
rus,33,402,veg_c (above ground biomass),34,23,1,115,7,86
rus,33,402,veg_c (below ground biomass),12,8,0,42,2,32
rus,33,405,soil_c (0-30 cms),177,150,90,300,130,190
rus,33,405,veg_c (above ground biomass),73,25,1,122,7,92
rus,33,405,veg_c (below ground biomass),21,7,0,34,2,26
rus,33,407,soil_c (0-30 cms),163,150,90,300,130,190
rus,33,407,veg_c (above ground biomass),70,24,1,121,7,91
rus,33,407,veg_c (below ground biomass),21,7,0,36,2,27
rus,33,501,soil_c (0-30 cms),163,150,90,400,130,210
rus,33,501,veg_c (above ground biomass),49,52,3,117,28,71
rus,33,501,veg_c (below ground biomass),16,17,1,39,9,24
rus,33,502,soil_c (0-30 cms),170,150,90,400,130,210
rus,33,502,veg_c (above ground biomass),49,52,3,118,28,72
rus,33,502,veg_c (below ground biomass),16,17,1,39,9,24
rus,33,505,soil_c (0-30 cms),176,150,90,400,130,210
rus,33,505,veg_c (above ground biomass),49,52,3,117,28,71
rus,33,505,veg_c (below ground biomass),16,17,1,39,9,24
rus,33,507,soil_c (0-30 cms),149,150,90,400,130,210
rus,33,507,veg_c (above ground biomass),44,51,3,115,28,70
rus,33,507,veg_c (below ground biomass),16,18,1,41,10,25
rus,33,701,soil_c (0-30 cms),186,170,120,300,150,220
rus,33,701,veg_c (above ground biomass),42,38,3,112,19,61
rus,33,701,veg_c (below ground biomass),15,13,1,39,6,21
rus,33,702,soil_c (0-30 cms),186,170,120,300,150,220
rus,33,702,veg_c (above ground biomass),42,38,3,112,19,61
rus,33,702,veg_c (below ground biomass),15,13,1,39,6,21
rus,33,1001,soil_c (0-30 cms),148,140,90,300,120,170
rus,33,1001,veg_c (above ground biomass),11,8,1,68,4,17
rus,33,1001,veg_c (below ground biomass),9,7,1,58,4,14
rus,33,1002,soil_c (0-30 cms),150,140,90,300,120,170
rus,33,1002,veg_c (above ground biomass),11,8,1,72,5,18
rus,33,1002,veg_c (below ground biomass),8,6,1,53,3,13
rus,33,1005,soil_c (0-30 cms),144,140,90,300,120,170
rus,33,1005,veg_c (above ground biomass),14,9,2,78,5,19
rus,33,1005,veg_c (below ground biomass),9,5,1,47,3,12
rus,33,1006,soil_c (0-30 cms),131,140,90,300,120,170
rus,33,1006,veg_c (above ground biomass),9,7,1,59,4,15
rus,33,1006,veg_c (below ground biomass),10,8,1,66,4,16
rus,33,1007,soil_c (0-30 cms),154,140,90,300,120,170
rus,33,1007,veg_c (above ground biomass),21,10,2,84,5,21
rus,33,1007,veg_c (below ground biomass),10,5,1,42,3,10
rus,35,501,soil_c (0-30 cms),157,160,100,220,140,170
rus,35,501,veg_c (above ground biomass),37,43,3,96,17,73
rus,35,501,veg_c (below ground biomass),14,17,1,37,6,28
rus,35,502,soil_c (0-30 cms),159,160,100,220,140,170
rus,35,502,veg_c (above ground biomass),38,44,3,97,17,73
rus,35,502,veg_c (below ground biomass),14,16,1,36,6,27
rus,35,505,soil_c (0-30 cms),146,160,100,220,140,170
rus,35,505,veg_c (above ground biomass),47,45,3,100,18,75
rus,35,505,veg_c (below ground biomass),16,15,1,33,6,25
rus,35,507,soil_c (0-30 cms),143,160,100,220,140,170
rus,35,507,veg_c (above ground biomass),49,45,3,101,18,76
rus,35,507,veg_c (below ground biomass),16,15,1,32,6,24
rus,35,1001,soil_c (0-30 cms),159,160,80,270,120,170
rus,35,1001,veg_c (above ground biomass),13,8,3,58,5,21
rus,35,1001,veg_c (below ground biomass),8,4,2,33,3,12
rus,35,1002,soil_c (0-30 cms),157,160,80,270,120,170
rus,35,1002,veg_c (above ground biomass),11,7,3,55,5,20
rus,35,1002,veg_c (below ground biomass),8,5,2,36,3,13
rus,35,1003,soil_c (0-30 cms),163,160,80,270,120,170
rus,35,1003,veg_c (above ground biomass),14,8,3,64,5,24
rus,35,1003,veg_c (below ground biomass),6,3,1,27,2,10
rus,35,1005,soil_c (0-30 cms),164,160,80,270,120,170
rus,35,1005,veg_c (above ground biomass),7,6,2,45,4,17
rus,35,1005,veg_c (below ground biomass),7,6,2,46,4,17
rus,35,1007,soil_c (0-30 cms),164,160,80,270,120,170
rus,35,1007,veg_c (above ground biomass),7,5,2,41,3,15
rus,35,1007,veg_c (below ground biomass),8,7,3,50,4,18
rus,35,1301,soil_c (0-30 cms),150,140,130,190,140,150
rus,35,1301,veg_c (above ground biomass),5,3,1,17,2,5
rus,35,1301,veg_c (below ground biomass),3,2,1,10,1,3
rus,35,1302,soil_c (0-30 cms),150,140,130,190,140,150
rus,35,1302,veg_c (above ground biomass),5,3,1,17,2,5
rus,35,1302,veg_c (below ground biomass),3,2,1,10,1,3
rus,35,1305,soil_c (0-30 cms),150,140,130,190,140,150
rus,35,1305,veg_c (above ground biomass),5,3,1,17,2,5
rus,35,1305,veg_c (below ground biomass),3,2,1,10,1,3
rus,35,1307,soil_c (0-30 cms),150,140,130,190,140,150
rus,35,1307,veg_c (above ground biomass),5,3,1,17,2,5
rus,35,1307,veg_c (below ground biomass),3,2,1,10,1,3
rus,37,401,soil_c (0-30 cms),155,160,80,300,120,200
rus,37,401,veg_c (above ground biomass),37,57,2,90,8,73
rus,37,401,veg_c (below ground biomass),14,22,1,35,3,28
rus,37,402,soil_c (0-30 cms),162,160,80,300,120,200
rus,37,402,veg_c (above ground biomass),45,58,2,92,8,74
rus,37,402,veg_c (below ground biomass),16,21,1,33,3,26
rus,37,403,soil_c (0-30 cms),180,160,80,300,120,200
rus,37,403,veg_c (above ground biomass),60,60,2,94,9,77
rus,37,403,veg_c (below ground biomass),19,19,1,30,3,24
rus,37,404,soil_c (0-30 cms),193,160,80,300,120,200
rus,37,404,veg_c (above ground biomass),66,60,2,96,9,77
rus,37,404,veg_c (below ground biomass),20,18,1,29,3,23
rus,37,405,soil_c (0-30 cms),132,160,80,300,120,200
rus,37,405,veg_c (above ground biomass),42,57,2,90,8,73
rus,37,405,veg_c (below ground biomass),16,21,1,34,3,27
rus,37,406,soil_c (0-30 cms),192,160,80,300,120,200
rus,37,406,veg_c (above ground biomass),64,60,2,95,9,77
rus,37,406,veg_c (below ground biomass),20,19,1,29,3,24
rus,37,407,soil_c (0-30 cms),151,160,80,300,120,200
rus,37,407,veg_c (above ground biomass),47,58,2,92,9,75
rus,37,407,veg_c (below ground biomass),17,20,1,32,3,26
rus,37,501,soil_c (0-30 cms),126,120,70,320,110,140
rus,37,501,veg_c (above ground biomass),35,36,1,83,9,52
rus,37,501,veg_c (below ground biomass),14,15,0,34,4,21
rus,37,502,soil_c (0-30 cms),126,120,70,320,110,140
rus,37,502,veg_c (above ground biomass),36,36,1,83,9,52
rus,37,502,veg_c (below ground biomass),14,15,0,34,4,21
rus,37,503,soil_c (0-30 cms),131,120,70,320,110,140
rus,37,503,veg_c (above ground biomass),42,37,1,85,10,53
rus,37,503,veg_c (below ground biomass),15,14,0,31,3,20
rus,37,504,soil_c (0-30 cms),126,120,70,320,110,140
rus,37,504,veg_c (above ground biomass),14,32,1,73,8,46
rus,37,504,veg_c (below ground biomass),8,19,0,44,5,27
rus,37,505,soil_c (0-30 cms),126,120,70,320,110,140
rus,37,505,veg_c (above ground biomass),34,36,1,83,9,52
rus,37,505,veg_c (below ground biomass),14,15,0,34,4,21
rus,37,506,soil_c (0-30 cms),126,120,70,320,110,140
rus,37,506,veg_c (above ground biomass),21,34,1,78,9,49
rus,37,506,veg_c (below ground biomass),10,17,0,38,4,24
rus,37,507,soil_c (0-30 cms),121,120,70,320,110,140
rus,37,507,veg_c (above ground biomass),34,36,1,82,9,52
rus,37,507,veg_c (below ground biomass),14,15,0,34,4,22
rus,37,601,soil_c (0-30 cms),186,180,80,320,160,210
rus,37,601,veg_c (above ground biomass),59,64,3,92,50,72
rus,37,601,veg_c (below ground biomass),20,21,1,31,17,24
rus,37,602,soil_c (0-30 cms),182,180,80,320,160,210
rus,37,602,veg_c (above ground biomass),60,64,3,93,50,72
rus,37,602,veg_c (below ground biomass),20,21,1,31,16,24
rus,37,603,soil_c (0-30 cms),183,180,80,320,160,210
rus,37,603,veg_c (above ground biomass),56,64,3,93,50,72
rus,37,603,veg_c (below ground biomass),18,21,1,31,16,24
rus,37,604,soil_c (0-30 cms),177,180,80,320,160,210
rus,37,604,veg_c (above ground biomass),59,64,3,93,50,73
rus,37,604,veg_c (below ground biomass),19,21,1,30,16,23
rus,37,605,soil_c (0-30 cms),185,180,80,320,160,210
rus,37,605,veg_c (above ground biomass),53,63,3,92,49,72
rus,37,605,veg_c (below ground biomass),18,22,1,31,17,25
rus,37,606,soil_c (0-30 cms),182,180,80,320,160,210
rus,37,606,veg_c (above ground biomass),57,64,3,93,50,72
rus,37,606,veg_c (below ground biomass),19,21,1,31,17,24
rus,37,607,soil_c (0-30 cms),183,180,80,320,160,210
rus,37,607,veg_c (above ground biomass),56,63,3,92,49,72
rus,37,607,veg_c (below ground biomass),19,22,1,32,17,25
rus,37,701,soil_c (0-30 cms),168,160,80,320,130,180
rus,37,701,veg_c (above ground biomass),41,42,2,90,27,56
rus,37,701,veg_c (below ground biomass),17,17,1,37,11,23
rus,37,702,soil_c (0-30 cms),152,160,80,320,130,180
rus,37,702,veg_c (above ground biomass),43,42,2,92,28,57
rus,37,702,veg_c (below ground biomass),17,16,1,36,11,22
rus,37,703,soil_c (0-30 cms),158,160,80,320,130,180
rus,37,703,veg_c (above ground biomass),44,42,2,92,28,57
rus,37,703,veg_c (below ground biomass),17,16,1,36,11,22
rus,37,704,soil_c (0-30 cms),157,160,80,320,130,180
rus,37,704,veg_c (above ground biomass),37,41,2,89,27,55
rus,37,704,veg_c (below ground biomass),16,18,1,38,12,24
rus,37,705,soil_c (0-30 cms),154,160,80,320,130,180
rus,37,705,veg_c (above ground biomass),43,42,2,92,28,57
