# File: EIA_860_generators_retired_2018.csv
# Title: EIA 2018 Form EIA-860 Data - Schedule 3; 'Generator Data' (Retired & Canceled Units Only)
# Unit: MW
# Comments: Selected columns from original form
# Source: https://www.eia.gov/electricity/data/eia860/
# Column types: cicccccinni
# ----------
State,Plant.Code,Generator.ID,Status,Technology,Prime.Mover,Energy.Source.1,Operating.Year,Nameplate.Capacity..MW.,Summer.Capacity..MW.,Retirement.Year
IA,54201,1,RE,Conventional Steam Coal,ST,BIT,1949,3,3,2004
AL,54216,AOW1,RE,Conventional Steam Coal,ST,BIT,1942,5,4.7,2008
AL,54216,AOW2,RE,Conventional Steam Coal,ST,BIT,1942,5,4.7,2008
AL,54216,AOW3,RE,Conventional Steam Coal,ST,BIT,1942,5,4.7,2003
AL,54216,AOW4,RE,Conventional Steam Coal,ST,BIT,1942,5,4.7,2008
AL,54216,AOW5,RE,Conventional Steam Coal,ST,BIT,1942,5,4.7,2008
NM,54221,1,RE,Natural Gas Steam Turbine,ST,NG,1956,1.5,1,2011
NM,54221,2,RE,Natural Gas Steam Turbine,ST,NG,1956,1.5,1,2011
MA,54225,TG1,IP,Natural Gas Steam Turbine,ST,NG, ,7.1,6.3, 
MA,54228,1,RE,Petroleum Liquids,ST,RFO,1988,2.5,0.3,2011
CT,54236,TG 1,RE,Natural Gas Steam Turbine,ST,NG,1948,2.5,2.5,2005
CT,54236,TG 2,RE,Natural Gas Steam Turbine,ST,NG,1948,2.5,2.5,2015
LA,54240,TG1,RE,Natural Gas Steam Turbine,ST,NG,1963,2.5,2.5,2002
LA,54240,TG2,RE,Natural Gas Steam Turbine,ST,NG,1983,5,4.6,2008
CA,54242,AHF,RE,Conventional Hydroelectric,HY,WAT,1985,2.1,1.4,2011
CA,54258,WIN1,RE,Onshore Wind Turbine,WT,WND,1986,16,16,2017
CA,54258,WTGS,CN,Onshore Wind Turbine,WT,WND, ,15.6,15.6, 
WA,54268,STG1,RE,Natural Gas Fired Combined Cycle,CA,NG,1993,27,26,2015
NC,54276,TG4,CN,Conventional Steam Coal,ST,BIT, ,24,20, 
MN,54294,2178,RE,Petroleum Liquids,IC,DFO,1990,1.5,0.7,2005
MN,54294,2179,RE,Petroleum Liquids,IC,DFO,1990,1.5,0.7,2005
MN,54294,2180,RE,Petroleum Liquids,IC,DFO,1990,2,0.7,2005
CA,54298,SX1S,RE,Onshore Wind Turbine,WT,WND,1985,3.3,3.3,2005
CA,54299,SX15,RE,Onshore Wind Turbine,WT,WND,1985,1.4,1.4,2005
IL,54310,GEN1,RE,Natural Gas Internal Combustion Engine,IC,NG,1992,1,1,2012
IL,54310,GEN2,RE,Natural Gas Internal Combustion Engine,IC,NG,1992,1,1,2012
IL,54310,GEN3,RE,Natural Gas Internal Combustion Engine,IC,NG,1992,1,1,2012
AR,54311,GEN1,RE,Natural Gas Internal Combustion Engine,IC,NG,1993,1,1,2001
AR,54311,GEN2,RE,Natural Gas Internal Combustion Engine,IC,NG,1993,1,1,2001
AR,54311,GEN3,RE,Natural Gas Internal Combustion Engine,IC,NG,1993,1,1,2001
AR,54311,GEN4,RE,Natural Gas Internal Combustion Engine,IC,NG,1993,1,1,2001
IL,54312,GEN1,RE,Natural Gas Fired Combustion Turbine,GT,NG,1994,4.6,4,2003
OH,54335,GEN1,RE,Conventional Steam Coal,ST,BIT,1978,1.5,1.5,2015
MI,54341,5,IP,Conventional Hydroelectric,HY,WAT, ,0.1,0.1, 
MI,54342,4,IP,Conventional Hydroelectric,HY,WAT, ,0.4,0.4, 
IL,54360,1200,RE,Petroleum Liquids,IC,DFO,1999,1.2,1.2,2005
TX,54364,L2PG,RE,Petroleum Liquids,IC,DFO,1980,1.1,1.1,2018
WY,54374,2002,RE,Natural Gas Internal Combustion Engine,IC,NG,2012,1.3,1.3,2012
WY,54374,NO1,RE,Natural Gas Steam Turbine,ST,NG,1925,0.4,0.4,2014
HI,54390,GEN1,RE,Onshore Wind Turbine,WT,WND,1987,9.2,9.2,2006
GA,54392,GEN2,RE,Landfill Gas,IC,LFG,1993,0.8,0.8,2007
WI,54406,1,RE,Natural Gas Steam Turbine,ST,NG,1963,1.5,0.9,2011
WI,54406,2,RE,Natural Gas Steam Turbine,ST,NG,1964,1.5,1,2011
WI,54408,2,IP,Wood/Wood Waste Biomass,ST,WDS, ,22,12, 
CA,54410,STG,RE,Natural Gas Fired Combined Cycle,CA,NG,1990,8.3, ,2015
IA,54414,GEN2,RE,Conventional Steam Coal,ST,BIT,1949,3.5,3.5,2010
IA,54414,GEN3,RE,Conventional Steam Coal,ST,BIT,1989,3,1.5,2009
IA,54414,GEN4,RE,Conventional Steam Coal,ST,BIT,1964,7.5,7.5,2010
AK,54422,CAT1,RE,Petroleum Liquids,IC,DFO,1979,0.8,0.8,2011
AK,54422,CAT2,RE,Petroleum Liquids,IC,DFO,1973,0.9,0.9,2011
FL,54430,GEN1,RE,Natural Gas Steam Turbine,ST,NG,1983,43.5,40.5,1998
AK,54452,644A,RE,Natural Gas Internal Combustion Engine,IC,NG,1968,1.3,1.3,2001
AK,54452,644B,RE,Natural Gas Internal Combustion Engine,IC,NG,1968,1.3,1.3,2001
AK,54452,644C,RE,Natural Gas Internal Combustion Engine,IC,NG,1968,1.3,1.3,2001
AK,54452,644D,RE,Natural Gas Internal Combustion Engine,IC,NG,1968,1.3,1.3,2001
AK,54452,644E,RE,Natural Gas Internal Combustion Engine,IC,NG,1968,1.3,1.3,2001
AK,54452,644F,RE,Natural Gas Internal Combustion Engine,IC,NG,1968,1.3,1.3,2001
AK,54452,644G,RE,Natural Gas Internal Combustion Engine,IC,NG,1968,1.3,1.3,2001
CA,54454,GEN3,RE,Onshore Wind Turbine,WT,WND,1994,34.5,34.5,2011
CA,54517,GEN2,RE,Wood/Wood Waste Biomass,ST,WDS,2001,7.5,6,2018
LA,54518,GT1,RE,Natural Gas Fired Combustion Turbine,GT,NG,1985,38.2,33,2010
TX,54520,3,RE,Other Waste Biomass,IC,OBG,1978,1.1,1.1,2003
FL,54534,1,RE,Natural Gas Internal Combustion Engine,IC,NG,1993,1.7,1.6,2018
WA,54562,2,RE,Wood/Wood Waste Biomass,ST,BLQ,1936,2.5,2.5,2007
WA,54562,3,RE,Wood/Wood Waste Biomass,ST,BLQ,1941,3.5,3.5,2007
WA,54562,4,RE,Wood/Wood Waste Biomass,ST,BLQ,1949,10,10,2018
WA,54562,5,RE,Wood/Wood Waste Biomass,ST,BLQ,1950,6,5.7,2007
WA,54562,8,RE,Natural Gas Fired Combustion Turbine,GT,NG,1995,68,60,2002
GA,54566,GEN1,RE,Petroleum Liquids,IC,DFO,1993,1.6,1.5,2010
GA,54566,GEN2,RE,Petroleum Liquids,IC,DFO,1994,1.7,1.5,2010
GA,54566,GEN3,RE,Petroleum Liquids,IC,DFO,1995,1.7,1.7,2010
GA,54566,PPD1,RE,Petroleum Liquids,IC,DFO,1992,0.4,0.4,2006
GA,54566,PPD2,RE,Petroleum Liquids,IC,DFO,1992,0.4,0.4,2006
NJ,54569,SBG1,RE,Petroleum Liquids,IC,DFO,1988,0.6,0.6,2002
MA,54586,V643,RE,Natural Gas Fired Combined Cycle,CT,NG,1992,65.5,58,2007
FL,54623,1,RE,Other Waste Biomass,IC,OBG,1989,1.2,1.2,2014
FL,54623,2,RE,Other Waste Biomass,IC,OBG,1989,1.2,1.2,2014
FL,54623,3,RE,Other Waste Biomass,IC,OBG,1989,1.2,1.2,2012
FL,54623,4,RE,Other Waste Biomass,IC,OBG,1989,1.2,1.2,2012
FL,54624,1,RE,All Other,OT,OTH,1991,0.9,0.8,2014
FL,54624,2,RE,All Other,OT,OTH,1991,0.9,0.8,2014
FL,54624,3,RE,All Other,OT,OTH,1991,0.9,0.8,2014
NC,54656,NO 2,RE,Wood/Wood Waste Biomass,ST,BLQ,1955,10,8.3,2018
IL,54659,GEN1,RE,Landfill Gas,IC,LFG,1992,0.8,0.8,2017
IL,54659,GEN2,RE,Landfill Gas,IC,LFG,1992,0.8,0.8,2017
NM,54667,4,RE,Natural Gas Steam Turbine,ST,NG,1930,7.5,7,2004
NM,54667,5,RE,Natural Gas Steam Turbine,ST,NG,1950,10,9.3,2005
NM,54667,8,RE,Natural Gas Steam Turbine,ST,NG,1973,30,27.9,2005
SC,54675,DI1,RE,Petroleum Liquids,IC,DFO,1998,1.6,1.6,2011
CA,54687,EXIS,RE,Onshore Wind Turbine,WT,WND,1987,15,15,2015
ID,54690,500,RE,Natural Gas Steam Turbine,ST,NG,1950,0.5,0.5,2003
PA,54693,GT_3,RE,Natural Gas Fired Combined Cycle,CT,NG,1989,8.3, ,2004
PA,54693,GT_4,RE,Natural Gas Fired Combined Cycle,CT,NG,1989,8.3, ,2004
IA,54700,GEN9,IP,Landfill Gas,IC,LFG, ,1.6,1.6, 
NJ,54707,1,RE,Natural Gas Fired Combustion Turbine,GT,NG,1993,4.1,4.1,2018
IA,54713,1233,RE,Petroleum Liquids,IC,DFO,1996,1,1,2000
CA,54724,OE10,RE,Geothermal,ST,GEO,1987,1.2,0.9,2007
CA,54724,OE11,RE,Geothermal,ST,GEO,1987,1.2,0.9,2007
CA,54724,OE12,RE,Geothermal,ST,GEO,1987,1.2,0.9,2007
CA,54724,OE13,RE,Geothermal,ST,GEO,1987,1.2,0.9,2007
CA,54724,OE21,RE,Geothermal,ST,GEO,1987,1.2,0.9,2007
CA,54724,OE22,RE,Geothermal,ST,GEO,1987,1.2,0.9,2007
CA,54724,OE23,RE,Geothermal,ST,GEO,1987,1.2,0.9,2007
CA,54724,OE24,RE,Geothermal,ST,GEO,1987,1.2,0.9,2007
CA,54724,OE25,RE,Geothermal,ST,GEO,1987,1.2,0.9,2007
CA,54724,OE26,RE,Geothermal,ST,GEO,1987,1.2,0.9,2007
CA,54724,OE27,RE,Geothermal,ST,GEO,1987,1.2,0.9,2007
CA,54724,OEC1,RE,Geothermal,ST,GEO,1987,1.2,0.9,2007
CA,54724,OEC2,RE,Geothermal,ST,GEO,1987,1.2,0.9,2007
CA,54724,OEC3,RE,Geothermal,ST,GEO,1987,1.2,0.9,2007
CA,54724,OEC4,RE,Geothermal,ST,GEO,1987,1.2,0.9,2007
CA,54724,OEC5,RE,Geothermal,ST,GEO,1987,1.2,0.9,2007
CA,54724,OEC6,RE,Geothermal,ST,GEO,1987,1.2,0.9,2007
CA,54724,OEC7,RE,Geothermal,ST,GEO,1987,1.2,0.9,2007
CA,54724,OEC8,RE,Geothermal,ST,GEO,1987,1.2,0.9,2007
CA,54724,OEC9,RE,Geothermal,ST,GEO,1987,1.2,0.9,2007
NM,54734,10,RE,Petroleum Liquids,IC,DFO,1971,3,2.9,2017
NM,54734,2,RE,Petroleum Liquids,IC,DFO,1967,3,2.9,2017
NM,54734,5,RE,Petroleum Liquids,IC,DFO,1967,3,2.9,2017
NM,54734,6,RE,Petroleum Liquids,IC,DFO,1967,3,2.9,2017
NM,54734,9,RE,Petroleum Liquids,IC,DFO,1971,3,2.9,2017
AL,54743,1,RE,All Other,ST,WH,1951,0.8,0.7,2009
AL,54743,2,RE,All Other,ST,WH,1951,0.8,0.7,2009
AL,54763,3TG,RE,Wood/Wood Waste Biomass,ST,BLQ,2003,19,16,2012
AL,54763,ITG,RE,Wood/Wood Waste Biomass,ST,BLQ,1957,10,9.2,2003
IL,54780,T5,RE,Natural Gas Steam Turbine,ST,NG,1955,3,3,2003
NY,54782,GE19,IP,Landfill Gas,IC,LFG, ,1.6,1.6, 
NY,54782,GE20,IP,Landfill Gas,IC,LFG, ,1.6,1.6, 
NY,54782,GE21,IP,Landfill Gas,IC,LFG, ,1.6,1.6, 
NY,54782,GE22,IP,Landfill Gas,IC,LFG, ,1.6,1.6, 
AL,54789,1TG,RE,Wood/Wood Waste Biomass,ST,BLQ,1957,12.5, ,2017
MN,54794,EXIS,RE,Onshore Wind Turbine,WT,WND,1994,21.9,21.9,2016
MD,54795,GEN3,RE,Natural Gas Steam Turbine,ST,NG,1959,2.5,2.5,2000
CA,54800,9930,RE,Natural Gas Internal Combustion Engine,IC,NG,1983,0.7,0.7,2000
GA,54813,5,RE,Petroleum Liquids,IC,DFO,2009,0.6,0.6,2015
GA,54813,6,RE,Petroleum Liquids,IC,DFO,2010,0.6,0.6,2017
NM,54814,GENA,RE,Natural Gas Fired Combustion Turbine,GT,NG,1981,30.4,30.4,2016
NM,54814,GENB,RE,Natural Gas Fired Combustion Turbine,GT,NG,1981,30.4,30.4,2016
NM,54814,GO1A,RE,Natural Gas Fired Combustion Turbine,GT,NG,1996,30.4,30.4,2016
NM,54814,GO1B,RE,Natural Gas Fired Combustion Turbine,GT,NG,1996,30.4,30.4,2016
AK,54834,EN-1,RE,Petroleum Liquids,IC,DFO,1954,1,1,2009
AK,54834,EN-2,RE,Petroleum Liquids,IC,DFO,1954,1,1,2009
AK,54834,EN-3,RE,Petroleum Liquids,IC,DFO,1954,1,1,2009
WI,54842,GEN1,RE,Landfill Gas,IC,LFG,1991,0.8,0.8,2006
WI,54842,GEN2,RE,Landfill Gas,IC,LFG,1991,0.8,0.8,2006
WI,54842,GEN3,RE,Landfill Gas,IC,LFG,1991,0.8,0.8,2006
GA,54848,GEN1,RE,Petroleum Liquids,IC,DFO,1986,0.4,0.4,2013
GA,54848,GEN2,RE,Petroleum Liquids,IC,DFO,1986,0.4,0.4,2013
GA,54848,GEN3,RE,Petroleum Liquids,IC,DFO,1986,0.4,0.4,2013
WI,54851,GEN2,RE,Natural Gas Fired Combustion Turbine,GT,NG,1971,17.5,13,2013
WI,54857,1ST,RE,Conventional Steam Coal,ST,BIT,1940,2.5,2.5,2008
WI,54857,2ST,RE,Conventional Steam Coal,ST,BIT,1964,9.3,9.3,2008
GA,54880,TUR1,RE,Natural Gas Fired Combustion Turbine,GT,NG,1986,1,0.9,2002
GA,54880,WP1,RE,Petroleum Liquids,IC,DFO,1988,1.1,1.1,2006
GA,54880,WPH1,RE,Petroleum Liquids,IC,DFO,1988,1.1,1.1,2013
GA,54880,WPH2,RE,Petroleum Liquids,IC,DFO,1989,1.2,1.2,2013
GA,54880,WPH3,RE,Petroleum Liquids,IC,DFO,1988,1,1,2013
WI,54885,3TB,RE,Natural Gas Steam Turbine,ST,NG,1980,15.9,15.9,2009
WI,54885,4TB,RE,Natural Gas Steam Turbine,ST,NG,1968,19.3,19.3,2009
IL,54886,GEN2,RE,Natural Gas Internal Combustion Engine,IC,NG,1993,0.8,0.8,2015
NC,54899,1,RE,Conventional Hydroelectric,HY,WAT,1919,20,21,2012
NC,54899,2,RE,Conventional Hydroelectric,HY,WAT,1919,20,21,2012
NC,54899,3,RE,Conventional Hydroelectric,HY,WAT,1919,20,21,2012
NC,54899,4,RE,Conventional Hydroelectric,HY,WAT,1919,20,21,2012
NJ,54913,GEN1,RE,Natural Gas Fired Combustion Turbine,GT,NG,1995,6.5,6.5,2004
NJ,54913,GEN2,RE,Natural Gas Fired Combustion Turbine,GT,NG,1995,6.5,6.5,2004
IA,54929,6110,RE,Petroleum Liquids,IC,DFO,1995,1.6,1.6,2003
IA,54930,5100,RE,Petroleum Liquids,IC,DFO,1995,1.6,1.6,2011
IA,54930,5200,RE,Petroleum Liquids,IC,DFO,1995,1.6,1.6,2011
IA,54930,5300,RE,Petroleum Liquids,IC,DFO,1995,1.6,1.6,2011
IA,54930,5400,RE,Petroleum Liquids,IC,DFO,1995,1.6,1.6,2011
IA,54930,5500,RE,Petroleum Liquids,IC,DFO,1995,1.6,1.6,2011
IL,54932,GEN1,RE,Natural Gas Internal Combustion Engine,IC,NG,1994,0.7,0.7,2018
IL,54932,GEN2,RE,Natural Gas Internal Combustion Engine,IC,NG,1994,0.7,0.7,2018
MN,54939,UNT3,RE,Landfill Gas,IC,LFG,1994,0.9,0.8,2007
TX,54962,UN73,RE,Natural Gas Internal Combustion Engine,IC,NG,1973,3,2.9,2007
TX,54962,UN74,RE,Natural Gas Internal Combustion Engine,IC,NG,1987,3.4,3.3,2007
TX,54962,UN75,RE,Natural Gas Internal Combustion Engine,IC,NG,1987,2.5,2.4,2007
TX,54962,UN76,RE,Natural Gas Internal Combustion Engine,IC,NG,1955,0.1,0.1,2007
TX,54962,UN77,RE,Natural Gas Internal Combustion Engine,IC,NG,1968,0.5,0.5,2007
TX,54962,UN78,RE,Natural Gas Internal Combustion Engine,IC,NG,1968,0.5,0.5,2007
TX,54962,UN79,RE,Natural Gas Internal Combustion Engine,IC,NG,1968,0.5,0.5,2007
MI,54965,DCT,RE,Conventional Steam Coal,ST,BIT,1935,1.2,1.2,2002
MI,54965,DCTG,RE,Conventional Steam Coal,ST,BIT,1935,0.7,0.7,2001
MA,54981,C-AB,RE,Conventional Hydroelectric,HY,WAT,1982,0.3,0.3,2012
MA,54981,C-C,RE,Conventional Hydroelectric,HY,WAT,1982,0.3,0.3,2012
MA,54981,GILA,RE,Conventional Hydroelectric,HY,WAT,1982,0.5,0.5,2012
MA,54981,GILD,RE,Conventional Hydroelectric,HY,WAT,1982,0.4,0.3,2013
MA,54981,TOM,RE,Conventional Hydroelectric,HY,WAT,1982,0.5,0.4,2013
NC,54984,UNT1,RE,Landfill Gas,GT,LFG,1996,4.5,3.3,2017
AL,54985,P83,RE,Natural Gas Steam Turbine,ST,NG,1986,5,4.2,2003
NH,55006,UNT1,RE,Landfill Gas,IC,LFG,1996,2.2,2,2014
ID,55007,LS1,RE,Conventional Hydroelectric,HY,WAT,1985,0.1,0.1,2018
ID,55007,LS2,RE,Conventional Hydroelectric,HY,WAT,1985,0.1,0.1,2018
ID,55007,LS3,RE,Conventional Hydroelectric,HY,WAT,1985,0.1,0.1,2018
ID,55007,LS4,RE,Conventional Hydroelectric,HY,WAT,1985,0.1,0.1,2018
ID,55007,LS5,RE,Conventional Hydroelectric,HY,WAT,1985,0.1,0.1,2018
ID,55007,UE5,RE,Conventional Hydroelectric,HY,WAT,1997,0.1,0.1,2018
ID,55007,UW1,RE,Conventional Hydroelectric,HY,WAT,1983,0.2,0.2,2018
ID,55007,UW2,RE,Conventional Hydroelectric,HY,WAT,1983,0.2,0.2,2018
ID,55007,UW3,RE,Conventional Hydroelectric,HY,WAT,1983,0.2,0.2,2018
ID,55007,UW4,RE,Conventional Hydroelectric,HY,WAT,1983,0.2,0.2,2018
IL,55014,GEN3,RE,Landfill Gas,GT,LFG,1998,3.3,2.9,2010
MA,55046,GEN1,RE,Natural Gas Internal Combustion Engine,IC,NG,1993,1,1,2011
MA,55046,GEN2,RE,Natural Gas Internal Combustion Engine,IC,NG,1993,1,1,2011
MA,55046,GEN3,RE,Natural Gas Internal Combustion Engine,IC,NG,1993,1,1,2011
RI,55048,UNT3,CN,Natural Gas Fired Combined Cycle,CT,NG, ,179.3,159.4, 
RI,55048,UNT4,IP,Natural Gas Fired Combined Cycle,CA,NG, ,93.2,90.6, 
CA,55049,GEN1,RE,Wood/Wood Waste Biomass,ST,WDS,1999,4,3.9,2015
TX,55052,623,RE,Natural Gas Internal Combustion Engine,IC,NG,1986,0.5,0.5,1999
TX,55053,324,RE,Natural Gas Internal Combustion Engine,IC,NG,1958,0.3,0.3,2000
TX,55053,325,RE,Natural Gas Internal Combustion Engine,IC,NG,1958,0.3,0.3,2000
TX,55053,326,RE,Natural Gas Internal Combustion Engine,IC,NG,1958,0.3,0.3,2000
TX,55053,327,RE,Natural Gas Internal Combustion Engine,IC,NG,1958,0.3,0.3,2000
MS,55063,CTG4,IP,Natural Gas Fired Combined Cycle,CT,NG, ,292,292, 
TX,55064,UNT2,RE,Natural Gas Fired Combustion Turbine,GT,NG,1999,126.9,110.7,2005
IL,55067,GEN1,RE,Natural Gas Fired Combustion Turbine,GT,NG,1997,1.1,1.1,2016
IL,55067,GEN2,RE,Natural Gas Fired Combustion Turbine,GT,NG,1997,1.1,1.1,2016
IL,55067,GEN3,RE,Natural Gas Fired Combustion Turbine,GT,NG,1997,1.1,1.1,2016
CA,55161,UNT2,RE,Landfill Gas,IC,LFG,1998,3,2.7,2016
CA,55185,GENA,RE,Natural Gas Fired Combustion Turbine,GT,NG,1989,3,2.7,2010
CA,55185,GENB,RE,Natural Gas Fired Combustion Turbine,GT,NG,1989,3,2.7,2010
CA,55185,GENC,RE,Natural Gas Fired Combustion Turbine,GT,NG,1989,3,2.7,2010
NM,55210,3,IP,Natural Gas Fired Combined Cycle,CT,NG, ,177,141, 
KY,55227,GT1,CN,Natural Gas Fired Combustion Turbine,GT,NG, ,59,45, 
KY,55227,GT2,CN,Natural Gas Fired Combustion Turbine,GT,NG, ,59,45, 
KY,55227,GT3,CN,Natural Gas Fired Combustion Turbine,GT,NG, ,59,45, 
KY,55227,GT4,CN,Natural Gas Fired Combustion Turbine,GT,NG, ,59,45, 
KY,55227,GT5,CN,Natural Gas Fired Combustion Turbine,GT,NG, ,59,45, 
KY,55227,GT6,CN,Natural Gas Fired Combustion Turbine,GT,NG, ,59,45, 
KY,55227,GT7,CN,Natural Gas Fired Combustion Turbine,GT,NG, ,59,45, 
KY,55227,GT8,CN,Natural Gas Fired Combustion Turbine,GT,NG, ,59,45, 
IN,55229,GT5,CN,Natural Gas Fired Combustion Turbine,GT,NG, ,59,45, 
IN,55229,GT6,CN,Natural Gas Fired Combustion Turbine,GT,NG, ,59,45, 
IN,55229,GT7,CN,Natural Gas Fired Combustion Turbine,GT,NG, ,59,45, 
IN,55229,GT8,CN,Natural Gas Fired Combustion Turbine,GT,NG, ,59,45, 
NY,55243,10,RE,Petroleum Liquids,GT,KER,1971,23.8, ,2018
NY,55243,12,RE,Petroleum Liquids,GT,KER,1971,23.8, ,2018
NY,55243,13,RE,Petroleum Liquids,GT,KER,1971,23.8, ,2018
NY,55243,5,RE,Petroleum Liquids,GT,KER,1970,16.3, ,2018
NY,55243,7,RE,Petroleum Liquids,GT,KER,1970,16.3, ,2018
NY,55243,8,RE,Petroleum Liquids,GT,KER,1970,16.3, ,2018
NY,55243,9,RE,Petroleum Liquids,GT,KER,1970,19.2, ,2002
IL,55245,TG2,RE,Natural Gas Steam Turbine,ST,NG,1953,6,4.9,2018
NM,55252,1,IP,Natural Gas Fired Combustion Turbine,GT,NG, ,44,37, 
TX,55309,GEN2,RE,Natural Gas Fired Combined Cycle,CA,NG,2000,3,3,2012
NM,55312,1,RE,Petroleum Liquids,IC,DFO,1982,0.8,0.8,2018
NM,55312,2,RE,Petroleum Liquids,IC,DFO,1982,0.8,0.8,2018
NM,55312,3,RE,Petroleum Liquids,IC,DFO,1982,0.8,0.8,2018
IA,55315,GEN1,RE,Petroleum Liquids,IC,DFO,1997,1,1,2007
GA,55319,CU1,RE,Petroleum Liquids,IC,DFO,1979,0.7,0.7,2010
CA,55339,GEN1,RE,Onshore Wind Turbine,WT,WND,1999,2.1,1.5,2009
TX,55357,CTG3,IP,Natural Gas Fired Combined Cycle,CT,NG, ,200,166, 
TX,55357,CTG4,IP,Natural Gas Fired Combined Cycle,CT,NG, ,200,166, 
WY,55360,GEN1,CN,Conventional Steam Coal,ST,WC, ,320,275, 
IN,55364,CT21,IP,Natural Gas Fired Combined Cycle,CT,NG, ,159,159, 
IN,55364,CT22,IP,Natural Gas Fired Combined Cycle,CT,NG, ,154.3,154.3, 
IN,55364,ST2,IP,Natural Gas Fired Combined Cycle,CA,NG, ,195.4,195.4, 
PA,55370,N60,RE,Onshore Wind Turbine,WT,WND,2000,10.4,10.4,2015
OH,55384,GT1,CN,Natural Gas Fired Combustion Turbine,GT,NG, ,94,76, 
OH,55384,GT2,CN,Natural Gas Fired Combustion Turbine,GT,NG, ,94,76, 
OH,55384,GT3,CN,Natural Gas Fired Combustion Turbine,GT,NG, ,94,76, 
OH,55384,GT4,CN,Natural Gas Fired Combustion Turbine,GT,NG, ,94,76, 
OH,55384,GT5,CN,Natural Gas Fired Combustion Turbine,GT,NG, ,94,76, 
OH,55384,GT6,CN,Natural Gas Fired Combustion Turbine,GT,NG, ,94,76, 
IN,55385,GT1,CN,Natural Gas Fired Combustion Turbine,GT,NG, ,58.9,58.9, 
IN,55385,GT2,CN,Natural Gas Fired Combustion Turbine,GT,NG, ,58.9,58.9, 
IN,55385,GT3,CN,Natural Gas Fired Combustion Turbine,GT,NG, ,58.9,58.9, 
IN,55385,GT4,CN,Natural Gas Fired Combustion Turbine,GT,NG, ,58.9,58.9, 
IN,55385,GT5,CN,Natural Gas Fired Combustion Turbine,GT,NG, ,58.9,58.9, 
IN,55385,GT6,CN,Natural Gas Fired Combustion Turbine,GT,NG, ,58.9,58.9, 
IN,55385,GT7,CN,Natural Gas Fired Combustion Turbine,GT,NG, ,58.9,58.9, 
IN,55385,GT8,CN,Natural Gas Fired Combustion Turbine,GT,NG, ,58.9,58.9, 
IL,55392,CTG4,IP,Natural Gas Fired Combustion Turbine,GT,NG, ,198.9,152, 
IL,55392,CTG5,IP,Natural Gas Fired Combustion Turbine,GT,NG, ,198.9,152, 
FL,55414,G401,CN,Natural Gas Fired Combustion Turbine,GT,NG, ,259,200, 
FL,55414,G501,CN,Natural Gas Fired Combustion Turbine,GT,NG, ,259,200, 
AR,55418,CT3,IP,Natural Gas Fired Combined Cycle,CT,NG, ,198.9,173.8, 
AR,55418,CT4,IP,Natural Gas Fired Combined Cycle,CT,NG, ,198.9,173.8, 
AR,55418,ST2,IP,Natural Gas Fired Combined Cycle,CA,NG, ,317.1,304.4, 
TX,55465,CTG1,CN,Natural Gas Fired Combined Cycle,CT,NG, ,180,180, 
TX,55465,CTG2,IP,Natural Gas Fired Combined Cycle,CT,NG, ,180,180, 
TX,55465,CTG3,IP,Natural Gas Fired Combined Cycle,CT,NG, ,180,180, 
TX,55465,STG1,IP,Natural Gas Fired Combined Cycle,CA,NG, ,360,360, 
LA,55486,CTG1,CN,Natural Gas Fired Combustion Turbine,GT,NG, ,200,172, 
LA,55486,CTG2,CN,Natural Gas Fired Combustion Turbine,GT,NG, ,200,172, 
LA,55486,ST1,CN,Natural Gas Fired Combined Cycle,CA,NG, ,255,215, 
AZ,55522,CT11,IP,Natural Gas Fired Combustion Turbine,GT,NG, ,45,38, 
AZ,55522,CT12,IP,Natural Gas Fired Combustion Turbine,GT,NG, ,45,38, 
PA,55524,CTG7,CN,Natural Gas Fired Combined Cycle,CT,NG, ,120,120, 
TX,55526,GEN1,RE,Landfill Gas,IC,LFG,2003,1.7,1.7,2018
TX,55526,GEN2,RE,Landfill Gas,IC,LFG,2003,1.7,1.7,2018
TX,55526,GEN3,RE,Landfill Gas,IC,LFG,2003,1.7,1.7,2018
TX,55526,GEN4,RE,Landfill Gas,IC,LFG,2003,1.7,1.7,2018
TX,55526,GEN5,RE,Landfill Gas,IC,LFG,2003,1.7,1.7,2018
TX,55526,GEN6,RE,Landfill Gas,IC,LFG,2004,1.7,1.7,2018
NC,55534,3516,RE,Petroleum Liquids,IC,DFO,1992,1.6,1.3,2013
CA,55538,GEN1,RE,Natural Gas Fired Combustion Turbine,GT,NG,2001,44,33.6,2013
TX,55551,UN5,IP,Landfill Gas,IC,LFG, ,1.3,1, 
TX,55551,UNT1,RE,Landfill Gas,IC,LFG,2003,1,1,2016
TX,55551,UNT2,RE,Landfill Gas,IC,LFG,2003,1,1,2016
TX,55551,UNT3,RE,Landfill Gas,IC,LFG,2003,1,1,2016
TX,55551,UNT4,RE,Landfill Gas,IC,LFG,2003,1,1,2016
TX,55552,UNT1,RE,Landfill Gas,IC,LFG,2003,1,1,2016
TX,55552,UNT2,RE,Landfill Gas,IC,LFG,2003,1,1,2016
TX,55552,UNT3,RE,Landfill Gas,IC,LFG,2003,1,1,2016
TX,55552,UNT4,RE,Landfill Gas,IC,LFG,2003,1,1,2016
TX,55554,UNT2,RE,Landfill Gas,IC,LFG,2003,1.7,1.7,2018
