# File: UCS_Database.csv
# Title: UCS EW3 Energy Water Database
# Units: Specified in column headers
# Source: http://www.ucsusa.org/clean-energy/energy-water-use/ucs-power-plant-database#.WdeR91tSyCg
# Comments: Includes general plant characteristics, locational information, electricity production, water use data.
Plant Code,Plant Name,State,Plant-Generator Code,Parent Company,Technology Code,Requires cooling?,Cooling Technology,Fuel,Latitude,Longitude,Water Basin (8-digit HUC),Water Resource Region,First Year of Operation,Nameplate Capacity (MW),Estimated Generation (MWh),Estimated Capacity Factor,Reported Water Source (Name),Reported Water Source (Type),Reported  Withdrawal (million gallons/yr),Reported  Consumption (million gallons/yr),Calculated Withdrawal (million gallons/yr),Calculated Withdrawal MIN (million gallons/yr),Calculated Withdrawal MAX (million gallons/yr),Calculated Consumption (million gallons/yr),Calculated Consumption MIN (million gallons/yr),Calculated Consumption MAX (million gallons/yr)
55395,Crossroads Energy Center,MS,55395-CT04,Clarksdale City of,NG-NA-CT,No,None,Natural Gas,34.2019,-90.5697,8030207,Lower Mississippi,2002,76.6,353,0%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
55395,Crossroads Energy Center,MS,55395-CT02,Clarksdale City of,NG-NA-CT,No,None,Natural Gas,34.2019,-90.5697,8030207,Lower Mississippi,2002,76.6,353,0%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
55395,Crossroads Energy Center,MS,55395-CT03,Clarksdale City of,NG-NA-CT,No,None,Natural Gas,34.2019,-90.5697,8030207,Lower Mississippi,2002,76.6,353,0%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
55396,Green Power I,CA,55396-WGNS,"NextEra Energy, Inc.",WN-NA-WN,No,None,Wind,33.9014,-116.7167,18100201,California,1975,16.5,30809,21%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
55397,Washington Energy Facility,OH,55397-CT2,Duke Energy Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,39.5481,-81.64,5040004,Ohio,2002,150,91000,7%,Muskingum River,Surface Water,0,0,23,14,26,18,12,27
55397,Washington Energy Facility,OH,55397-ST1,Duke Energy Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,39.5481,-81.64,5040004,Ohio,2002,300,121040,5%,Muskingum River,Surface Water,"5,898","4,812",31,18,34,24,16,36
55397,Washington Energy Facility,OH,55397-CT1,Duke Energy Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,39.5481,-81.64,5040004,Ohio,2002,150,91000,7%,Muskingum River,Surface Water,0,0,23,14,26,18,12,27
55399,Delaware Mountain Windfarm,TX,55399-01,"NextEra Energy, Inc.",WN-NA-WN,No,None,Wind,31.6414,-104.7519,13050004,Rio Grande,1999,30,54590,21%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
55400,Elk Hills Power LLC,CA,55400-CTG1,Occidental Petroleum Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,35.45,-119.7667,18030012,California,2003,199,1102435,63%,West Kern Water District,Waste Water,0,0,279,165,312,218,143,331
55400,Elk Hills Power LLC,CA,55400-CTG2,Occidental Petroleum Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,35.45,-119.7667,18030012,California,2003,199,1102435,63%,West Kern Water District,Waste Water,0,0,279,165,312,218,143,331
55400,Elk Hills Power LLC,CA,55400-STG,Occidental Petroleum Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,35.45,-119.7667,18030012,California,2003,225,1347023,68%,West Kern Water District,Waste Water,661,802,341,202,381,267,175,404
55401,Rolling Hills Generating LLC,OH,55401-CT1,Tenaska Inc.,NG-NA-CT,No,None,Natural Gas,39.0839,-82.3328,5090101,Ohio,2003,195.5,10510,1%,Municipality,Municipal,0,0,0,0,0,0,0,0
55401,Rolling Hills Generating LLC,OH,55401-CT2,Tenaska Inc.,NG-NA-CT,No,None,Natural Gas,39.0839,-82.3328,5090101,Ohio,2003,195.5,10510,1%,Municipality,Municipal,0,0,0,0,0,0,0,0
55401,Rolling Hills Generating LLC,OH,55401-CT3,Tenaska Inc.,NG-NA-CT,No,None,Natural Gas,39.0839,-82.3328,5090101,Ohio,2003,195.5,10510,1%,Municipality,Municipal,0,0,0,0,0,0,0,0
55401,Rolling Hills Generating LLC,OH,55401-CT4,Tenaska Inc.,NG-NA-CT,No,None,Natural Gas,39.0839,-82.3328,5090101,Ohio,2003,195.5,10510,1%,Municipality,Municipal,0,0,0,0,0,0,0,0
55401,Rolling Hills Generating LLC,OH,55401-CT5,Tenaska Inc.,NG-NA-CT,No,None,Natural Gas,39.0839,-82.3328,5090101,Ohio,2003,195.5,10510,1%,Municipality,Municipal,0,0,0,0,0,0,0,0
55402,Renaissance Power LLC,MI,55402-CT1,LS Power Group,NG-NA-CT,No,None,Natural Gas,43.1394,-88.88,7090001,Upper Mississippi,2002,170,69115,5%,Carson City Municipal Wtr Dist,Municipal,0,0,0,0,0,0,0,0
55402,Renaissance Power LLC,MI,55402-CT2,LS Power Group,NG-NA-CT,No,None,Natural Gas,43.1394,-88.88,7090001,Upper Mississippi,2002,170,69115,5%,Carson City Municipal Wtr Dist,Municipal,0,0,0,0,0,0,0,0
55402,Renaissance Power LLC,MI,55402-CT3,LS Power Group,NG-NA-CT,No,None,Natural Gas,43.1394,-88.88,7090001,Upper Mississippi,2002,170,69115,5%,Carson City Municipal Wtr Dist,Municipal,0,0,0,0,0,0,0,0
55402,Renaissance Power LLC,MI,55402-CT4,LS Power Group,NG-NA-CT,No,None,Natural Gas,43.1394,-88.88,7090001,Upper Mississippi,2002,170,69115,5%,Carson City Municipal Wtr Dist,Municipal,0,0,0,0,0,0,0,0
55404,Carville Energy LLC,LA,55404-CTG1,Calpine Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,30.2294,-91.065,8070202,Lower Mississippi,2003,187,707947,43%,Mississippi River,Surface Water,0,0,179,106,200,140,92,212
55404,Carville Energy LLC,LA,55404-CTG2,Calpine Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,30.2294,-91.065,8070202,Lower Mississippi,2003,187,707947,43%,Mississippi River,Surface Water,0,0,179,106,200,140,92,212
55404,Carville Energy LLC,LA,55404-STG,Calpine Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,30.2294,-91.065,8070202,Lower Mississippi,2003,196,469701,27%,Mississippi River,Surface Water,708,613,119,70,133,93,61,141
55405,Athens Generating Plant,NY,55405-ST1,MACH Gen LLC,NG-DR-CC,No,Dry Cooled,Natural Gas,42.2728,-73.8492,2020006,Mid Atlantic,2004,141,623446,50%,Hudson River,Surface Water,0,0,1,0,2,1,0,2
55405,Athens Generating Plant,NY,55405-ST2,MACH Gen LLC,NG-DR-CC,No,Dry Cooled,Natural Gas,42.2728,-73.8492,2020006,Mid Atlantic,2004,141,623446,50%,Hudson River,Surface Water,0,0,1,0,2,1,0,2
55405,Athens Generating Plant,NY,55405-CT3,MACH Gen LLC,NG-DR-CC,No,Dry Cooled,Natural Gas,42.2728,-73.8492,2020006,Mid Atlantic,2003,300,1326481,50%,Hudson River,Surface Water,0,0,3,0,5,3,0,5
55405,Athens Generating Plant,NY,55405-CT1,MACH Gen LLC,NG-DR-CC,No,Dry Cooled,Natural Gas,42.2728,-73.8492,2020006,Mid Atlantic,2004,300,1326481,50%,Hudson River,Surface Water,0,0,3,0,5,3,0,5
55405,Athens Generating Plant,NY,55405-CT2,MACH Gen LLC,NG-DR-CC,No,Dry Cooled,Natural Gas,42.2728,-73.8492,2020006,Mid Atlantic,2004,300,1326481,50%,Hudson River,Surface Water,0,0,3,0,5,3,0,5
55405,Athens Generating Plant,NY,55405-ST3,MACH Gen LLC,NG-DR-CC,No,Dry Cooled,Natural Gas,42.2728,-73.8492,2020006,Mid Atlantic,2004,141,623446,50%,Hudson River,Surface Water,0,0,1,0,2,1,0,2
55406,Effingham County Power Project,GA,55406-STG,not reported,NG-RC-CC,Yes,Recirculating,Natural Gas,32.2819,-81.2847,3060109,South Atlantic Gulf,2003,197.8,360635,21%,Municipality,Municipal,0,0,91,54,102,71,47,108
55406,Effingham County Power Project,GA,55406-UNT1,not reported,NG-RC-CC,Yes,Recirculating,Natural Gas,32.2819,-81.2847,3060109,South Atlantic Gulf,2003,199.4,363552,21%,Municipality,Municipal,0,0,92,55,103,72,47,109
55406,Effingham County Power Project,GA,55406-UNT2,not reported,NG-RC-CC,Yes,Recirculating,Natural Gas,32.2819,-81.2847,3060109,South Atlantic Gulf,2003,199.4,363552,21%,Municipality,Municipal,0,0,92,55,103,72,47,109
55409,Calhoun Energy Center,AL,55409-CAL3,"NextEra Energy, Inc.",NG-NA-CT,No,None,Natural Gas,33.5883,-85.9731,3150106,South Atlantic Gulf,2003,187,58637,4%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
55409,Calhoun Energy Center,AL,55409-CAL4,"NextEra Energy, Inc.",NG-NA-CT,No,None,Natural Gas,33.5883,-85.9731,3150106,South Atlantic Gulf,2003,187,58637,4%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
55409,Calhoun Energy Center,AL,55409-CAL1,"NextEra Energy, Inc.",NG-NA-CT,No,None,Natural Gas,33.5883,-85.9731,3150106,South Atlantic Gulf,2003,187,58637,4%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
55409,Calhoun Energy Center,AL,55409-CAL2,"NextEra Energy, Inc.",NG-NA-CT,No,None,Natural Gas,33.5883,-85.9731,3150106,South Atlantic Gulf,2003,187,58637,4%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
55412,Osprey Energy Center,FL,55412-OEC1,Calpine Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,28.0517,-81.8036,3100101,South Atlantic Gulf,2004,192.1,644535,38%,"Ground, Municipality",Groundwater,0,0,163,97,182,128,84,193
55412,Osprey Energy Center,FL,55412-OEC2,Calpine Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,28.0517,-81.8036,3100101,South Atlantic Gulf,2004,192.1,644535,38%,"Ground, Municipality",Groundwater,0,0,163,97,182,128,84,193
55412,Osprey Energy Center,FL,55412-OECS,Calpine Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,28.0517,-81.8036,3100101,South Atlantic Gulf,2004,260,770970,34%,"Ground, Municipality",Groundwater,"1,132",778,195,116,218,153,100,231
55414,Shady Hills Generating Station,FL,55414-G101,General Electric Company,NG-NA-CT,No,None,Natural Gas,28.365,-82.5572,3100207,South Atlantic Gulf,2002,182,402394,25%,Wells,Groundwater,0,0,0,0,0,0,0,0
55414,Shady Hills Generating Station,FL,55414-G201,General Electric Company,NG-NA-CT,No,None,Natural Gas,28.365,-82.5572,3100207,South Atlantic Gulf,2002,182,402394,25%,Wells,Groundwater,0,0,0,0,0,0,0,0
55414,Shady Hills Generating Station,FL,55414-G301,General Electric Company,NG-NA-CT,No,None,Natural Gas,28.365,-82.5572,3100207,South Atlantic Gulf,2002,182,402394,25%,Wells,Groundwater,0,0,0,0,0,0,0,0
55415,Vandolah Power Station,FL,55415-G101,not reported,NG-NA-CT,No,None,Natural Gas,27.5228,-81.9244,3100101,South Atlantic Gulf,2002,182,40123,3%,Wells,Groundwater,0,0,0,0,0,0,0,0
55415,Vandolah Power Station,FL,55415-G201,not reported,NG-NA-CT,No,None,Natural Gas,27.5228,-81.9244,3100101,South Atlantic Gulf,2002,182,40123,3%,Wells,Groundwater,0,0,0,0,0,0,0,0
55415,Vandolah Power Station,FL,55415-G301,not reported,NG-NA-CT,No,None,Natural Gas,27.5228,-81.9244,3100101,South Atlantic Gulf,2002,182,40123,3%,Wells,Groundwater,0,0,0,0,0,0,0,0
55415,Vandolah Power Station,FL,55415-G401,not reported,NG-NA-CT,No,None,Natural Gas,27.5228,-81.9244,3100101,South Atlantic Gulf,2002,182,40123,3%,Wells,Groundwater,0,0,0,0,0,0,0,0
55417,Raccoon Creek Energy Center,IL,55417-CT01,Ameren Corporation,NG-NA-CT,No,None,Natural Gas,38.6989,-88.5403,5120114,Ohio,2002,114,813,0%,,Unknown Freshwater,0,0,0,0,0,0,0,0
55417,Raccoon Creek Energy Center,IL,55417-CT02,Ameren Corporation,NG-NA-CT,No,None,Natural Gas,38.6989,-88.5403,5120114,Ohio,2002,114,813,0%,,Unknown Freshwater,0,0,0,0,0,0,0,0
55417,Raccoon Creek Energy Center,IL,55417-CT03,Ameren Corporation,NG-NA-CT,No,None,Natural Gas,38.6989,-88.5403,5120114,Ohio,2002,114,813,0%,,Unknown Freshwater,0,0,0,0,0,0,0,0
55417,Raccoon Creek Energy Center,IL,55417-CT04,Ameren Corporation,NG-NA-CT,No,None,Natural Gas,38.6989,-88.5403,5120114,Ohio,2002,114,813,0%,,Unknown Freshwater,0,0,0,0,0,0,0,0
55418,KGen Hot Spring LLC,AR,55418-CT1,KGen Power Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,34.3622,-92.8128,8040102,Lower Mississippi,2002,198.9,431166,25%,Ouachita River,Surface Water,0,0,109,65,122,85,56,129
55418,KGen Hot Spring LLC,AR,55418-CT2,KGen Power Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,34.3622,-92.8128,8040102,Lower Mississippi,2002,198.9,431166,25%,Ouachita River,Surface Water,0,0,109,65,122,85,56,129
55418,KGen Hot Spring LLC,AR,55418-ST1,KGen Power Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,34.3622,-92.8128,8040102,Lower Mississippi,2002,317,489219,18%,Ouachita River,Surface Water,330,307,124,73,138,97,64,147
55419,Plaquemine Cogeneration Plant,LA,55419-G500,Dow Chemical Company,NG-RC-CC,Yes,Recirculating,Natural Gas,30.3217,-91.2347,8070300,Lower Mississippi,2004,198,828768,48%,Mississippi River,Surface Water,0,0,210,124,235,164,108,249
55419,Plaquemine Cogeneration Plant,LA,55419-G600,Dow Chemical Company,NG-RC-CC,Yes,Recirculating,Natural Gas,30.3217,-91.2347,8070300,Lower Mississippi,2004,198,828768,48%,Mississippi River,Surface Water,0,0,210,124,235,164,108,249
55419,Plaquemine Cogeneration Plant,LA,55419-G700,Dow Chemical Company,NG-RC-CC,Yes,Recirculating,Natural Gas,30.3217,-91.2347,8070300,Lower Mississippi,2004,198,828768,48%,Mississippi River,Surface Water,0,0,210,124,235,164,108,249
55419,Plaquemine Cogeneration Plant,LA,55419-G800,Dow Chemical Company,NG-RC-CC,Yes,Recirculating,Natural Gas,30.3217,-91.2347,8070300,Lower Mississippi,2004,198,828768,48%,Mississippi River,Surface Water,0,0,210,124,235,164,108,249
55419,Plaquemine Cogeneration Plant,LA,55419-ST5,Dow Chemical Company,NG-RC-CC,Yes,Recirculating,Natural Gas,30.3217,-91.2347,8070300,Lower Mississippi,2004,195,205575,12%,Mississippi River,Surface Water,330,24,52,31,58,41,27,62
55422,DeSoto County Plant,FL,55422-DES1,LS Power Group,NG-NA-CT,No,None,Natural Gas,27.2272,-81.8092,3100101,South Atlantic Gulf,2002,199.4,871,0%,Wells,Groundwater,0,0,0,0,0,0,0,0
55422,DeSoto County Plant,FL,55422-DES2,LS Power Group,NG-NA-CT,No,None,Natural Gas,27.2272,-81.8092,3100101,South Atlantic Gulf,2002,199.4,871,0%,Wells,Groundwater,0,0,0,0,0,0,0,0
55429,Kentucky Mills,KY,55429-01,Domtar Corp.,"BP, BG-RC-ST",Yes,Recirculating,Biomass,37.8947,-86.6931,5140201,Ohio,2001,88,349257,45%,Wells,Groundwater,0,0,307,175,510,193,168,337
55433,Bayou Cove Peaking Power,LA,55433-0002,"NRG Energy, Inc.",NG-NA-CT,No,None,Natural Gas,30.2689,-92.6033,8080201,Lower Mississippi,2002,110,27818,3%,Wells,Groundwater,0,0,0,0,0,0,0,0
55433,Bayou Cove Peaking Power,LA,55433-0003,"NRG Energy, Inc.",NG-NA-CT,No,None,Natural Gas,30.2689,-92.6033,8080201,Lower Mississippi,2002,110,27818,3%,Wells,Groundwater,0,0,0,0,0,0,0,0
55433,Bayou Cove Peaking Power,LA,55433-0004,"NRG Energy, Inc.",NG-NA-CT,No,None,Natural Gas,30.2689,-92.6033,8080201,Lower Mississippi,2002,110,27818,3%,Wells,Groundwater,0,0,0,0,0,0,0,0
55433,Bayou Cove Peaking Power,LA,55433-0001,"NRG Energy, Inc.",NG-NA-CT,No,None,Natural Gas,30.2689,-92.6033,8080201,Lower Mississippi,2002,110,27818,3%,Wells,Groundwater,0,0,0,0,0,0,0,0
55438,Elgin Energy Center,IL,55438-CT04,Ameren Corporation,NG-NA-CT,No,None,Natural Gas,42.0008,-88.2472,7120006,Upper Mississippi,2002,135,13395,1%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
55438,Elgin Energy Center,IL,55438-CT01,Ameren Corporation,NG-NA-CT,No,None,Natural Gas,42.0008,-88.2472,7120006,Upper Mississippi,2002,135,13395,1%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
55438,Elgin Energy Center,IL,55438-CT02,Ameren Corporation,NG-NA-CT,No,None,Natural Gas,42.0008,-88.2472,7120006,Upper Mississippi,2002,135,13395,1%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
55438,Elgin Energy Center,IL,55438-CT03,Ameren Corporation,NG-NA-CT,No,None,Natural Gas,42.0008,-88.2472,7120006,Upper Mississippi,2002,135,13395,1%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
55439,Tenaska Virginia Generating Station,VA,55439-CTG1,not reported,NG-RC-CC,Yes,Recirculating,Natural Gas,37.8814,-78.4114,2080204,Mid Atlantic,2004,183.3,287364,18%,James River,Surface Water,0,0,73,43,81,57,37,86
55439,Tenaska Virginia Generating Station,VA,55439-CTG2,not reported,NG-RC-CC,Yes,Recirculating,Natural Gas,37.8814,-78.4114,2080204,Mid Atlantic,2004,183.3,287364,18%,James River,Surface Water,0,0,73,43,81,57,37,86
55439,Tenaska Virginia Generating Station,VA,55439-CTG3,not reported,NG-RC-CC,Yes,Recirculating,Natural Gas,37.8814,-78.4114,2080204,Mid Atlantic,2004,183.3,287364,18%,James River,Surface Water,0,0,73,43,81,57,37,86
55439,Tenaska Virginia Generating Station,VA,55439-STG1,not reported,NG-RC-CC,Yes,Recirculating,Natural Gas,37.8814,-78.4114,2080204,Mid Atlantic,2004,396.2,632478,18%,James River,Surface Water,425,283,160,95,179,125,82,190
55440,Tenaska Central Alabama Generating Stn,AL,55440-CTG2,not reported,NG-RC-CC,Yes,Recirculating,Natural Gas,32.6497,-86.74,3150201,South Atlantic Gulf,2003,183.3,74493,5%,Alabama River,Surface Water,0,0,19,11,21,15,10,22
55440,Tenaska Central Alabama Generating Stn,AL,55440-CTG3,not reported,NG-RC-CC,Yes,Recirculating,Natural Gas,32.6497,-86.74,3150201,South Atlantic Gulf,2003,183.3,74493,5%,Alabama River,Surface Water,0,0,19,11,21,15,10,22
55440,Tenaska Central Alabama Generating Stn,AL,55440-ST1,not reported,NG-RC-CC,Yes,Recirculating,Natural Gas,32.6497,-86.74,3150201,South Atlantic Gulf,2003,390.1,103863,3%,Alabama River,Surface Water,165,118,26,16,29,21,14,31
55440,Tenaska Central Alabama Generating Stn,AL,55440-CTG1,not reported,NG-RC-CC,Yes,Recirculating,Natural Gas,32.6497,-86.74,3150201,South Atlantic Gulf,2003,183.3,74493,5%,Alabama River,Surface Water,0,0,19,11,21,15,10,22
55447,Columbia Energy Center,MO,55447-CT04,Columbia City of MO,NG-NA-CT,No,None,Natural Gas,39.0206,-92.2631,10300102,Missouri,2001,40.7,530,0%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
55447,Columbia Energy Center,MO,55447-CT01,Columbia City of MO,NG-NA-CT,No,None,Natural Gas,39.0206,-92.2631,10300102,Missouri,2001,40.7,530,0%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
55447,Columbia Energy Center,MO,55447-CT02,Columbia City of MO,NG-NA-CT,No,None,Natural Gas,39.0206,-92.2631,10300102,Missouri,2001,40.7,530,0%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
55447,Columbia Energy Center,MO,55447-CT03,Columbia City of MO,NG-NA-CT,No,None,Natural Gas,39.0206,-92.2631,10300102,Missouri,2001,40.7,530,0%,not reported,Unknown Freshwater,0,0,0,0,0,0,0,0
55451,Magnolia Power Plant,MS,55451-CTG1,Harbinger Capital Partners LLC,NG-RC-CC,Yes,Recirculating,Natural Gas,34.6333,-89.3333,8030201,Lower Mississippi,2003,178.5,208835,13%,Groundwater Aquifer,Groundwater,0,0,53,31,59,41,27,63
55451,Magnolia Power Plant,MS,55451-CTG2,Harbinger Capital Partners LLC,NG-RC-CC,Yes,Recirculating,Natural Gas,34.6333,-89.3333,8030201,Lower Mississippi,2003,178.5,208835,13%,Groundwater Aquifer,Groundwater,0,0,53,31,59,41,27,63
55451,Magnolia Power Plant,MS,55451-CTG3,Harbinger Capital Partners LLC,NG-RC-CC,Yes,Recirculating,Natural Gas,34.6333,-89.3333,8030201,Lower Mississippi,2003,178.5,208835,13%,Groundwater Aquifer,Groundwater,0,0,53,31,59,41,27,63
55451,Magnolia Power Plant,MS,55451-STG1,Harbinger Capital Partners LLC,NG-RC-CC,Yes,Recirculating,Natural Gas,34.6333,-89.3333,8030201,Lower Mississippi,2003,156,135600,10%,Groundwater Aquifer,Groundwater,0,0,34,20,38,27,18,41
55451,Magnolia Power Plant,MS,55451-STG2,Harbinger Capital Partners LLC,NG-RC-CC,Yes,Recirculating,Natural Gas,34.6333,-89.3333,8030201,Lower Mississippi,2003,156,143353,10%,Groundwater Aquifer,Groundwater,0,0,36,22,41,28,19,43
55451,Magnolia Power Plant,MS,55451-STG3,Harbinger Capital Partners LLC,NG-RC-CC,Yes,Recirculating,Natural Gas,34.6333,-89.3333,8030201,Lower Mississippi,2003,156,136061,10%,Groundwater Aquifer,Groundwater,"5,025","4,812",34,20,39,27,18,41
55453,Fountain Valley Power Facility,CO,55453-S6,Southwest Generation,NG-NA-CT,No,None,Natural Gas,38.55,-104.6833,11020003,Arkansas-White-Red,2001,38,60397,18%,Wells,Groundwater,0,0,0,0,0,0,0,0
55453,Fountain Valley Power Facility,CO,55453-S1,Southwest Generation,NG-NA-CT,No,None,Natural Gas,38.55,-104.6833,11020003,Arkansas-White-Red,2001,38,60397,18%,Wells,Groundwater,0,0,0,0,0,0,0,0
55453,Fountain Valley Power Facility,CO,55453-S2,Southwest Generation,NG-NA-CT,No,None,Natural Gas,38.55,-104.6833,11020003,Arkansas-White-Red,2001,38,60397,18%,Wells,Groundwater,0,0,0,0,0,0,0,0
55453,Fountain Valley Power Facility,CO,55453-S3,Southwest Generation,NG-NA-CT,No,None,Natural Gas,38.55,-104.6833,11020003,Arkansas-White-Red,2001,38,60397,18%,Wells,Groundwater,0,0,0,0,0,0,0,0
55453,Fountain Valley Power Facility,CO,55453-S4,Southwest Generation,NG-NA-CT,No,None,Natural Gas,38.55,-104.6833,11020003,Arkansas-White-Red,2001,38,60397,18%,Wells,Groundwater,0,0,0,0,0,0,0,0
55453,Fountain Valley Power Facility,CO,55453-S5,Southwest Generation,NG-NA-CT,No,None,Natural Gas,38.55,-104.6833,11020003,Arkansas-White-Red,2001,38,60397,18%,Wells,Groundwater,0,0,0,0,0,0,0,0
55455,Red Hawk,AZ,55455-ST1,Pinnacle West Capital Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,33.3381,-112.8339,15070104,Lower Colorado,2002,204,760586,43%,Municipal,Waste Water,0,0,192,114,215,151,99,228
55455,Red Hawk,AZ,55455-ST2,Pinnacle West Capital Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,33.3381,-112.8339,15070104,Lower Colorado,2002,204,792044,44%,Municipal,Waste Water,"1,062","1,062",200,119,224,157,103,238
55455,Red Hawk,AZ,55455-CT1A,Pinnacle West Capital Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,33.3381,-112.8339,15070104,Lower Colorado,2002,182,649610,41%,Municipal,Waste Water,0,0,164,97,184,129,84,195
55455,Red Hawk,AZ,55455-CT1B,Pinnacle West Capital Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,33.3381,-112.8339,15070104,Lower Colorado,2002,182,649610,41%,Municipal,Waste Water,0,0,164,97,184,129,84,195
55455,Red Hawk,AZ,55455-CT2A,Pinnacle West Capital Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,33.3381,-112.8339,15070104,Lower Colorado,2002,182,649610,41%,Municipal,Waste Water,0,0,164,97,184,129,84,195
55455,Red Hawk,AZ,55455-CT2B,Pinnacle West Capital Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,33.3381,-112.8339,15070104,Lower Colorado,2002,182,649610,41%,Municipal,Waste Water,0,0,164,97,184,129,84,195
55457,McClain Energy Facility,OK,55457-CT1,not reported,NG-RC-CC,Yes,Recirculating,Natural Gas,35.2956,-97.5828,11090202,Arkansas-White-Red,2001,152,725016,54%,Oklahoma/Moore Municipality W,Municipal,0,0,183,109,205,144,94,218
55457,McClain Energy Facility,OK,55457-CT2,not reported,NG-RC-CC,Yes,Recirculating,Natural Gas,35.2956,-97.5828,11090202,Arkansas-White-Red,2001,152,725016,54%,Oklahoma/Moore Municipality W,Municipal,0,0,183,109,205,144,94,218
55457,McClain Energy Facility,OK,55457-ST1,not reported,NG-RC-CC,Yes,Recirculating,Natural Gas,35.2956,-97.5828,11090202,Arkansas-White-Red,2001,185,882421,54%,Oklahoma/Moore Municipality W,Municipal,0,0,223,132,250,175,115,265
55463,Redbud Power Plant,OK,55463-CT02,not reported,NG-RC-CC,Yes,Recirculating,Natural Gas,35.6856,-97.2264,11100303,Arkansas-White-Red,2004,178.5,491604,31%,North Canadian Municipal WWTP,Waste Water,0,0,124,74,139,97,64,147
55463,Redbud Power Plant,OK,55463-CT03,not reported,NG-RC-CC,Yes,Recirculating,Natural Gas,35.6856,-97.2264,11100303,Arkansas-White-Red,2004,178.5,491604,31%,North Canadian Municipal WWTP,Waste Water,0,0,124,74,139,97,64,147
55463,Redbud Power Plant,OK,55463-CT04,not reported,NG-RC-CC,Yes,Recirculating,Natural Gas,35.6856,-97.2264,11100303,Arkansas-White-Red,2004,178.5,491604,31%,North Canadian Municipal WWTP,Waste Water,0,0,124,74,139,97,64,147
55463,Redbud Power Plant,OK,55463-ST01,not reported,NG-RC-CC,Yes,Recirculating,Natural Gas,35.6856,-97.2264,11100303,Arkansas-White-Red,2004,156,330075,24%,North Canadian Municipal WWTP,Waste Water,0,0,84,50,93,65,43,99
55463,Redbud Power Plant,OK,55463-ST02,not reported,NG-RC-CC,Yes,Recirculating,Natural Gas,35.6856,-97.2264,11100303,Arkansas-White-Red,2004,156,383466,28%,North Canadian Municipal WWTP,Waste Water,0,0,97,58,109,76,50,115
55463,Redbud Power Plant,OK,55463-ST03,not reported,NG-RC-CC,Yes,Recirculating,Natural Gas,35.6856,-97.2264,11100303,Arkansas-White-Red,2004,156,337887,25%,North Canadian Municipal WWTP,Waste Water,0,0,85,51,96,67,44,101
55463,Redbud Power Plant,OK,55463-ST04,not reported,NG-RC-CC,Yes,Recirculating,Natural Gas,35.6856,-97.2264,11100303,Arkansas-White-Red,2004,156,306363,22%,North Canadian Municipal WWTP,Waste Water,"4,058","3,114",78,46,87,61,40,92
55463,Redbud Power Plant,OK,55463-CT01,not reported,NG-RC-CC,Yes,Recirculating,Natural Gas,35.6856,-97.2264,11100303,Arkansas-White-Red,2004,178.5,491604,31%,North Canadian Municipal WWTP,Waste Water,0,0,124,74,139,97,64,147
55464,Deer Park Energy Center,TX,55464-CTG2,Calpine Corporation,NG-RC-CC,Yes,Recirculating,Natural Gas,29.7153,-95.1361,12040104,Texas-Gulf,2003,180,1218099,77%,Channel Industrial Water Auth,Municipal,0,0,308,183,345,241,158,365
